"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"190",17,11,2023,28,0.2,25.4,30.7
"191",18,5,2023,25.5,0.3,21.8,29.9
"192",18,6,2023,27.2,0.2,24.8,29.7
"193",18,7,2017,29,0.1,27.5,30.3
"194",18,7,2023,23.8,0.4,19.2,29.4
"195",18,8,2017,30.6,0,30.1,30.9
"196",18,8,2023,25.6,0.2,22.6,29
"197",18,9,2017,30.4,0.1,29.2,31.2
"198",18,9,2023,26.3,0.2,23.2,29.3
"199",18,10,2017,31,0,30,31.6
"200",18,10,2023,28.2,0.1,26,30.4
"201",18,11,2017,28.1,0.2,25.3,30.9
"202",18,11,2023,28.2,0.2,25.6,30.9
"203",19,5,2023,25.8,0.2,22.1,29.4
"204",19,6,2023,26.5,0.2,23.8,29.4
"205",19,7,2017,29.1,0.1,27.6,30.4
"206",19,7,2023,23.7,0.4,18.8,29.2
"207",19,8,2017,30.4,0,29.6,30.8
"208",19,8,2023,25.2,0.2,21.9,28.6
"209",19,9,2017,30.5,0.1,29.4,31.2
"210",19,9,2023,24.6,0.3,19.5,28.4
"211",19,10,2017,31.1,0,30.3,31.7
"212",19,10,2023,28.3,0.1,26.1,30.4
"213",19,11,2017,28,0.2,25,30.7
"214",19,11,2023,28.1,0.2,25.7,30.8
"215",20,5,2023,26.3,0.3,22.5,30
"216",20,6,2023,26.1,0.2,23.2,29.2
"217",20,7,2017,29.1,0.1,27.7,30.4
"218",20,7,2023,23.7,0.4,18.9,29.2
"219",20,8,2017,30.4,0,29.6,30.8
"220",20,8,2023,25.3,0.3,21.7,29.2
"221",20,9,2017,30.5,0,29.4,31.1
"222",20,9,2023,22.6,0.3,18.2,28
"223",20,10,2017,31.2,0,30.3,31.7
"224",20,10,2023,28.3,0.1,26.1,30.5
"225",20,11,2017,27.5,0.2,24.5,30.5
"226",20,11,2023,28,0.2,25.7,30.7
"227",21,5,2023,26.2,0.3,22.1,30.4
"228",21,6,2023,25.8,0.2,22.9,29.1
"229",21,7,2017,29.2,0.1,27.8,30.4
"230",21,7,2023,23.9,0.3,19.1,28.9
"231",21,8,2017,30.4,0,29.5,30.9
"232",21,8,2023,25.5,0.3,22,29.4
"233",21,9,2017,30.5,0,29.6,31.1
"234",21,9,2023,22,0.4,17.2,27.8
"235",21,10,2017,31.2,0,30.4,31.7
"236",21,10,2023,28.4,0.1,26.1,30.5
"237",21,11,2017,27.6,0.2,24.6,30.8
"238",21,11,2023,28.2,0.2,25.9,30.7
"239",22,5,2023,25.5,0.3,21.3,30.3
"240",22,6,2023,25.8,0.2,22.8,29
"241",22,7,2017,29.4,0.1,28,30.5
"242",22,7,2023,24,0.3,19.5,28.5
"243",22,8,2017,30.4,0,29.5,30.9
"244",22,8,2023,25.8,0.3,22.2,29.5
"245",22,9,2017,30.6,0,29.8,31.1
"246",22,9,2023,21.9,0.4,16.8,27.6
"247",22,10,2017,31.2,0,30.5,31.7
"248",22,10,2023,27.6,0.1,25.4,30.1
"249",22,11,2017,27.8,0.2,24.7,30.9
"250",22,11,2023,28.3,0.1,26,30.6
"251",23,5,2023,25,0.3,20.8,29.7
"252",23,6,2023,26,0.2,23,29.1
"253",23,7,2017,29.5,0.1,28.3,30.5
"254",23,7,2023,24,0.3,19.8,28.3
"255",23,8,2017,30.3,0,28.8,30.9
"256",23,8,2023,26,0.2,22.7,29.6
"257",23,9,2017,30.5,0.1,28.4,31.1
"258",23,9,2023,22.1,0.4,16.9,27.9
"259",23,10,2017,31.2,0,29.8,31.6
"260",23,10,2023,27.4,0.2,24.6,30.3
"261",23,11,2017,27.4,0.2,24.3,30.6
"262",23,11,2023,27.3,0.2,24,30.4
"263",24,5,2023,25.1,0.3,20.6,29.5
"264",24,6,2023,26.2,0.2,23.1,29.2
"265",24,7,2017,29.5,0.1,28.5,30.3
"266",24,7,2023,24.2,0.3,20.1,28.7
"267",24,8,2017,30.4,0,29.4,31.1
"268",24,8,2023,26.2,0.2,23,29.7
"269",24,9,2017,30.6,0,30,31.1
"270",24,9,2023,22.4,0.4,17.5,27.8
"271",24,10,2017,31.2,0,30.6,31.6
"272",24,10,2023,27,0.2,24.3,30.1
"273",24,11,2017,27.6,0.2,24.3,30.7
"274",24,11,2023,26.3,0.2,23.2,30.1
"275",25,5,2023,25.2,0.3,21.1,29.6
"276",25,6,2023,26.4,0.2,23.5,29.4
"277",25,7,2017,29.4,0.1,27.6,30.3
"278",25,7,2023,24.5,0.3,20.6,28.9
"279",25,8,2017,30.4,0,29.4,31
"280",25,8,2023,26.3,0.2,23.4,29.7
"281",25,9,2017,30.6,0,30,31.1
"282",25,9,2023,22.8,0.3,18.2,28.2
"283",25,10,2017,31.1,0.1,26.4,31.5
"284",25,10,2023,26.8,0.2,24,30.2
"285",25,11,2017,27.7,0.2,24.3,30.5
"286",25,11,2023,25.9,0.2,23,30.1
"287",26,5,2023,24.9,0.3,21.3,29.1
