"","DateTimeStamp","StationCode","Temp","Sal","DO_mgl","Turb","ChlFluor","Year","Month","Day"
"1",2015-01-01 00:00:00,"CML",7.595206,29.794344,302.3501,5.183134,0.018417,2015,1,1
"2",2015-01-01 01:01:00,"CML",7.672844,30.017885,301.35162,5.722755,0.051534,2015,1,1
"3",2015-01-01 01:58:00,"CML",7.281136,29.651642,304.79007,6.220752,0.049459,2015,1,1
"4",2015-01-01 03:00:00,"CML",7.149316,29.382048,307.36893,5.418779,0.011673,2015,1,1
"5",2015-01-01 04:01:00,"CML",7.101711,29.311207,307.7963,4.529901,0.024038,2015,1,1
"6",2015-01-01 04:58:00,"CML",6.600836,28.304417,311.6706,4.308403,0.071248,2015,1,1
"7",2015-01-01 06:00:00,"CML",6.349846,27.51741,313.7221,3.748379,0.107564,2015,1,1
"8",2015-01-01 07:01:00,"CML",5.997138,26.551556,316.4915,3.762526,0.211064,2015,1,1
"9",2015-01-01 07:58:00,"CML",5.687012,25.571245,319.30508,3.979164,0.192387,2015,1,1
"10",2015-01-01 09:00:00,"CML",5.451898,24.934675,320.76758,3.929841,0.233286,2015,1,1
"11",2015-01-01 10:01:00,"CML",5.727595,25.677143,317.9982,4.023964,0.200688,2015,1,1
"12",2015-01-01 10:58:00,"CML",7.336947,29.052185,302.15543,3.93523,0.032338,2015,1,1
"13",2015-01-01 12:00:00,"CML",7.765477,29.953508,298.10266,3.725233,-0.01297,2015,1,1
"14",2015-01-01 13:01:00,"CML",7.729041,30.055965,298.02734,3.277859,-0.015218,2015,1,1
"15",2015-01-01 13:58:00,"CML",7.604091,29.86333,299.72113,2.913684,0.004929,2015,1,1
"16",2015-01-01 15:00:00,"CML",7.546905,29.845598,301.8619,2.682995,0.000519,2015,1,1
"17",2015-01-01 16:01:00,"CML",7.336607,29.742668,304.72043,2.627032,0.006485,2015,1,1
"18",2015-01-01 16:58:00,"CML",6.985778,29.085402,308.07544,2.508992,0.034327,2015,1,1
"19",2015-01-01 18:00:00,"CML",6.436668,27.61279,314.05234,2.516451,0.121831,2015,1,1
"20",2015-01-01 19:01:00,"CML",6.23987,27.044764,316.15634,2.207567,0.131774,2015,1,1
"21",2015-01-01 19:58:00,"CML",5.793188,25.844133,319.8416,2.133221,0.200342,2015,1,1
"22",2015-01-01 21:00:00,"CML",5.501881,24.938671,321.96402,1.913119,0.300038,2015,1,1
"23",2015-01-01 22:01:00,"CML",5.379634,24.677109,322.4785,1.844595,0.249801,2015,1,1
"24",2015-01-01 22:58:00,"CML",5.755349,25.756865,318.90692,1.837185,0.235361,2015,1,1
"25",2015-01-02 00:00:00,"CML",7.364715,28.959751,303.40152,1.469883,0.02862,2015,1,2
"26",2015-01-02 01:01:00,"CML",7.726572,29.824915,300.1871,1.302665,0.051447,2015,1,2
"27",2015-01-02 01:58:00,"CML",7.931112,30.217716,297.85733,1.197666,0.042714,2015,1,2
"28",2015-01-02 03:00:00,"CML",7.239483,29.263668,305.2289,1.002875,0.021098,2015,1,2
"29",2015-01-02 04:01:00,"CML",7.378571,29.647036,304.48642,0.944794,0.01885,2015,1,2
"30",2015-01-02 04:58:00,"CML",7.212347,29.297697,305.56732,0.941666,0.091827,2015,1,2
"31",2015-01-02 06:00:00,"CML",6.684945,28.2487,310.30255,1.17582,0.075398,2015,1,2
"32",2015-01-02 07:01:00,"CML",6.242062,27.224026,313.97452,1.263254,0.171462,2015,1,2
"33",2015-01-02 07:58:00,"CML",5.917841,26.46134,316.19382,-999,-999,2015,1,2
"34",2015-01-02 09:00:00,"CML",5.533165,25.608006,319.36203,1.095651,0.24565,2015,1,2
"35",2015-01-02 10:01:00,"CML",5.30421,25.017138,321.30087,1.054412,0.292169,2015,1,2
"36",2015-01-02 10:58:00,"CML",5.677714,25.829264,317.65204,1.154117,0.219711,2015,1,2
"37",2015-01-02 12:00:00,"CML",7.371002,29.224855,301.7687,0.814869,0.032944,2015,1,2
"38",2015-01-02 13:01:00,"CML",7.726623,30.113516,298.49323,0.703519,-0.012105,2015,1,2
"39",2015-01-02 13:58:00,"CML",7.917469,30.431864,296.98813,0.670893,-0.037008,2015,1,2
"40",2015-01-02 15:00:00,"CML",7.872742,30.367456,297.93054,0.732006,-0.026286,2015,1,2
"41",2015-01-02 16:01:00,"CML",7.475693,29.846697,304.1911,0.603092,-0.020838,2015,1,2
"42",2015-01-02 16:58:00,"CML",7.49748,29.91947,305.11743,0.595777,-0.027237,2015,1,2
"43",2015-01-02 18:00:00,"CML",7.126422,29.201385,308.8818,0.695194,0.022135,2015,1,2
"44",2015-01-02 19:01:00,"CML",6.510834,27.651834,315.08542,0.982905,0.107996,2015,1,2
"45",2015-01-02 19:58:00,"CML",6.208316,26.956375,317.8739,0.955044,0.142064,2015,1,2
"46",2015-01-02 21:00:00,"CML",5.717198,25.887327,321.564,0.947633,0.215041,2015,1,2
"47",2015-01-02 22:01:00,"CML",5.420358,25.056257,323.89133,0.875741,0.248417,2015,1,2
"48",2015-01-02 22:58:00,"CML",5.228626,24.62831,325.21713,0.942051,0.276951,2015,1,2
"49",2015-01-03 00:00:00,"CML",5.744941,25.772392,320.88474,0.996427,0.221008,2015,1,3
"50",2015-01-03 01:01:00,"CML",7.163973,28.727987,306.97562,0.672529,0.066492,2015,1,3
"51",2015-01-03 01:58:00,"CML",7.510516,29.60987,304.11877,0.501365,0.006053,2015,1,3
"52",2015-01-03 03:00:00,"CML",7.538848,29.905832,303.69482,0.450069,-0.009338,2015,1,3
"53",2015-01-03 04:01:00,"CML",7.190162,29.685987,308.3482,0.449347,0.017466,2015,1,3
"54",2015-01-03 04:58:00,"CML",7.319119,29.989544,307.41205,0.430195,-0.005966,2015,1,3
"55",2015-01-03 06:00:00,"CML",6.963543,29.147701,309.77307,0.487122,0.038132,2015,1,3
"56",2015-01-03 07:01:00,"CML",6.437444,28.076735,314.03796,0.617335,0.107391,2015,1,3
"57",2015-01-03 07:58:00,"CML",6.178792,27.464762,315.92728,0.587549,0.145436,2015,1,3
"58",2015-01-03 09:00:00,"CML",5.700179,26.291712,320.50473,0.685329,0.190744,2015,1,3
"59",2015-01-03 10:01:00,"CML",5.422956,25.570992,322.71207,0.773486,0.246861,2015,1,3
"60",2015-01-03 10:58:00,"CML",5.192651,25.271654,323.41348,0.933967,0.305658,2015,1,3
"61",2015-01-03 12:00:00,"CML",5.952925,26.917097,316.06207,0.902208,0.180368,2015,1,3
"62",2015-01-03 13:01:00,"CML",7.560841,29.5864,302.90866,0.601552,0.00147,2015,1,3
"63",2015-01-03 13:58:00,"CML",7.834969,30.218115,300.65793,0.513395,-0.008387,2015,1,3
"64",2015-01-03 15:00:00,"CML",7.91768,30.593634,301.35492,0.421774,-0.035883,2015,1,3
"65",2015-01-03 16:01:00,"CML",7.88272,30.429144,302.5676,0.398917,-0.04747,2015,1,3
"66",2015-01-03 16:58:00,"CML",7.425033,29.816622,307.68375,0.387994,-999,2015,1,3
"67",2015-01-03 18:00:00,"CML",7.554848,30.048481,306.939,0.428992,-0.02715,2015,1,3
"68",2015-01-03 19:01:00,"CML",7.102477,29.32531,310.5529,0.497371,0.019109,2015,1,3
"69",2015-01-03 19:58:00,"CML",6.366375,27.74469,316.62173,0.748896,0.128835,2015,1,3
"70",2015-01-03 21:00:00,"CML",6.214201,27.334496,317.6011,0.682153,0.142583,2015,1,3
"71",2015-01-03 22:01:00,"CML",5.731457,26.255007,321.81384,0.759098,0.207346,2015,1,3
"72",2015-01-03 22:58:00,"CML",5.443451,25.563791,324.06262,0.850526,0.238474,2015,1,3
"73",2015-01-04 00:00:00,"CML",5.347112,25.299892,324.4599,0.865011,0.26891,2015,1,4
"74",2015-01-04 01:01:00,"CML",6.395234,27.594349,314.63284,0.792012,0.134714,2015,1,4
"75",2015-01-04 01:58:00,"CML",7.793596,29.881931,302.7308,0.528072,-0.002335,2015,1,4
"76",2015-01-04 03:00:00,"CML",8.028051,30.256166,301.18033,0.381353,-0.031214,2015,1,4
"77",2015-01-04 04:01:00,"CML",8.152547,30.583956,300.57394,0.34945,-0.051015,2015,1,4
"78",2015-01-04 04:58:00,"CML",8.157978,30.736254,301.8958,0.318075,-0.049286,2015,1,4
"79",2015-01-04 06:00:00,"CML",7.536745,30.189352,307.71335,0.395693,-0.008387,2015,1,4
"80",2015-01-04 07:01:00,"CML",7.391317,29.771524,307.71027,0.402815,0.002075,2015,1,4
"81",2015-01-04 07:58:00,"CML",7.030532,29.038088,310.85086,0.502087,0.047124,2015,1,4
"82",2015-01-04 09:00:00,"CML",6.609068,28.20649,314.03668,0.653762,0.093902,2015,1,4
"83",2015-01-04 10:01:00,"CML",6.395496,27.812227,315.0867,0.642598,0.111801,2015,1,4
"84",2015-01-04 10:58:00,"CML",6.121626,27.237204,316.89117,0.762755,0.163248,2015,1,4
"85",2015-01-04 12:00:00,"CML",5.890799,26.935741,318.00784,0.860343,0.177602,2015,1,4
"86",2015-01-04 13:01:00,"CML",7.031293,29.28459,312.4217,1.204836,0.103414,2015,1,4
"87",2015-01-04 13:58:00,"CML",7.268675,29.838036,310.68466,1.375326,0.094162,2015,1,4
"88",2015-01-04 15:00:00,"CML",7.436539,30.250925,308.46735,1.271675,0.065282,2015,1,4
"89",2015-01-04 16:01:00,"CML",7.647181,30.493328,306.55707,0.929107,0.036662,2015,1,4
"90",2015-01-04 16:58:00,"CML",7.413806,30.307547,312.37015,0.762081,0.035278,2015,1,4
"91",2015-01-04 18:00:00,"CML",7.5547,30.401173,309.9843,1.039302,0.036748,2015,1,4
"92",2015-01-04 19:01:00,"CML",7.259208,29.944014,312.7612,0.983002,0.050496,2015,1,4
"93",2015-01-04 19:58:00,"CML",6.864759,29.122173,315.17123,1.010045,0.09615,2015,1,4
"94",2015-01-04 21:00:00,"CML",6.219969,27.594646,319.33588,1.236836,0.189015,2015,1,4
"95",2015-01-04 22:01:00,"CML",6.05283,27.225885,319.74966,0.990893,0.173711,2015,1,4
"96",2015-01-04 22:58:00,"CML",5.700393,26.341654,322.3739,1.061389,0.232075,2015,1,4
"97",2015-01-05 00:00:00,"CML",5.459219,25.737848,324.16736,1.117065,0.250925,2015,1,5
"98",2015-01-05 01:01:00,"CML",5.530506,25.886808,322.90253,1.067549,0.246774,2015,1,5
"99",2015-01-05 01:58:00,"CML",6.831322,28.930777,312.65576,1.483068,0.155812,2015,1,5
"100",2015-01-05 03:00:00,"CML",7.401436,30.093086,307.36783,1.456698,0.114308,2015,1,5
"101",2015-01-05 04:01:00,"CML",7.505113,30.304905,306.27924,1.343519,0.092692,2015,1,5
"102",2015-01-05 04:58:00,"CML",7.462324,30.150524,307.4366,1.071398,0.074707,2015,1,5
"103",2015-01-05 06:00:00,"CML",7.430761,30.214388,308.97638,0.964331,0.124857,2015,1,5
"104",2015-01-05 07:01:00,"CML",7.252739,30.072866,310.1209,1.354971,0.082662,2015,1,5
"105",2015-01-05 07:58:00,"CML",6.87462,29.244879,313.2009,1.172932,0.118113,2015,1,5
"106",2015-01-05 09:00:00,"CML",6.28188,27.914036,317.4194,1.185011,0.184692,2015,1,5
"107",2015-01-05 10:01:00,"CML",5.988637,27.338165,318.97034,1.088,0.20285,2015,1,5
"108",2015-01-05 10:58:00,"CML",5.590367,26.349463,322.45654,1.06317,0.246947,2015,1,5
"109",2015-01-05 12:00:00,"CML",5.35232,25.642876,324.49554,1.192084,0.28603,2015,1,5
"110",2015-01-05 13:01:00,"CML",5.368422,25.85388,323.46295,1.246653,0.271158,2015,1,5
"111",2015-01-05 13:58:00,"CML",6.512226,28.186436,313.57053,1.506021,0.184778,2015,1,5
"112",2015-01-05 15:00:00,"CML",7.225439,29.456238,308.24838,1.56468,0.117767,2015,1,5
"113",2015-01-05 16:01:00,"CML",7.299103,29.717623,307.55597,1.384614,0.09788,2015,1,5
"114",2015-01-05 16:58:00,"CML",7.259451,29.724958,309.18964,1.117017,0.069865,2015,1,5
"115",2015-01-05 18:00:00,"CML",6.998744,29.518242,314.15073,0.886135,0.053177,2015,1,5
"116",2015-01-05 19:01:00,"CML",7.23517,29.841434,311.63065,1.454388,0.055338,2015,1,5
"117",2015-01-05 19:58:00,"CML",6.81023,29.150997,315.92636,1.323886,0.091481,2015,1,5
"118",2015-01-05 21:00:00,"CML",6.038072,27.722692,322.03,1.683441,0.194376,2015,1,5
"119",2015-01-05 22:01:00,"CML",5.548091,26.778517,324.72714,1.529215,0.218414,2015,1,5
"120",2015-01-05 22:58:00,"CML",5.101239,25.793045,328.98947,1.532198,0.275135,2015,1,5
"121",2015-01-06 00:00:00,"CML",4.65283,24.774155,333.8437,1.626226,0.328571,2015,1,6
"122",2015-01-06 01:01:00,"CML",4.445452,24.141815,335.51678,1.695374,0.381056,2015,1,6
"123",2015-01-06 01:58:00,"CML",4.609158,24.503363,333.90988,1.540138,0.342665,2015,1,6
"124",2015-01-06 03:00:00,"CML",6.293796,27.856045,316.79404,1.752349,0.206135,2015,1,6
"125",2015-01-06 04:01:00,"CML",6.954874,29.038626,310.97375,1.550244,0.141199,2015,1,6
"126",2015-01-06 04:58:00,"CML",6.859856,29.110289,310.8102,1.293233,0.137308,2015,1,6
"127",2015-01-06 06:00:00,"CML",6.494128,28.87239,315.7874,1.020006,0.132553,2015,1,6
"128",2015-01-06 07:01:00,"CML",6.654364,29.200857,314.41666,1.010238,0.117767,2015,1,6
"129",2015-01-06 07:58:00,"CML",6.516985,29.074844,315.50848,1.488265,0.161086,2015,1,6
"130",2015-01-06 09:00:00,"CML",5.982534,28.15974,319.51004,1.562995,0.211237,2015,1,6
"131",2015-01-06 10:01:00,"CML",5.553236,27.377974,322.55246,1.589173,0.240981,2015,1,6
"132",2015-01-06 10:58:00,"CML",5.228761,26.748909,325.0703,1.248,0.243575,2015,1,6
"133",2015-01-06 12:00:00,"CML",4.794636,25.763422,329.26138,1.388415,0.348286,2015,1,6
"134",2015-01-06 13:01:00,"CML",4.508291,25.17177,331.9141,1.411946,0.330128,2015,1,6
"135",2015-01-06 13:58:00,"CML",4.902251,26.029982,328.32678,1.421426,0.275741,2015,1,6
"136",2015-01-06 15:00:00,"CML",6.788533,29.079584,311.08414,1.602165,0.171376,2015,1,6
"137",2015-01-06 16:01:00,"CML",7.213498,29.928972,307.26068,1.444668,0.100128,2015,1,6
"138",2015-01-06 16:58:00,"CML",7.430364,30.30428,306.02206,1.398568,0.086466,2015,1,6
"139",2015-01-06 18:00:00,"CML",7.407585,30.354273,305.94003,1.072505,0.070989,2015,1,6
"140",2015-01-06 19:01:00,"CML",6.424607,29.360487,315.5905,0.823711,0.082008,2015,1,6
"141",2015-01-06 19:58:00,"CML",6.820649,31.594028,314.4339,1.340391,0.106699,2015,1,6
"142",2015-01-06 21:00:00,"CML",6.407529,30.876396,317.11594,1.635802,0.150019,2015,1,6
"143",2015-01-06 22:01:00,"CML",5.76928,29.478813,321.9757,1.946322,0.212534,2015,1,6
"144",2015-01-06 22:58:00,"CML",5.385645,28.715033,324.87854,1.931597,0.25862,2015,1,6
"145",2015-01-07 00:00:00,"CML",4.984951,27.878407,328.0568,2.106418,0.232162,2015,1,7
"146",2015-01-07 01:01:00,"CML",4.749172,27.388466,329.89127,2.309053,0.274271,2015,1,7
"147",2015-01-07 01:58:00,"CML",4.892234,27.808455,328.05182,2.548018,0.283004,2015,1,7
"148",2015-01-07 03:00:00,"CML",5.967172,30.183153,320.04303,2.340138,0.188064,2015,1,7
"149",2015-01-07 04:01:00,"CML",6.874013,31.72846,310.0165,1.681997,0.144312,2015,1,7
"150",2015-01-07 04:58:00,"CML",6.997965,31.836618,309.54236,1.391495,0.131602,2015,1,7
"151",2015-01-07 06:00:00,"CML",7.109905,32.22454,307.53217,1.214316,0.058538,2015,1,7
"152",2015-01-07 07:01:00,"CML",6.962563,31.866968,309.63095,1.153347,0.053782,2015,1,7
"153",2015-01-07 07:58:00,"CML",7.148302,32.164574,308.09027,0.982472,0.054214,2015,1,7
"154",2015-01-07 09:00:00,"CML",6.558825,31.428396,311.8192,1.113937,0.113184,2015,1,7
"155",2015-01-07 10:01:00,"CML",6.073912,30.530428,315.92093,1.247567,0.127883,2015,1,7
"156",2015-01-07 10:58:00,"CML",5.660949,29.81643,318.6738,1.459248,0.173624,2015,1,7
"157",2015-01-07 12:00:00,"CML",5.316576,29.008553,321.7961,1.337408,0.16688,2015,1,7
"158",2015-01-07 13:01:00,"CML",5.146951,28.579592,322.79657,1.474262,0.246169,2015,1,7
"159",2015-01-07 13:58:00,"CML",5.400195,28.244469,321.1757,1.2608,0.220229,2015,1,7
"160",2015-01-07 15:00:00,"CML",6.46425,31.004332,326.69284,4.566761,0.47444,2015,1,7
"161",2015-01-07 16:01:00,"CML",7.1028,31.764097,316.78143,4.456614,0.435271,2015,1,7
"162",2015-01-07 16:58:00,"CML",7.303735,31.881271,314.50928,5.865095,0.439508,2015,1,7
"163",2015-01-07 18:00:00,"CML",7.625852,32.281048,311.97275,8.116355,0.451094,2015,1,7
"164",2015-01-07 19:01:00,"CML",7.061042,31.808676,319.29724,11.385215,0.497786,2015,1,7
"165",2015-01-07 19:58:00,"CML",7.126492,31.88736,319.16434,17.553757,0.566526,2015,1,7
"166",2015-01-07 21:00:00,"CML",6.812283,31.48691,322.32886,-999,-999,2015,1,7
"167",2015-01-07 22:01:00,"CML",6.114499,30.558159,327.13562,14.133943,0.639071,2015,1,7
"168",2015-01-07 22:58:00,"CML",5.336706,29.019854,334.39417,-999,-999,2015,1,7
"169",2015-01-08 00:00:00,"CML",4.824149,28.273708,338.97638,-999,-999,2015,1,8
"170",2015-01-08 01:01:00,"CML",4.301677,27.30164,343.68588,-999,-999,2015,1,8
"171",2015-01-08 01:58:00,"CML",3.976608,26.873556,345.8233,-999,-999,2015,1,8
"172",2015-01-08 03:00:00,"CML",4.220959,27.599018,343.50595,26.0352,1.077023,2015,1,8
"173",2015-01-08 04:01:00,"CML",5.639832,29.832869,330.76028,-999,-999,2015,1,8
"174",2015-01-08 04:58:00,"CML",6.277286,30.964272,324.53458,26.0352,1.10106,2015,1,8
"175",2015-01-08 06:00:00,"CML",6.599115,31.36131,321.17477,26.0352,1.166429,2015,1,8
"176",2015-01-08 07:01:00,"CML",6.531644,31.242682,321.6278,-999,-999,2015,1,8
"177",2015-01-08 07:58:00,"CML",5.630165,30.677277,329.4795,26.0352,1.566508,2015,1,8
"178",2015-01-08 09:00:00,"CML",5.986982,31.140394,326.4932,-999,-999,2015,1,8
"179",2015-01-08 10:01:00,"CML",5.485142,30.435478,331.0308,-999,-999,2015,1,8
"180",2015-01-08 10:58:00,"CML",4.767258,29.343147,336.57474,26.0352,1.393835,2015,1,8
"181",2015-01-08 12:00:00,"CML",4.328202,28.64742,340.04065,-999,-999,2015,1,8
"182",2015-01-08 13:01:00,"CML",3.988181,27.857452,343.04514,26.0352,1.720763,2015,1,8
"183",2015-01-08 13:58:00,"CML",4.269329,27.680649,343.46573,26.0352,2.155861,2015,1,8
"184",2015-01-08 15:00:00,"CML",3.841177,27.91659,347.17004,-999,-999,2015,1,8
"185",2015-01-08 16:01:00,"CML",5.350277,30.170002,330.51263,-999,-999,2015,1,8
"186",2015-01-08 16:58:00,"CML",6.237958,31.353687,322.3145,16.056108,0.825492,2015,1,8
"187",2015-01-08 18:00:00,"CML",6.552969,31.706173,320.2889,-999,-999,2015,1,8
"188",2015-01-08 19:01:00,"CML",6.717338,31.864847,319.84378,-999,-999,2015,1,8
"189",2015-01-08 19:58:00,"CML",6.16656,31.437452,327.3359,-999,-999,2015,1,8
"190",2015-01-08 21:00:00,"CML",6.201482,31.460567,326.62024,-999,-999,2015,1,8
"191",2015-01-08 22:01:00,"CML",5.697261,30.83037,330.6356,-999,-999,2015,1,8
"192",2015-01-08 22:58:00,"CML",4.981363,29.754036,335.64246,-999,-999,2015,1,8
"193",2015-01-09 00:00:00,"CML",4.349745,28.781252,339.79745,-999,-999,2015,1,9
"194",2015-01-09 01:01:00,"CML",3.835283,27.841742,342.86356,26.0352,1.371872,2015,1,9
"195",2015-01-09 01:58:00,"CML",3.71315,27.582912,342.8531,-999,-999,2015,1,9
"196",2015-01-09 03:00:00,"CML",3.483783,27.249973,343.89758,-999,-999,2015,1,9
"197",2015-01-09 04:01:00,"CML",3.745334,27.882998,341.59653,-999,-999,2015,1,9
"198",2015-01-09 04:58:00,"CML",5.713873,30.825483,324.26926,-999,-999,2015,1,9
"199",2015-01-09 06:00:00,"CML",5.987243,31.241606,321.60876,-999,-999,2015,1,9
"200",2015-01-09 07:01:00,"CML",6.234084,31.786692,319.12262,26.0352,1.550425,2015,1,9
"201",2015-01-09 07:58:00,"CML",5.809197,31.111013,323.67865,-999,-999,2015,1,9
"202",2015-01-09 09:00:00,"CML",5.613429,31.22429,325.35123,-999,-999,2015,1,9
"203",2015-01-09 10:01:00,"CML",5.537237,31.012772,324.68976,-999,-999,2015,1,9
"204",2015-01-09 10:58:00,"CML",5.01288,30.157806,328.40292,-999,-999,2015,1,9
"205",2015-01-09 12:00:00,"CML",4.475572,29.280865,331.73132,-999,-999,2015,1,9
"206",2015-01-09 13:01:00,"CML",4.022263,28.46214,335.52557,-999,-999,2015,1,9
"207",2015-01-09 13:58:00,"CML",3.827842,28.171822,336.27206,26.0352,1.430237,2015,1,9
"208",2015-01-09 15:00:00,"CML",3.623907,27.871792,337.66034,-999,-999,2015,1,9
"209",2015-01-09 16:01:00,"CML",3.807564,28.348335,336.58307,-999,-999,2015,1,9
"210",2015-01-09 16:58:00,"CML",4.894449,30.76461,328.57,-999,-999,2015,1,9
"211",2015-01-09 18:00:00,"CML",5.108599,31.269629,328.01407,-999,-999,2015,1,9
"212",2015-01-09 19:01:00,"CML",5.319646,31.623356,326.6,-999,-999,2015,1,9
"213",2015-01-09 19:58:00,"CML",5.254041,31.21337,329.16324,25.94252,1.37853,2015,1,9
"214",2015-01-09 21:00:00,"CML",5.164372,31.082441,331.0036,25.95253,1.356741,2015,1,9
"215",2015-01-09 22:01:00,"CML",5.156576,31.025726,329.36966,-999,-999,2015,1,9
"216",2015-01-09 22:58:00,"CML",4.644128,30.12535,333.12418,-999,-999,2015,1,9
"217",2015-01-10 00:00:00,"CML",4.048488,28.980524,336.68365,-999,-999,2015,1,10
"218",2015-01-10 01:01:00,"CML",3.611135,28.048216,340.01212,26.032938,1.451767,2015,1,10
"219",2015-01-10 01:58:00,"CML",3.177914,27.268196,342.46494,-999,-999,2015,1,10
"220",2015-01-10 03:00:00,"CML",3.162755,27.13777,342.54462,-999,-999,2015,1,10
"221",2015-01-10 04:01:00,"CML",3.179728,27.311708,341.48682,26.0352,1.531575,2015,1,10
"222",2015-01-10 04:58:00,"CML",4.281056,29.640247,334.11975,26.030436,1.449778,2015,1,10
"223",2015-01-10 06:00:00,"CML",5.164676,31.087997,328.1319,26.0301,1.341436,2015,1,10
"224",2015-01-10 07:01:00,"CML",5.225614,31.292486,328.07443,26.02933,1.321376,2015,1,10
"225",2015-01-10 07:58:00,"CML",5.494763,31.657244,326.6728,26.030293,1.302786,2015,1,10
"226",2015-01-10 09:00:00,"CML",5.042665,30.988415,329.8252,-999,-999,2015,1,10
"227",2015-01-10 10:01:00,"CML",5.503485,31.429195,326.92233,-999,-999,2015,1,10
"228",2015-01-10 10:58:00,"CML",4.79137,30.671442,330.10846,-999,-999,2015,1,10
"229",2015-01-10 12:00:00,"CML",4.264719,29.721834,333.64,-999,-999,2015,1,10
"230",2015-01-10 13:01:00,"CML",3.886202,29.043175,336.15894,-999,-999,2015,1,10
"231",2015-01-10 13:58:00,"CML",3.453879,28.22116,339.4749,-999,-999,2015,1,10
"232",2015-01-10 15:00:00,"CML",3.296363,27.880096,340.94962,-999,-999,2015,1,10
"233",2015-01-10 16:01:00,"CML",3.021864,27.399176,342.9936,26.016,1.314372,2015,1,10
"234",2015-01-10 16:58:00,"CML",4.190442,29.612707,335.3627,-999,-999,2015,1,10
"235",2015-01-10 18:00:00,"CML",5.171124,30.94624,329.0598,-999,-999,2015,1,10
"236",2015-01-10 19:01:00,"CML",5.306895,31.209345,328.931,-999,-999,2015,1,10
"237",2015-01-10 19:58:00,"CML",5.460849,31.459547,328.60617,-999,-999,2015,1,10
"238",2015-01-10 21:00:00,"CML",5.10491,31.216328,333.22293,-999,-999,2015,1,10
"239",2015-01-10 22:01:00,"CML",5.229989,31.493494,332.19244,-999,-999,2015,1,10
"240",2015-01-10 22:58:00,"CML",4.972768,30.90562,333.52792,-999,-999,2015,1,10
"241",2015-01-11 00:00:00,"CML",4.427216,29.991596,336.2585,-999,-999,2015,1,11
"242",2015-01-11 01:01:00,"CML",3.961429,29.088795,339.40237,-999,-999,2015,1,11
"243",2015-01-11 01:58:00,"CML",3.403847,28.140966,342.6736,-999,-999,2015,1,11
"244",2015-01-11 03:00:00,"CML",3.196221,27.798895,343.4279,25.87703,1.271744,2015,1,11
"245",2015-01-11 04:01:00,"CML",2.953991,27.259844,345.09802,-999,-999,2015,1,11
"246",2015-01-11 04:58:00,"CML",3.321765,28.022243,342.79007,-999,-999,2015,1,11
"247",2015-01-11 06:00:00,"CML",4.584166,30.357803,333.52185,25.828812,1.20309,2015,1,11
"248",2015-01-11 07:01:00,"CML",5.084192,31.166878,330.15558,-999,-999,2015,1,11
"249",2015-01-11 07:58:00,"CML",5.181019,31.347773,330.068,25.800373,1.19332,2015,1,11
"250",2015-01-11 09:00:00,"CML",5.237951,31.530424,329.8124,25.760626,1.179744,2015,1,11
"251",2015-01-11 10:01:00,"CML",4.722844,30.860947,333.5358,25.718328,1.151816,2015,1,11
"252",2015-01-11 10:58:00,"CML",4.73221,30.860119,333.0135,25.67502,1.177064,2015,1,11
"253",2015-01-11 12:00:00,"CML",4.260323,30.221699,335.21634,25.633877,1.218308,2015,1,11
"254",2015-01-11 13:01:00,"CML",3.786358,29.269594,338.54263,-999,-999,2015,1,11
"255",2015-01-11 13:58:00,"CML",3.458276,28.498215,341.99692,-999,-999,2015,1,11
"256",2015-01-11 15:00:00,"CML",3.238379,28.078094,343.66272,24.825214,1.250647,2015,1,11
"257",2015-01-11 16:01:00,"CML",3.131755,27.768774,344.73047,-999,-999,2015,1,11
"258",2015-01-11 16:58:00,"CML",3.193931,27.97615,344.06256,22.516546,1.242,2015,1,11
"259",2015-01-11 18:00:00,"CML",4.527523,30.297916,334.57114,21.608997,1.163662,2015,1,11
"260",2015-01-11 19:01:00,"CML",5.110969,31.153078,331.94534,-999,-999,2015,1,11
"261",2015-01-11 19:58:00,"CML",5.236429,31.32836,331.41995,-999,-999,2015,1,11
"262",2015-01-11 21:00:00,"CML",5.332954,31.511927,331.4005,-999,-999,2015,1,11
"263",2015-01-11 22:01:00,"CML",5.05586,31.18066,335.0879,17.619585,1.149049,2015,1,11
"264",2015-01-11 22:58:00,"CML",5.141965,31.204533,334.19034,-999,-999,2015,1,11
"265",2015-01-12 00:00:00,"CML",4.774466,30.656557,336.1353,16.540825,1.151902,2015,1,12
"266",2015-01-12 01:01:00,"CML",4.221444,29.718407,338.63196,16.030893,1.151816,2015,1,12
"267",2015-01-12 01:58:00,"CML",3.815448,29.055851,341.17047,15.569179,1.147406,2015,1,12
"268",2015-01-12 03:00:00,"CML",3.404002,28.143547,344.3598,-999,-999,2015,1,12
"269",2015-01-12 04:01:00,"CML",3.278606,27.884403,344.39322,-999,-999,2015,1,12
"270",2015-01-12 04:58:00,"CML",3.05494,27.554218,345.1428,14.1824,1.186748,2015,1,12
"271",2015-01-12 06:00:00,"CML",3.394957,28.248262,343.25943,13.522238,1.135301,2015,1,12
"272",2015-01-12 07:01:00,"CML",4.782554,30.455027,333.46268,-999,-999,2015,1,12
"273",2015-01-12 07:58:00,"CML",5.159828,31.12265,330.70822,12.536397,1.073564,2015,1,12
