"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"223",6,6,2020,25.3,0.3,18.8,28.7
"224",6,6,2021,24.6,0.3,18.2,27.1
"225",6,6,2022,25.5,0.2,18.9,27.6
"226",6,6,2023,22.8,0.4,13.9,26.7
"227",6,7,2017,23.8,0.3,16.7,26.7
"228",6,7,2018,26.1,0.2,20.6,28.5
"229",6,7,2019,22.7,0.4,15.2,26.3
"230",6,7,2020,25,0.4,17.4,28.7
"231",6,7,2021,26.8,0.3,18.5,29.4
"232",6,7,2022,27.8,0.2,23.3,29.7
"233",6,7,2023,12.5,0.7,0.5,20.4
"234",6,8,2017,27.3,0.2,23.2,29.4
"235",6,8,2018,22.2,0.5,10.1,26.5
"236",6,8,2019,26.7,0.3,21.2,29.2
"237",6,8,2020,28.6,0.2,24.9,30.4
"238",6,8,2021,19.8,0.4,10.5,24
"239",6,8,2022,29.6,0.1,26.6,31
"240",6,8,2023,22.9,0.4,14,26.3
"241",6,9,2017,27.3,0.3,22.7,29.9
"242",6,9,2018,25.4,0.3,20.2,28.4
"243",6,9,2019,26.7,0.3,19.5,29.4
"244",6,9,2020,29.9,0.1,27.3,31.4
"245",6,9,2021,19.5,0.4,9.5,24.4
"246",6,9,2022,27.4,0.3,21.7,30.1
"247",6,9,2023,24.2,0.2,17.2,26.2
"248",6,10,2017,28.4,0.2,24.5,30.6
"249",6,10,2018,19.4,0.5,8.4,24.2
"250",6,10,2019,29.4,0.2,25.7,31.2
"251",6,10,2020,30.5,0.1,28,31.9
"252",6,10,2021,24.2,0.4,17.6,28
"253",6,10,2023,23.3,0.2,16.3,25.2
"254",6,11,2018,11.1,0.6,0.6,19.7
"255",6,11,2019,23.3,0.3,15.2,26.3
"256",6,11,2020,26.5,0.3,18.9,29.4
"257",6,11,2021,15.8,0.6,4.5,21.8
"258",6,11,2022,23.7,0.5,14.6,28.2
"259",6,11,2023,24.4,0.1,20.5,26.7
"260",7,5,2018,20.5,0.3,12.2,24.6
"261",7,5,2020,16.9,0.5,5.9,21.4
"262",7,5,2021,20.5,0.5,9,25.6
"263",7,5,2022,22.7,0.2,16.2,25.9
"264",7,5,2023,11.7,0.6,0.8,20.6
"265",7,6,2017,16.4,0.6,5.5,21.7
"266",7,6,2018,24.9,0.3,18.3,27.2
"267",7,6,2020,25.6,0.3,19.2,28.9
"268",7,6,2021,24.6,0.3,18.7,27.2
"269",7,6,2022,25.2,0.2,19.5,27
"270",7,6,2023,22.9,0.4,14.1,26.4
"271",7,7,2017,24.3,0.3,16.8,26.8
"272",7,7,2018,26.2,0.3,20.7,28.6
"273",7,7,2019,23.3,0.3,16,26.5
"274",7,7,2020,25.1,0.4,17.5,28.6
"275",7,7,2021,26.5,0.3,19,29.1
"276",7,7,2022,27.9,0.2,23.8,29.7
"277",7,7,2023,13.9,0.6,1.6,20.7
"278",7,8,2017,27.3,0.2,23.3,29.5
"279",7,8,2018,21.8,0.5,10.6,26.1
"280",7,8,2019,27,0.3,21.5,29.4
"281",7,8,2020,28.7,0.2,25.2,30.4
"282",7,8,2021,19.7,0.4,10.8,24.8
"283",7,8,2022,29.5,0.2,26.6,31
"284",7,8,2023,23.8,0.3,16.2,26.5
"285",7,9,2017,26.7,0.3,20.8,29.8
"286",7,9,2018,25.5,0.3,19.2,28.9
"287",7,9,2019,27.7,0.2,21.5,29.6
"288",7,9,2020,30,0.1,27.6,31.3
"289",7,9,2021,19.3,0.4,10.3,23.6
"290",7,9,2022,26.8,0.3,19.8,30
"291",7,9,2023,24.6,0.2,18.2,26.7
"292",7,10,2017,28.6,0.2,25.1,30.7
"293",7,10,2018,19.4,0.5,9.2,24.3
"294",7,10,2019,29.2,0.2,25.8,31.2
"295",7,10,2020,30.3,0.1,28,31.8
"296",7,10,2021,24.5,0.4,17.8,28.4
"297",7,10,2023,23.9,0.2,17.5,25.7
"298",7,11,2017,19.3,0.7,9.9,24.7
"299",7,11,2018,9.4,0.6,0.2,17
"300",7,11,2019,23.1,0.3,15.1,26.5
"301",7,11,2020,26.9,0.3,20.2,29.4
"302",7,11,2021,16.8,0.6,5.6,22.8
"303",7,11,2022,23.8,0.5,13.4,28.3
"304",7,11,2023,23.8,0.1,20,26.4
"305",8,5,2018,20.1,0.3,11.5,24.2
"306",8,5,2020,17.4,0.5,7.6,22.5
"307",8,5,2021,21,0.4,8.8,25.6
"308",8,5,2022,22.9,0.2,17.3,25.7
"309",8,5,2023,13.5,0.5,1.6,22.9
"310",8,6,2017,13.5,0.7,2.9,20.3
"311",8,6,2018,24.6,0.3,18.5,27.1
"312",8,6,2020,25.9,0.3,19.3,28.9
"313",8,6,2021,24.7,0.3,18.6,27.2
"314",8,6,2022,24.8,0.3,18,26.9
"315",8,6,2023,22.8,0.4,14.1,26.5
"316",8,7,2017,24.5,0.3,18.3,27
"317",8,7,2018,26.2,0.3,21,28.8
"318",8,7,2019,23.8,0.3,16.6,26.7
"319",8,7,2020,25.6,0.3,18.5,28.7
"320",8,7,2021,26.2,0.3,20.2,28.8
"321",8,7,2022,27.8,0.2,23.7,29.9
"322",8,7,2023,15.7,0.5,4.1,21.7
"323",8,8,2017,27.4,0.2,23.5,29.5
"324",8,8,2018,21.6,0.4,12.6,25.2
"325",8,8,2019,26.7,0.3,21.6,29.2
"326",8,8,2020,28.9,0.2,25.6,30.5
"327",8,8,2021,19.7,0.4,10.9,23.9
"328",8,8,2022,29.4,0.2,26.3,31.1
"329",8,8,2023,23.6,0.3,15.7,26.5
"330",8,9,2017,25.3,0.5,16,29.5
"331",8,9,2018,25.4,0.3,19.8,28.8
"332",8,9,2019,26.8,0.2,22.3,29.2
"333",8,9,2020,30.1,0.1,26,31.4
"334",8,9,2021,19.5,0.4,10.8,23.2
"335",8,9,2022,26.3,0.4,18.1,29.9
"336",8,9,2023,24.6,0.2,18.3,26.7
"337",8,10,2017,28.8,0.2,24.8,30.8
"338",8,10,2018,19.9,0.5,10.4,24.7
"339",8,10,2019,29.1,0.2,25.3,31
"340",8,10,2020,30.4,0.1,27.4,31.8
"341",8,10,2021,25,0.4,18.5,28.8
"342",8,10,2023,24.7,0.2,20.8,27.5
"343",8,11,2017,20.2,0.5,10.6,25.3
"344",8,11,2018,10.8,0.7,0.2,17.8
"345",8,11,2019,23.4,0.3,15.3,27.4
"346",8,11,2020,27.3,0.2,21.2,29.4
"347",8,11,2021,18.3,0.5,7.5,23.8
"348",8,11,2022,24.1,0.5,14.8,28.4
"349",8,11,2023,23.7,0.2,18.3,26.7
"350",9,5,2018,20.1,0.3,10.9,24.5
"351",9,5,2020,17.7,0.5,8.3,22.8
"352",9,5,2021,19.6,0.5,8.9,24.1
"353",9,5,2022,22.9,0.2,17.5,25.8
"354",9,5,2023,14.7,0.5,3.2,20.6
"355",9,6,2017,14.1,0.6,3.4,20
"356",9,6,2018,24.6,0.3,18.7,27.2
"357",9,6,2020,26.2,0.3,20,29
"358",9,6,2021,25.2,0.3,19.2,27.5
"359",9,6,2022,25.5,0.2,19.1,27.7
"360",9,6,2023,23.3,0.4,14.6,26.5
"361",9,7,2017,24.3,0.3,17.3,27.1
"362",9,7,2018,26.3,0.3,21.2,29.1
"363",9,7,2019,24.2,0.3,17.1,27.2
"364",9,7,2020,26,0.3,19.8,28.8
"365",9,7,2021,25.9,0.3,19.4,28.8
"366",9,7,2022,27.7,0.2,23.6,30
"367",9,7,2023,17.1,0.4,6.3,22.4
"368",9,8,2017,27.3,0.2,23.1,29.6
"369",9,8,2018,21.7,0.4,13.3,25.7
"370",9,8,2019,26.5,0.3,20.9,29
"371",9,8,2020,29.1,0.2,26,30.5
"372",9,8,2021,20,0.4,11.7,24.3
"373",9,8,2022,29.3,0.2,26.2,31.1
"374",9,8,2023,23.1,0.4,10.1,27.2
"375",9,9,2017,25,0.5,16.2,29.2
"376",9,9,2018,25.7,0.3,19.6,29.3
"377",9,9,2019,27.1,0.2,22.7,29.5
"378",9,9,2020,30.1,0.1,27.9,31.4
"379",9,9,2021,20.2,0.4,11.8,23.7
"380",9,9,2022,25.9,0.4,17.8,29.9
"381",9,9,2023,24.3,0.2,18.9,26.5
"382",9,10,2017,28.4,0.2,23.6,30.7
"383",9,10,2018,20,0.5,11,25.2
"384",9,10,2019,29.1,0.2,25.1,31.1
"385",9,10,2020,30.4,0.1,27.9,31.8
"386",9,10,2021,25.4,0.4,18.7,29
"387",9,10,2023,23.9,0.2,18.7,26.5
"388",9,11,2017,20.5,0.5,10.7,25.1
"389",9,11,2018,12.3,0.6,1.1,19.9
"390",9,11,2019,22.6,0.3,14.6,25.9
"391",9,11,2020,26.8,0.3,20,29.4
"392",9,11,2021,19.3,0.5,9.1,24.8
"393",9,11,2022,25,0.4,17.2,28.8
"394",9,11,2023,23.3,0.2,17.7,26.2
"395",10,5,2018,20.6,0.3,12.9,24.8
"396",10,5,2020,17.2,0.6,6.3,22.7
"397",10,5,2021,20.4,0.4,10.8,24.3
"398",10,5,2022,22.6,0.2,17.3,25.7
"399",10,5,2023,14.5,0.4,3.3,22.9
"400",10,6,2017,14.2,0.5,4.3,19.2
"401",10,6,2018,24.6,0.3,19.2,27.5
"402",10,6,2020,26.5,0.3,20.3,29
"403",10,6,2021,25.2,0.3,19.6,27.7
"404",10,6,2022,24.3,0.3,15.1,27.1
"405",10,6,2023,23.6,0.3,15.7,26.5
"406",10,7,2017,24.4,0.3,17.7,27
"407",10,7,2018,26.7,0.3,21.5,29.4
"408",10,7,2019,24.6,0.3,18,27.3
"409",10,7,2020,26.6,0.3,21.1,28.9
"410",10,7,2021,22.1,0.7,7.2,27.8
"411",10,7,2022,27.7,0.2,23.2,30.1
"412",10,7,2023,18.1,0.4,8.2,23.1
"413",10,8,2017,27.4,0.2,23,29.6
"414",10,8,2018,21.8,0.4,14,25.7
"415",10,8,2019,26.5,0.3,20.5,28.9
"416",10,8,2020,29.2,0.1,26.2,30.6
"417",10,8,2021,20.2,0.4,12.2,23.5
"418",10,8,2022,29.2,0.2,25.8,31.1
"419",10,8,2023,22.6,0.3,12.4,26.4
"420",10,9,2017,25.2,0.4,16.7,29
"421",10,9,2018,26.4,0.3,21.2,29.6
"422",10,9,2019,26.9,0.3,21.9,29.6
"423",10,9,2020,30.1,0.1,27.7,31.3
"424",10,9,2021,18.7,0.7,4.4,23.7
"425",10,9,2022,25.9,0.4,17.6,29.9
"426",10,9,2023,24.7,0.2,18.6,27.1
"427",10,10,2017,27.9,0.3,21.7,30.7
"428",10,10,2018,20.9,0.5,11.3,25.7
"429",10,10,2019,29.1,0.2,25.3,31
"430",10,10,2020,30.5,0.1,27.9,31.8
"431",10,10,2021,25.6,0.4,19,29.2
"432",10,10,2023,23.9,0.2,17.5,26.5
"433",10,11,2017,20.2,0.5,10.3,24.9
"434",10,11,2018,12.8,0.7,0.3,23.9
"435",10,11,2019,21.5,0.4,11.7,25.2
"436",10,11,2020,26.7,0.3,19.7,29.5
"437",10,11,2021,20.5,0.4,10.3,25.7
"438",10,11,2022,24.7,0.4,15.1,28.9
"439",10,11,2023,22.6,0.3,15.6,26.1
"440",11,5,2018,20.2,0.4,11.3,24.9
"441",11,5,2020,19.2,0.5,8.1,23.5
"442",11,5,2021,20.3,0.5,9.5,25.5
"443",11,5,2022,22.1,0.2,15.9,25.6
"444",11,5,2023,17.2,0.4,7.1,22.9
"445",11,6,2017,14.7,0.5,5.4,19.5
"446",11,6,2018,24.6,0.3,18.5,27.9
"447",11,6,2020,26.5,0.3,20.8,29.1
"448",11,6,2021,25.4,0.3,19.7,27.9
"449",11,6,2022,23.7,0.4,13.5,26.5
"450",11,6,2023,23.6,0.3,15.9,26.4
"451",11,7,2017,24.5,0.3,17.9,27.3
"452",11,7,2018,26.8,0.3,22.1,29.6
"453",11,7,2019,24.8,0.3,18.3,27.7
"454",11,7,2020,26.7,0.2,21.3,29
"455",11,7,2021,21,0.6,5.6,25.4
"456",11,7,2022,27.9,0.2,23.4,30.3
"457",11,7,2023,18.3,0.4,8.3,24
"458",11,8,2017,27.5,0.2,23.2,29.7
"459",11,8,2018,22,0.4,14.7,26.1
"460",11,8,2019,26.4,0.3,20.9,29
"461",11,8,2020,29.3,0.1,26.4,30.7
"462",11,8,2021,20.7,0.4,12.8,23.8
"463",11,8,2022,29.3,0.2,26,31.1
"464",11,8,2023,22.2,0.3,13.7,25.9
"465",11,9,2017,25.6,0.4,18.1,29.2
"466",11,9,2018,26,0.3,19,29.5
"467",11,9,2019,27,0.3,22,29.7
"468",11,9,2020,29.9,0.1,27.3,31.2
"469",11,9,2021,18.4,0.7,4,24
"470",11,9,2022,26.2,0.4,18.9,30
"471",11,9,2023,24.5,0.2,18.8,27
"472",11,10,2017,27.6,0.3,21.1,30.7
"473",11,10,2018,22.6,0.4,13.7,26.6
"474",11,10,2019,29.2,0.2,25.4,31
"475",11,10,2020,30.5,0.1,27.9,31.9
"476",11,10,2021,26.1,0.3,19.8,29.4
"477",11,10,2023,23.8,0.2,17.9,26.5
"478",11,11,2017,20.4,0.5,9.9,25
"479",11,11,2018,10.3,0.7,0.1,17.8
"480",11,11,2019,21.8,0.4,12.7,25.6
"481",11,11,2020,26.2,0.4,19.4,29.6
"482",11,11,2021,21.1,0.3,12,25.1
"483",11,11,2022,26.4,0.3,18.4,29.2
"484",11,11,2023,22.4,0.3,15.4,25.8
"485",12,5,2018,19.8,0.3,12.4,24.2
"486",12,5,2020,19.9,0.5,8.7,24.2
"487",12,5,2021,20.7,0.4,10.8,25.6
"488",12,5,2022,20.7,0.3,14,24.1
"489",12,5,2023,18.2,0.3,9.5,24
"490",12,6,2017,15.6,0.5,6,19.7
"491",12,6,2018,24.6,0.3,18.3,28
"492",12,6,2019,19.6,0.8,9.4,23.5
"493",12,6,2020,26.6,0.3,20.8,28.9
"494",12,6,2021,25.6,0.3,20.1,28.2
"495",12,6,2022,22.8,0.4,13.3,26.6
"496",12,6,2023,23.7,0.3,16.6,26.6
"497",12,7,2017,24.7,0.3,18.2,27.4
"498",12,7,2018,27,0.3,22.3,29.7
"499",12,7,2019,25,0.3,19,27.8
"500",12,7,2020,27,0.2,21.9,29.1
"501",12,7,2021,19.8,0.5,7.4,24.1
"502",12,7,2022,28,0.2,23.6,30.4
"503",12,7,2023,18.3,0.4,7.7,23.8
"504",12,8,2017,27.8,0.2,23.4,29.8
"505",12,8,2018,22.1,0.4,15.2,26.4
"506",12,8,2019,26.4,0.3,21.3,29.1
"507",12,8,2020,29.4,0.1,26.7,30.7
"508",12,8,2021,21.2,0.4,14,24.3
"509",12,8,2022,29.3,0.2,24.5,31.1
"510",12,8,2023,21.8,0.2,14.2,25.3
"511",12,9,2017,26.4,0.3,19.2,29.4
"512",12,9,2018,24.3,0.5,13.7,29.3
"513",12,9,2019,27.1,0.3,22.1,29.7
"514",12,9,2020,29.9,0.1,27.3,31.3
"515",12,9,2021,18.6,0.6,4.9,24.3
"516",12,9,2022,26.8,0.4,20.1,30.1
"517",12,9,2023,24.1,0.3,17.6,26.4
"518",12,10,2017,27.7,0.3,20.9,30.6
"519",12,10,2018,22.2,0.5,11.9,26.5
"520",12,10,2019,29,0.2,25.4,31
"521",12,10,2020,30.4,0.1,27.7,31.9
"522",12,10,2021,26.3,0.3,20.1,29.3
"523",12,10,2023,23.6,0.3,17.8,26.2
"524",12,11,2017,20.7,0.5,10.2,25.2
"525",12,11,2018,11.8,0.6,0.5,19.7
"526",12,11,2019,22.8,0.4,13.5,27
"527",12,11,2020,25.9,0.4,18.6,29.7
"528",12,11,2021,21.7,0.3,12.4,24.4
"529",12,11,2022,26.9,0.3,16.2,29.2
"530",12,11,2023,22.1,0.3,14.4,24.8
"531",13,5,2018,19.4,0.4,11.9,23
"532",13,5,2020,20.1,0.5,8.6,25.1
"533",13,5,2021,21.1,0.4,12.3,24.7
"534",13,5,2022,20.4,0.4,13,23.7
"535",13,5,2023,18.8,0.4,8.5,24.4
"536",13,6,2017,17.8,0.4,7.3,24.8
"537",13,6,2018,24.7,0.3,18.5,28.2
"538",13,6,2019,19.7,0.5,8.2,24
"539",13,6,2020,27.2,0.2,22.8,28.8
"540",13,6,2021,25.9,0.3,20.3,28.5
"541",13,6,2022,22.5,0.5,11.5,26.6
"542",13,6,2023,24.1,0.3,16.8,26.8
"543",13,7,2017,24.8,0.3,18.8,27.5
"544",13,7,2018,27.3,0.2,23,30
"545",13,7,2019,24.6,0.3,18.2,27.5
"546",13,7,2020,27.5,0.2,22.9,29
"547",13,7,2021,18.6,0.5,6.5,23.6
