"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"112",2,10,2020,28.9,0,28.4,29.1
"113",2,10,2021,18.4,0.4,4.5,21.4
"114",2,10,2022,24.2,0.1,23.2,25.9
"115",2,10,2023,5.9,0.5,0.5,12.9
"116",2,11,2015,14.8,0.7,2,21.4
"117",2,11,2016,12.2,0.7,1.3,19.7
"118",2,11,2017,0.1,0,0,0.1
"119",2,11,2018,0.1,0,0.1,0.1
"120",2,11,2019,4.3,0.6,0.1,16.5
"121",2,11,2020,20.2,0.6,2.8,24.4
"122",2,11,2021,0.1,0,0.1,0.1
"123",2,11,2022,16.6,0.5,4,20.4
"124",2,11,2023,5.5,0.7,0.1,18.7
"125",3,5,2015,0.6,0.1,0.1,5
"126",3,5,2016,7.2,0.6,0.4,15.8
"127",3,5,2017,0.1,0,0.1,0.1
"128",3,5,2018,0.1,0,0.1,0.1
"129",3,5,2019,0.1,0,0.1,0.1
"130",3,5,2021,3.5,0.5,0.1,16.1
"131",3,5,2022,2.4,0.4,0.1,10.9
"132",3,5,2023,0,0,0,0.1
"133",3,6,2015,0.1,0,0.1,1.1
"134",3,6,2016,19.2,0.2,6.9,20.9
"135",3,6,2017,3.1,0.4,0.1,11.5
"136",3,6,2018,17.9,0.2,4.4,19.5
"137",3,6,2019,8.7,0.6,0.7,14.9
"138",3,6,2020,18.7,0.1,15.7,19.8
"139",3,6,2021,7.9,0.8,0.2,18.5
"140",3,6,2022,16.3,0.6,2.6,20.5
"141",3,6,2023,10.1,0.4,1.8,14.9
"142",3,7,2015,6.4,0.6,0.2,16.3
"143",3,7,2016,26.3,0.1,25.3,27.4
"144",3,7,2017,7.9,0.8,0.2,20
"145",3,7,2018,13.1,0.7,1.3,20.6
"146",3,7,2019,12.8,0.5,1.9,18.5
"147",3,7,2020,19.8,0.3,8.2,22
"148",3,7,2021,25.7,0,24.9,26.3
"149",3,7,2022,24.5,0,23.8,25.2
"150",3,7,2023,0.1,0,0.1,0.1
"151",3,8,2015,24.8,0.1,23.6,25.8
"152",3,8,2016,27.2,0,26.1,28.1
"153",3,8,2017,23.7,0,23.5,23.9
"154",3,8,2018,10.6,0.7,0.9,18.9
"155",3,8,2019,20.8,0.1,19,22.2
"156",3,8,2020,25.6,0,22.4,26.3
"157",3,8,2021,0.5,0.1,0.1,5.9
"158",3,8,2022,26.8,0,26.3,27.4
"159",3,8,2023,10.8,0.5,1.9,16.3
"160",3,9,2015,26.3,0,25.2,27
"161",3,9,2016,29.1,0.1,27.4,30.1
"162",3,9,2017,24.9,0,24.4,25.4
"163",3,9,2018,18.7,0.2,7.3,20.8
"164",3,9,2019,20.5,0.1,18,22.2
"165",3,9,2020,25.7,0,24.6,26.2
"166",3,9,2021,0.1,0,0.1,0.1
"167",3,9,2022,27.5,0,27.1,27.8
"168",3,9,2023,8.1,0.6,0.5,15.8
"169",3,10,2015,14.1,0.8,1.2,21.5
"170",3,10,2016,18.5,0.1,16.7,19.6
"171",3,10,2017,25,0,24.1,25.5
"172",3,10,2018,3,0.5,0.1,13.5
"173",3,10,2019,27.1,0,26.5,27.3
"174",3,10,2020,28.9,0,28.5,29.2
"175",3,10,2021,17.6,0.4,3.2,20.4
"176",3,10,2022,25.3,0,25,25.8
"177",3,10,2023,7.1,0.5,0.4,15
"178",3,11,2015,16.4,0.7,2.7,22.3
"179",3,11,2016,14.1,0.6,2.3,20.8
"180",3,11,2017,0.1,0,0.1,0.1
"181",3,11,2018,0.1,0,0.1,0.1
"182",3,11,2019,8.7,0.8,0.2,18.5
"183",3,11,2020,17.9,0.5,3.3,23
"184",3,11,2021,0.1,0,0.1,0.1
"185",3,11,2022,16.3,0.5,3.7,20.3
"186",3,11,2023,4.6,0.6,0.1,17.2
"187",4,5,2015,1.2,0.2,0.1,7.3
"188",4,5,2016,6,0.5,0.3,14.3
"189",4,5,2017,0.1,0,0.1,0.1
"190",4,5,2018,0.1,0,0.1,0.1
"191",4,5,2019,0.1,0,0.1,0.1
"192",4,5,2021,5.7,0.6,0.1,17.1
"193",4,5,2022,2.3,0.4,0.1,12.4
"194",4,5,2023,0,0,0,0
"195",4,6,2015,0.2,0,0.1,2.3
"196",4,6,2016,20.7,0.1,14.5,22.4
"197",4,6,2017,3.1,0.4,0.1,11
"198",4,6,2018,18.9,0.1,17.3,20.2
"199",4,6,2019,9,0.6,0.8,16.7
"200",4,6,2020,19.4,0.1,16.4,20.2
"201",4,6,2021,11.2,0.7,1,19.4
"202",4,6,2022,14.8,0.7,1.7,20.9
"203",4,6,2023,11,0.5,1.6,15.9
"204",4,7,2015,6.5,0.6,0.3,15.8
"205",4,7,2016,26.2,0.1,25.2,27.2
"206",4,7,2017,9.9,0.8,0.4,20.2
"207",4,7,2018,14.9,0.6,1.9,20.8
"208",4,7,2019,12.8,0.5,2.6,17.8
"209",4,7,2020,20.9,0.1,13.3,22.5
"210",4,7,2021,17.3,0.9,0.8,25.6
"211",4,7,2022,24.8,0,24.1,25.5
"212",4,7,2023,0.1,0,0.1,0.1
"213",4,8,2015,25.3,0.1,23.7,26.2
"214",4,8,2016,27.3,0.1,26.3,28.2
"215",4,8,2017,23.8,0,23.5,24
"216",4,8,2018,1.5,0.4,0.1,14.5
"217",4,8,2019,21.6,0.1,19.8,22.5
"218",4,8,2020,26,0,25,26.9
"219",4,8,2021,0.6,0.2,0.1,8.6
"220",4,8,2022,26.6,0,26.3,26.8
"221",4,8,2023,11.5,0.6,1.2,17.6
"222",4,9,2015,26.4,0,25.7,27
"223",4,9,2016,29.4,0.1,28.1,30.1
"224",4,9,2017,24.8,0,24.2,25.3
"225",4,9,2018,19.1,0.2,8.5,20.3
"226",4,9,2019,20.7,0.1,18.9,21.8
"227",4,9,2020,25.9,0,25.2,26.3
"228",4,9,2021,0.1,0,0.1,0.1
"229",4,9,2022,27.4,0,26.8,27.7
"230",4,9,2023,10.4,0.5,1.2,16.3
"231",4,10,2015,16.6,0.7,1.9,21.7
"232",4,10,2016,17.7,0,16.8,18.4
"233",4,10,2017,24.2,0,23.4,24.9
"234",4,10,2018,0.5,0.1,0.1,6.9
"235",4,10,2019,27,0,26.5,27.6
"236",4,10,2020,28.9,0,28.5,29.1
"237",4,10,2021,17,0.4,3.9,19.6
"238",4,10,2022,25.1,0,24.5,25.7
"239",4,10,2023,9.2,0.6,0.7,16.3
"240",4,11,2015,15.8,0.7,3.1,21.1
"241",4,11,2016,15.8,0.6,1.8,21.3
"242",4,11,2017,0.1,0,0.1,0.1
"243",4,11,2018,0.1,0,0.1,0.1
"244",4,11,2019,8.6,0.7,0.3,17.7
"245",4,11,2020,19.1,0.7,2.9,23.6
"246",4,11,2021,0.1,0,0.1,0.1
"247",4,11,2022,16.1,0.5,3.8,20
"248",4,11,2023,6.3,0.7,0.1,18.4
"249",5,5,2015,2,0.3,0.1,8.7
"250",5,5,2016,5.8,0.5,0.2,13.4
"251",5,5,2017,0.1,0,0.1,0.1
"252",5,5,2018,0.6,0.2,0.1,7.5
"253",5,5,2019,0.1,0,0.1,0.1
"254",5,5,2021,4.6,0.6,0.1,16.6
"255",5,5,2022,2.6,0.5,0.1,14.5
"256",5,5,2023,0.1,0,0,0.1
"257",5,6,2015,1.1,0.3,0.1,9.7
"258",5,6,2016,20.7,0.2,9.8,23
"259",5,6,2017,3,0.4,0.1,10.7
"260",5,6,2018,20.4,0.1,18.1,21.3
"261",5,6,2019,9.4,0.6,0.9,16.3
"262",5,6,2020,19.1,0.2,12.1,20.7
"263",5,6,2021,14.3,0.6,1.9,19.7
"264",5,6,2022,15.9,0.7,1.5,22.3
"265",5,6,2023,12,0.5,1.9,17.6
"266",5,7,2015,7.9,0.6,0.6,15.9
"267",5,7,2016,26.5,0,25.6,27.4
"268",5,7,2017,12.5,0.7,1.3,20.3
"269",5,7,2018,17.3,0.5,2.8,21.2
"270",5,7,2019,14.1,0.3,6,17.8
"271",5,7,2020,20.9,0.1,17.2,22
"272",5,7,2021,7.6,0.8,0.2,22.3
"273",5,7,2022,25,0,24.2,25.6
"274",5,7,2023,0.1,0,0.1,0.1
"275",5,8,2015,25.5,0.1,24.1,26.2
"276",5,8,2016,26.5,0.1,24.9,28.2
"277",5,8,2017,23.8,0,23.4,23.9
"278",5,8,2018,0.1,0,0.1,0.1
"279",5,8,2019,22.1,0.1,20.8,22.9
"280",5,8,2020,26.3,0,25.1,27.1
"281",5,8,2021,1.3,0.2,0.1,9.6
"282",5,8,2022,26.7,0,26.3,27
"283",5,8,2023,10.4,0.6,0.9,17.2
"284",5,9,2015,26.6,0,26.1,27
"285",5,9,2016,29.8,0,29.3,30.1
"286",5,9,2017,24.3,0,23.7,24.8
"287",5,9,2018,19.4,0.2,9.7,20.9
"288",5,9,2019,21.2,0,20.5,21.7
"289",5,9,2020,26.2,0,25.6,26.6
"290",5,9,2021,0.1,0,0.1,0.1
"291",5,9,2022,27.3,0,26.5,27.7
"292",5,9,2023,13.3,0.5,1.6,18.4
"293",5,10,2015,18.6,0.6,3,22.9
"294",5,10,2016,17.6,0,16,18.2
"295",5,10,2017,24.6,0,23.8,25.4
"296",5,10,2018,0.1,0,0.1,0.4
"297",5,10,2019,26.9,0,26.5,27.2
"298",5,10,2020,29,0,28.6,29.2
"299",5,10,2021,13.4,0.6,2.1,18.3
"300",5,10,2022,25.2,0,24.8,25.6
"301",5,10,2023,10.9,0.6,1.1,16.9
"302",5,11,2015,15.6,0.7,2.7,21.9
"303",5,11,2016,15.2,0.7,2,21.2
"304",5,11,2017,2.1,0.4,0.1,11.1
"305",5,11,2018,0,0,0,0.1
"306",5,11,2019,10.1,0.7,0.7,18.2
"307",5,11,2020,17,0.7,2.9,21.7
"308",5,11,2021,0.1,0,0.1,0.1
"309",5,11,2022,15.8,0.5,3.5,19.4
"310",5,11,2023,10.2,0.8,0.2,20
"311",6,5,2015,1.8,0.3,0.1,8.6
"312",6,5,2016,4.9,0.5,0.1,14.2
"313",6,5,2017,0.1,0,0.1,0.1
"314",6,5,2018,0.5,0.1,0.1,6.6
"315",6,5,2019,0.1,0,0.1,0.1
"316",6,5,2021,1.9,0.4,0.1,15.4
"317",6,5,2022,3,0.5,0.1,15.5
"318",6,5,2023,0.1,0,0.1,0.1
"319",6,6,2015,3.9,0.4,0.1,12.2
"320",6,6,2016,15.3,0.7,2.2,22
"321",6,6,2017,2.2,0.3,0.1,9.7
"322",6,6,2018,20.9,0.2,12.2,22.2
"323",6,6,2019,4.6,0.6,0.1,15.6
"324",6,6,2020,20,0.1,12.7,21.5
"325",6,6,2021,15.5,0.6,2.9,19.8
"326",6,6,2022,16,0.7,1.8,22.2
"327",6,6,2023,11.9,0.6,1.3,18
"328",6,7,2015,8.7,0.5,0.9,16.1
"329",6,7,2016,26.7,0,25.9,27.5
"330",6,7,2017,13.9,0.6,2.1,18.6
"331",6,7,2018,19.8,0.3,6.9,21.6
"332",6,7,2019,15.9,0.2,8,18.4
"333",6,7,2020,21.1,0.1,19.9,22.1
"334",6,7,2021,6.7,0.8,0.1,21.9
"335",6,7,2022,24.8,0,24.4,25
"336",6,7,2023,0.1,0,0.1,0.1
"337",6,8,2015,25.7,0.1,24.7,26.6
"338",6,8,2016,26,0.1,24.9,27.8
"339",6,8,2017,24,0,23.7,24.3
"340",6,8,2018,0.1,0,0.1,0.1
"341",6,8,2019,22.5,0,21.7,23.1
"342",6,8,2020,26.6,0,25.8,27.2
"343",6,8,2021,1.1,0.3,0.1,10.6
"344",6,8,2022,26.6,0,26.2,26.9
"345",6,8,2023,11.9,0.6,1.5,18.3
"346",6,9,2015,26.4,0,26.1,26.8
"347",6,9,2016,29.9,0,29.4,30.1
"348",6,9,2017,24.1,0,23.4,24.6
"349",6,9,2018,19.6,0.2,10.4,21.2
"350",6,9,2019,21.5,0,20.4,22.3
"351",6,9,2020,26.5,0,26,26.9
"352",6,9,2021,0.2,0,0.1,2.4
"353",6,9,2022,26.7,0,26,27.4
"354",6,9,2023,15.7,0.5,2.5,19.1
"355",6,10,2015,21.5,0.3,5.2,23
"356",6,10,2016,17.2,0,16.5,17.7
"357",6,10,2017,25.3,0,24.5,26
"358",6,10,2018,0.3,0.1,0.1,7.2
"359",6,10,2019,26.9,0,26.4,27.2
"360",6,10,2020,29,0,28.7,29.1
"361",6,10,2021,11,0.6,1.2,17.3
"362",6,10,2022,25.2,0,24.6,25.6
"363",6,10,2023,11.7,0.6,1.3,16.7
"364",6,11,2015,17.8,0.6,3.4,22
"365",6,11,2016,15.9,0.6,2.2,21.4
"366",6,11,2017,3.4,0.4,0.1,11.1
"367",6,11,2018,0,0,0,0
"368",6,11,2019,7.1,0.7,0.2,17.5
"369",6,11,2020,17.5,0.6,3.7,22.6
"370",6,11,2021,0.1,0,0.1,0.1
"371",6,11,2022,13,0.6,2.1,19.3
"372",6,11,2023,11.1,0.7,0.9,18.5
"373",7,5,2015,3.7,0.4,0.1,10.8
"374",7,5,2016,4.3,0.4,0.1,12.8
"375",7,5,2017,0.1,0,0.1,0.1
"376",7,5,2018,1.2,0.3,0.1,10.1
"377",7,5,2019,0.1,0,0.1,0.1
"378",7,5,2021,0.1,0,0.1,0.5
"379",7,5,2022,4.8,0.6,0.1,16.5
"380",7,5,2023,0.1,0,0.1,0.1
"381",7,6,2015,5.4,0.5,0.2,14.5
"382",7,6,2016,14.8,0.7,1.7,22.3
"383",7,6,2017,0.1,0,0.1,0.1
"384",7,6,2018,18.6,0.5,3,21.5
"385",7,6,2019,0.7,0.2,0.1,9.5
"386",7,6,2020,20.9,0.1,18,22.2
"387",7,6,2021,16.8,0.4,3.1,19.6
"388",7,6,2022,15.5,0.7,1.8,21.3
"389",7,6,2023,13,0.6,1.6,18.2
"390",7,7,2015,10.2,0.5,1.1,16.8
"391",7,7,2016,26.8,0,26,27.7
"392",7,7,2017,16.7,0.4,3.1,19.5
"393",7,7,2018,20.5,0.2,11.4,21.5
"394",7,7,2019,16.9,0.2,10.6,19.3
"395",7,7,2020,20.9,0.1,19.6,22.3
"396",7,7,2021,9,0.8,0.3,22.3
"397",7,7,2022,24.7,0,24.3,25.1
"398",7,7,2023,0.1,0,0.1,0.1
"399",7,8,2015,25.9,0,24.6,26.6
"400",7,8,2016,27.5,0.1,25.6,28.3
"401",7,8,2017,24.4,0,23.9,25.1
"402",7,8,2018,0.1,0,0.1,0.1
"403",7,8,2019,22.8,0,21.8,23.3
"404",7,8,2020,26.6,0,26,27.2
"405",7,8,2021,1.6,0.3,0.1,9.9
"406",7,8,2022,26.6,0,26,26.9
"407",7,8,2023,13.3,0.5,2.2,18.1
"408",7,9,2015,26.7,0,26.4,26.9
"409",7,9,2016,29,0.1,27.1,30
"410",7,9,2017,19.7,0.6,3.1,24
"411",7,9,2018,19.2,0.3,8.1,21.4
"412",7,9,2019,23.6,0.1,21.7,25.4
"413",7,9,2020,26.6,0,26.1,27.1
"414",7,9,2021,2.2,0.3,0.1,10.1
