"","StationCode","DateTimeStamp","Sal","RESULTS.VALID","RESULT.COMMENT","Year","Month","Day"
"6275","GRBBR",2017-07-01 23:00:00,24.4,""," ",2017,7,1
"6276","GRBBR",2017-07-01 23:15:00,24.4,""," ",2017,7,1
"6277","GRBBR",2017-07-01 23:30:00,24.1,""," ",2017,7,1
"6278","GRBBR",2017-07-01 23:45:00,23.9,""," ",2017,7,1
"6279","GRBBR",2017-07-02 00:00:00,23.6,""," ",2017,7,2
"6280","GRBBR",2017-07-02 00:15:00,22.9,""," ",2017,7,2
"6281","GRBBR",2017-07-02 00:30:00,22.3,""," ",2017,7,2
"6282","GRBBR",2017-07-02 00:45:00,21.8,""," ",2017,7,2
"6283","GRBBR",2017-07-02 01:00:00,21.1,""," ",2017,7,2
"6284","GRBBR",2017-07-02 01:15:00,21,""," ",2017,7,2
"6285","GRBBR",2017-07-02 01:30:00,20.3,""," ",2017,7,2
"6286","GRBBR",2017-07-02 01:45:00,20.1,""," ",2017,7,2
"6287","GRBBR",2017-07-02 02:00:00,19.9,""," ",2017,7,2
"6288","GRBBR",2017-07-02 02:15:00,19.6,""," ",2017,7,2
"6289","GRBBR",2017-07-02 02:30:00,19.2,""," ",2017,7,2
"6290","GRBBR",2017-07-02 02:45:00,19.8,""," ",2017,7,2
"6291","GRBBR",2017-07-02 03:00:00,19.3,""," ",2017,7,2
"6292","GRBBR",2017-07-02 03:15:00,19.2,""," ",2017,7,2
"6293","GRBBR",2017-07-02 03:30:00,19.4,""," ",2017,7,2
"6294","GRBBR",2017-07-02 03:45:00,19.4,""," ",2017,7,2
"6295","GRBBR",2017-07-02 04:00:00,19.6,""," ",2017,7,2
"6296","GRBBR",2017-07-02 04:15:00,19.6,""," ",2017,7,2
"6297","GRBBR",2017-07-02 04:30:00,19.8,""," ",2017,7,2
"6298","GRBBR",2017-07-02 04:45:00,20,""," ",2017,7,2
"6299","GRBBR",2017-07-02 05:00:00,20.3,""," ",2017,7,2
"6300","GRBBR",2017-07-02 05:15:00,21,""," ",2017,7,2
"6301","GRBBR",2017-07-02 05:30:00,21.3,""," ",2017,7,2
"6302","GRBBR",2017-07-02 05:45:00,21.8,""," ",2017,7,2
"6303","GRBBR",2017-07-02 06:00:00,22.3,""," ",2017,7,2
"6304","GRBBR",2017-07-02 06:15:00,22.9,""," ",2017,7,2
"6305","GRBBR",2017-07-02 06:30:00,23.3,""," ",2017,7,2
"6306","GRBBR",2017-07-02 06:45:00,23.6,""," ",2017,7,2
"6307","GRBBR",2017-07-02 07:00:00,23.9,""," ",2017,7,2
"6308","GRBBR",2017-07-02 07:15:00,24.1,""," ",2017,7,2
"6309","GRBBR",2017-07-02 07:30:00,24.3,""," ",2017,7,2
"6310","GRBBR",2017-07-02 07:45:00,24.4,""," ",2017,7,2
"6311","GRBBR",2017-07-02 08:00:00,24.6,""," ",2017,7,2
"6312","GRBBR",2017-07-02 08:15:00,24.7,""," ",2017,7,2
"6313","GRBBR",2017-07-02 08:30:00,24.7,""," ",2017,7,2
"6314","GRBBR",2017-07-02 08:45:00,24.8,""," ",2017,7,2
"6315","GRBBR",2017-07-02 09:00:00,24.8,""," ",2017,7,2
"6316","GRBBR",2017-07-02 09:15:00,24.8,""," ",2017,7,2
"6317","GRBBR",2017-07-02 09:30:00,24.8,""," ",2017,7,2
"6318","GRBBR",2017-07-02 09:45:00,24.8,""," ",2017,7,2
"6319","GRBBR",2017-07-02 10:00:00,24.8,""," ",2017,7,2
"6320","GRBBR",2017-07-02 10:15:00,24.7,""," ",2017,7,2
"6321","GRBBR",2017-07-02 10:30:00,24.7,""," ",2017,7,2
"6322","GRBBR",2017-07-02 10:45:00,24.7,""," ",2017,7,2
"6323","GRBBR",2017-07-02 11:00:00,24.7,""," ",2017,7,2
"6324","GRBBR",2017-07-02 11:15:00,24.6,""," ",2017,7,2
"6325","GRBBR",2017-07-02 11:30:00,24.5,""," ",2017,7,2
"6326","GRBBR",2017-07-02 11:45:00,24.4,""," ",2017,7,2
"6327","GRBBR",2017-07-02 12:00:00,24.3,""," ",2017,7,2
"6328","GRBBR",2017-07-02 12:15:00,23.6,""," ",2017,7,2
"6329","GRBBR",2017-07-02 12:30:00,22.7,""," ",2017,7,2
"6330","GRBBR",2017-07-02 12:45:00,22.2,""," ",2017,7,2
"6331","GRBBR",2017-07-02 13:00:00,21.5,""," ",2017,7,2
"6332","GRBBR",2017-07-02 13:15:00,20.5,""," ",2017,7,2
"6333","GRBBR",2017-07-02 13:30:00,20.3,""," ",2017,7,2
"6334","GRBBR",2017-07-02 13:45:00,19.9,""," ",2017,7,2
"6335","GRBBR",2017-07-02 14:00:00,19.5,""," ",2017,7,2
"6336","GRBBR",2017-07-02 14:15:00,18.7,""," ",2017,7,2
"6337","GRBBR",2017-07-02 14:30:00,18.1,""," ",2017,7,2
"6338","GRBBR",2017-07-02 14:45:00,17.8,""," ",2017,7,2
"6339","GRBBR",2017-07-02 15:00:00,18.3,""," ",2017,7,2
"6340","GRBBR",2017-07-02 15:15:00,18.5,""," ",2017,7,2
"6341","GRBBR",2017-07-02 15:30:00,18.6,""," ",2017,7,2
"6342","GRBBR",2017-07-02 15:45:00,18.8,""," ",2017,7,2
"6343","GRBBR",2017-07-02 16:00:00,18.9,""," ",2017,7,2
"6344","GRBBR",2017-07-02 16:15:00,18.6,""," ",2017,7,2
"6345","GRBBR",2017-07-02 16:30:00,19.4,""," ",2017,7,2
"6346","GRBBR",2017-07-02 16:45:00,19.6,""," ",2017,7,2
"6347","GRBBR",2017-07-02 17:00:00,20,""," ",2017,7,2
"6348","GRBBR",2017-07-02 17:15:00,20.3,""," ",2017,7,2
"6349","GRBBR",2017-07-02 17:30:00,21.4,""," ",2017,7,2
"6350","GRBBR",2017-07-02 17:45:00,21.9,""," ",2017,7,2
"6351","GRBBR",2017-07-02 18:00:00,22.4,""," ",2017,7,2
"6352","GRBBR",2017-07-02 18:15:00,22.7,""," ",2017,7,2
"6353","GRBBR",2017-07-02 18:30:00,23,""," ",2017,7,2
"6354","GRBBR",2017-07-02 18:45:00,23.3,""," ",2017,7,2
"6355","GRBBR",2017-07-02 19:00:00,23.6,""," ",2017,7,2
"6356","GRBBR",2017-07-02 19:15:00,23.9,""," ",2017,7,2
"6357","GRBBR",2017-07-02 19:30:00,24.1,""," ",2017,7,2
"6358","GRBBR",2017-07-02 19:45:00,24.2,""," ",2017,7,2
"6359","GRBBR",2017-07-02 20:00:00,24.4,""," ",2017,7,2
"6360","GRBBR",2017-07-02 20:15:00,24.6,""," ",2017,7,2
"6361","GRBBR",2017-07-02 20:30:00,24.7,""," ",2017,7,2
"6362","GRBBR",2017-07-02 20:45:00,24.9,""," ",2017,7,2
"6363","GRBBR",2017-07-02 21:00:00,25,""," ",2017,7,2
"6364","GRBBR",2017-07-02 21:15:00,25.1,""," ",2017,7,2
"6365","GRBBR",2017-07-02 21:30:00,25.1,""," ",2017,7,2
"6366","GRBBR",2017-07-02 21:45:00,25.1,""," ",2017,7,2
"6367","GRBBR",2017-07-02 22:00:00,25.1,""," ",2017,7,2
"6368","GRBBR",2017-07-02 22:15:00,25.1,""," ",2017,7,2
"6369","GRBBR",2017-07-02 22:30:00,25.1,""," ",2017,7,2
"6370","GRBBR",2017-07-02 22:45:00,25,""," ",2017,7,2
"6371","GRBBR",2017-07-02 23:00:00,25,""," ",2017,7,2
"6372","GRBBR",2017-07-02 23:15:00,25,""," ",2017,7,2
"6373","GRBBR",2017-07-02 23:30:00,25.1,""," ",2017,7,2
"6374","GRBBR",2017-07-02 23:45:00,25,""," ",2017,7,2
"6375","GRBBR",2017-07-03 00:00:00,24.8,""," ",2017,7,3
"6376","GRBBR",2017-07-03 00:15:00,24.7,""," ",2017,7,3
"6377","GRBBR",2017-07-03 00:30:00,24.5,""," ",2017,7,3
"6378","GRBBR",2017-07-03 00:45:00,24.3,""," ",2017,7,3
"6379","GRBBR",2017-07-03 01:00:00,23.8,""," ",2017,7,3
"6380","GRBBR",2017-07-03 01:15:00,22.7,""," ",2017,7,3
"6381","GRBBR",2017-07-03 01:30:00,22.1,""," ",2017,7,3
"6382","GRBBR",2017-07-03 01:45:00,21.8,""," ",2017,7,3
"6383","GRBBR",2017-07-03 02:00:00,21.3,""," ",2017,7,3
"6384","GRBBR",2017-07-03 02:15:00,20.9,""," ",2017,7,3
"6385","GRBBR",2017-07-03 02:30:00,20.6,""," ",2017,7,3
"6386","GRBBR",2017-07-03 02:45:00,20.3,""," ",2017,7,3
"6387","GRBBR",2017-07-03 03:00:00,20.1,""," ",2017,7,3
"6388","GRBBR",2017-07-03 03:15:00,19.6,""," ",2017,7,3
"6389","GRBBR",2017-07-03 03:30:00,19.5,""," ",2017,7,3
"6390","GRBBR",2017-07-03 03:45:00,19.7,""," ",2017,7,3
"6391","GRBBR",2017-07-03 04:00:00,19.6,""," ",2017,7,3
"6392","GRBBR",2017-07-03 04:15:00,19.5,""," ",2017,7,3
"6393","GRBBR",2017-07-03 04:30:00,19.5,""," ",2017,7,3
"6394","GRBBR",2017-07-03 04:45:00,19.4,""," ",2017,7,3
"6395","GRBBR",2017-07-03 05:00:00,19.5,""," ",2017,7,3
"6396","GRBBR",2017-07-03 05:15:00,19.8,""," ",2017,7,3
"6397","GRBBR",2017-07-03 05:30:00,19.8,""," ",2017,7,3
"6398","GRBBR",2017-07-03 05:45:00,19.7,""," ",2017,7,3
"6399","GRBBR",2017-07-03 06:00:00,20.5,""," ",2017,7,3
"6400","GRBBR",2017-07-03 06:15:00,21.1,""," ",2017,7,3
"6401","GRBBR",2017-07-03 06:30:00,21.6,""," ",2017,7,3
"6402","GRBBR",2017-07-03 06:45:00,22.2,""," ",2017,7,3
"6403","GRBBR",2017-07-03 07:00:00,22.7,""," ",2017,7,3
"6404","GRBBR",2017-07-03 07:15:00,23.2,""," ",2017,7,3
"6405","GRBBR",2017-07-03 07:30:00,23.6,""," ",2017,7,3
"6406","GRBBR",2017-07-03 07:45:00,23.8,""," ",2017,7,3
"6407","GRBBR",2017-07-03 08:00:00,23.9,""," ",2017,7,3
"6408","GRBBR",2017-07-03 08:15:00,24.1,""," ",2017,7,3
"6409","GRBBR",2017-07-03 08:30:00,24.3,""," ",2017,7,3
"6410","GRBBR",2017-07-03 08:45:00,24.4,""," ",2017,7,3
"6411","GRBBR",2017-07-03 09:00:00,24.5,""," ",2017,7,3
"6412","GRBBR",2017-07-03 09:15:00,24.5,""," ",2017,7,3
"6413","GRBBR",2017-07-03 09:30:00,24.6,""," ",2017,7,3
"6414","GRBBR",2017-07-03 09:45:00,24.6,""," ",2017,7,3
"6415","GRBBR",2017-07-03 10:00:00,24.6,""," ",2017,7,3
"6416","GRBBR",2017-07-03 10:15:00,24.6,""," ",2017,7,3
"6417","GRBBR",2017-07-03 10:30:00,24.6,""," ",2017,7,3
"6418","GRBBR",2017-07-03 10:45:00,24.6,""," ",2017,7,3
"6419","GRBBR",2017-07-03 11:00:00,24.6,""," ",2017,7,3
"6420","GRBBR",2017-07-03 11:15:00,24.6,""," ",2017,7,3
"6421","GRBBR",2017-07-03 11:30:00,24.4,""," ",2017,7,3
"6422","GRBBR",2017-07-03 11:45:00,24.5,""," ",2017,7,3
"6423","GRBBR",2017-07-03 12:00:00,24.5,""," ",2017,7,3
"6424","GRBBR",2017-07-03 12:15:00,24.4,""," ",2017,7,3
"6425","GRBBR",2017-07-03 12:30:00,24.3,""," ",2017,7,3
"6426","GRBBR",2017-07-03 12:45:00,24.1,""," ",2017,7,3
"6427","GRBBR",2017-07-03 13:00:00,23.9,""," ",2017,7,3
"6428","GRBBR",2017-07-03 13:15:00,23.5,""," ",2017,7,3
"6429","GRBBR",2017-07-03 13:30:00,22.7,""," ",2017,7,3
"6430","GRBBR",2017-07-03 13:45:00,22.5,""," ",2017,7,3
"6431","GRBBR",2017-07-03 14:00:00,21.8,""," ",2017,7,3
"6432","GRBBR",2017-07-03 14:15:00,20.9,""," ",2017,7,3
"6433","GRBBR",2017-07-03 14:30:00,20.6,""," ",2017,7,3
"6434","GRBBR",2017-07-03 14:45:00,20.3,""," ",2017,7,3
"6435","GRBBR",2017-07-03 15:00:00,19.5,""," ",2017,7,3
"6436","GRBBR",2017-07-03 15:15:00,18.5,""," ",2017,7,3
"6437","GRBBR",2017-07-03 15:30:00,18.3,""," ",2017,7,3
"6438","GRBBR",2017-07-03 15:45:00,19,""," ",2017,7,3
"6439","GRBBR",2017-07-03 16:00:00,18.8,""," ",2017,7,3
"6440","GRBBR",2017-07-03 16:15:00,18.9,""," ",2017,7,3
"6441","GRBBR",2017-07-03 16:30:00,19.4,""," ",2017,7,3
"6442","GRBBR",2017-07-03 16:45:00,19.7,""," ",2017,7,3
"6443","GRBBR",2017-07-03 17:00:00,19.8,""," ",2017,7,3
"6444","GRBBR",2017-07-03 17:15:00,20.3,""," ",2017,7,3
"6445","GRBBR",2017-07-03 17:30:00,20.7,""," ",2017,7,3
"6446","GRBBR",2017-07-03 17:45:00,20.9,""," ",2017,7,3
"6447","GRBBR",2017-07-03 18:00:00,21,""," ",2017,7,3
"6448","GRBBR",2017-07-03 18:15:00,21.7,""," ",2017,7,3
"6449","GRBBR",2017-07-03 18:30:00,22.2,""," ",2017,7,3
"6450","GRBBR",2017-07-03 18:45:00,22.7,""," ",2017,7,3
"6451","GRBBR",2017-07-03 19:00:00,23.1,""," ",2017,7,3
"6452","GRBBR",2017-07-03 19:15:00,23.5,""," ",2017,7,3
"6453","GRBBR",2017-07-03 19:30:00,23.8,""," ",2017,7,3
"6454","GRBBR",2017-07-03 19:45:00,23.9,""," ",2017,7,3
"6455","GRBBR",2017-07-03 20:00:00,24,""," ",2017,7,3
"6456","GRBBR",2017-07-03 20:15:00,24.2,""," ",2017,7,3
"6457","GRBBR",2017-07-03 20:30:00,24.4,""," ",2017,7,3
"6458","GRBBR",2017-07-03 20:45:00,24.5,""," ",2017,7,3
"6459","GRBBR",2017-07-03 21:00:00,24.6,""," ",2017,7,3
"6460","GRBBR",2017-07-03 21:15:00,24.7,""," ",2017,7,3
"6461","GRBBR",2017-07-03 21:30:00,24.8,""," ",2017,7,3
"6462","GRBBR",2017-07-03 21:45:00,24.9,""," ",2017,7,3
"6463","GRBBR",2017-07-03 22:00:00,24.9,""," ",2017,7,3
"6464","GRBBR",2017-07-03 22:15:00,25,""," ",2017,7,3
"6465","GRBBR",2017-07-03 22:30:00,25,""," ",2017,7,3
"6466","GRBBR",2017-07-03 22:45:00,25,""," ",2017,7,3
"6467","GRBBR",2017-07-03 23:00:00,24.9,""," ",2017,7,3
"6468","GRBBR",2017-07-03 23:15:00,25,""," ",2017,7,3
"6469","GRBBR",2017-07-03 23:30:00,24.9,""," ",2017,7,3
"6470","GRBBR",2017-07-03 23:45:00,24.8,""," ",2017,7,3
"6471","GRBBR",2017-07-04 00:00:00,24.8,""," ",2017,7,4
"6472","GRBBR",2017-07-04 00:15:00,24.9,""," ",2017,7,4
"6473","GRBBR",2017-07-04 00:30:00,24.8,""," ",2017,7,4
"6474","GRBBR",2017-07-04 00:45:00,24.7,""," ",2017,7,4
"6475","GRBBR",2017-07-04 01:00:00,24.7,""," ",2017,7,4
"6476","GRBBR",2017-07-04 01:15:00,24.5,""," ",2017,7,4
"6477","GRBBR",2017-07-04 01:30:00,24.3,""," ",2017,7,4
"6478","GRBBR",2017-07-04 01:45:00,23.5,""," ",2017,7,4
"6479","GRBBR",2017-07-04 02:00:00,22.9,""," ",2017,7,4
"6480","GRBBR",2017-07-04 02:15:00,22.5,""," ",2017,7,4
"6481","GRBBR",2017-07-04 02:30:00,21.8,""," ",2017,7,4
"6482","GRBBR",2017-07-04 02:45:00,21.7,""," ",2017,7,4
"6483","GRBBR",2017-07-04 03:00:00,21.3,""," ",2017,7,4
"6484","GRBBR",2017-07-04 03:15:00,20.8,""," ",2017,7,4
"6485","GRBBR",2017-07-04 03:30:00,20.4,""," ",2017,7,4
"6486","GRBBR",2017-07-04 03:45:00,20.3,""," ",2017,7,4
"6487","GRBBR",2017-07-04 04:00:00,20.1,""," ",2017,7,4
"6488","GRBBR",2017-07-04 04:15:00,19.6,""," ",2017,7,4
"6489","GRBBR",2017-07-04 04:30:00,19.3,""," ",2017,7,4
"6490","GRBBR",2017-07-04 04:45:00,19.9,""," ",2017,7,4
"6491","GRBBR",2017-07-04 05:00:00,19.5,""," ",2017,7,4
"6492","GRBBR",2017-07-04 05:15:00,19.5,""," ",2017,7,4
"6493","GRBBR",2017-07-04 05:30:00,19.4,""," ",2017,7,4
"6494","GRBBR",2017-07-04 05:45:00,19.2,""," ",2017,7,4
"6495","GRBBR",2017-07-04 06:00:00,19.1,""," ",2017,7,4
"6496","GRBBR",2017-07-04 06:15:00,19.5,""," ",2017,7,4
"6497","GRBBR",2017-07-04 06:30:00,19,""," ",2017,7,4
"6498","GRBBR",2017-07-04 06:45:00,19.4,""," ",2017,7,4
"6499","GRBBR",2017-07-04 07:00:00,20.2,""," ",2017,7,4
"6500","GRBBR",2017-07-04 07:15:00,20.8,""," ",2017,7,4
"6501","GRBBR",2017-07-04 07:30:00,21.3,""," ",2017,7,4
"6502","GRBBR",2017-07-04 07:45:00,22,""," ",2017,7,4
"6503","GRBBR",2017-07-04 08:00:00,22.5,""," ",2017,7,4
"6504","GRBBR",2017-07-04 08:15:00,22.9,""," ",2017,7,4
"6505","GRBBR",2017-07-04 08:30:00,23.3,""," ",2017,7,4
"6506","GRBBR",2017-07-04 08:45:00,23.4,""," ",2017,7,4
"6507","GRBBR",2017-07-04 09:00:00,23.7,""," ",2017,7,4
"6508","GRBBR",2017-07-04 09:15:00,23.9,""," ",2017,7,4
"6509","GRBBR",2017-07-04 09:30:00,24.1,""," ",2017,7,4
"6510","GRBBR",2017-07-04 09:45:00,24.2,""," ",2017,7,4
"6511","GRBBR",2017-07-04 10:00:00,24.3,""," ",2017,7,4
"6512","GRBBR",2017-07-04 10:15:00,24.3,""," ",2017,7,4
"6513","GRBBR",2017-07-04 10:30:00,24.3,""," ",2017,7,4
"6514","GRBBR",2017-07-04 10:45:00,24.4,""," ",2017,7,4
"6515","GRBBR",2017-07-04 11:00:00,24.4,""," ",2017,7,4
"6516","GRBBR",2017-07-04 11:15:00,24.4,""," ",2017,7,4
"6517","GRBBR",2017-07-04 11:30:00,24.4,""," ",2017,7,4
"6518","GRBBR",2017-07-04 11:45:00,24.4,""," ",2017,7,4
"6519","GRBBR",2017-07-04 12:00:00,24.4,""," ",2017,7,4
"6520","GRBBR",2017-07-04 12:15:00,24.4,""," ",2017,7,4
"6521","GRBBR",2017-07-04 12:30:00,24.2,""," ",2017,7,4
"6522","GRBBR",2017-07-04 12:45:00,24.3,""," ",2017,7,4
"6523","GRBBR",2017-07-04 13:00:00,24.3,""," ",2017,7,4
"6524","GRBBR",2017-07-04 13:15:00,24.2,""," ",2017,7,4
"6525","GRBBR",2017-07-04 13:30:00,24,""," ",2017,7,4
"6526","GRBBR",2017-07-04 13:45:00,24.2,""," ",2017,7,4
"6527","GRBBR",2017-07-04 14:00:00,23.9,""," ",2017,7,4
"6528","GRBBR",2017-07-04 14:15:00,23.3,""," ",2017,7,4
"6529","GRBBR",2017-07-04 14:30:00,22.9,""," ",2017,7,4
"6530","GRBBR",2017-07-04 14:45:00,21.9,""," ",2017,7,4
"6531","GRBBR",2017-07-04 15:00:00,21.3,""," ",2017,7,4
"6532","GRBBR",2017-07-04 15:15:00,20.3,""," ",2017,7,4
"6533","GRBBR",2017-07-04 15:30:00,20.2,""," ",2017,7,4
"6534","GRBBR",2017-07-04 15:45:00,19.4,""," ",2017,7,4
"6535","GRBBR",2017-07-04 16:00:00,18.7,""," ",2017,7,4
"6536","GRBBR",2017-07-04 16:15:00,18.3,""," ",2017,7,4
"6537","GRBBR",2017-07-04 16:30:00,18.5,""," ",2017,7,4
"6538","GRBBR",2017-07-04 16:45:00,18.6,""," ",2017,7,4
"6539","GRBBR",2017-07-04 17:00:00,18.8,""," ",2017,7,4
"6540","GRBBR",2017-07-04 17:15:00,19.1,""," ",2017,7,4
"6541","GRBBR",2017-07-04 17:30:00,19.2,""," ",2017,7,4
"6542","GRBBR",2017-07-04 17:45:00,19,""," ",2017,7,4
"6543","GRBBR",2017-07-04 18:00:00,19.4,""," ",2017,7,4
"6544","GRBBR",2017-07-04 18:15:00,20.4,""," ",2017,7,4
"6545","GRBBR",2017-07-04 18:30:00,20.8,""," ",2017,7,4
"6546","GRBBR",2017-07-04 18:45:00,21.3,""," ",2017,7,4
"6547","GRBBR",2017-07-04 19:00:00,21.9,""," ",2017,7,4
"6548","GRBBR",2017-07-04 19:15:00,22.4,""," ",2017,7,4
"6549","GRBBR",2017-07-04 19:30:00,22.9,""," ",2017,7,4
"6550","GRBBR",2017-07-04 19:45:00,23.3,""," ",2017,7,4
"6551","GRBBR",2017-07-04 20:00:00,23.4,""," ",2017,7,4
"6552","GRBBR",2017-07-04 20:15:00,23.8,""," ",2017,7,4
"6553","GRBBR",2017-07-04 20:30:00,24,""," ",2017,7,4
"6554","GRBBR",2017-07-04 20:45:00,24.2,""," ",2017,7,4
"6555","GRBBR",2017-07-04 21:00:00,24.2,""," ",2017,7,4
"6556","GRBBR",2017-07-04 21:15:00,24.4,""," ",2017,7,4
"6557","GRBBR",2017-07-04 21:30:00,24.5,""," ",2017,7,4
"6558","GRBBR",2017-07-04 21:45:00,24.6,""," ",2017,7,4
"6559","GRBBR",2017-07-04 22:00:00,24.7,""," ",2017,7,4
"6560","GRBBR",2017-07-04 22:15:00,24.7,""," ",2017,7,4
"6561","GRBBR",2017-07-04 22:30:00,24.8,""," ",2017,7,4
"6562","GRBBR",2017-07-04 22:45:00,24.8,""," ",2017,7,4
"6563","GRBBR",2017-07-04 23:00:00,24.9,""," ",2017,7,4
"6564","GRBBR",2017-07-04 23:15:00,24.9,""," ",2017,7,4
"6565","GRBBR",2017-07-04 23:30:00,24.9,""," ",2017,7,4
"6566","GRBBR",2017-07-04 23:45:00,24.8,""," ",2017,7,4
"6567","GRBBR",2017-07-05 00:00:00,24.8,""," ",2017,7,5
"6568","GRBBR",2017-07-05 00:15:00,24.8,""," ",2017,7,5
"6569","GRBBR",2017-07-05 00:30:00,24.8,""," ",2017,7,5
"6570","GRBBR",2017-07-05 00:45:00,24.7,""," ",2017,7,5
"6571","GRBBR",2017-07-05 01:00:00,24.8,""," ",2017,7,5
"6572","GRBBR",2017-07-05 01:15:00,24.7,""," ",2017,7,5
"6573","GRBBR",2017-07-05 01:30:00,24.5,""," ",2017,7,5
"6574","GRBBR",2017-07-05 01:45:00,24.3,""," ",2017,7,5
"6575","GRBBR",2017-07-05 02:00:00,24.4,""," ",2017,7,5
"6576","GRBBR",2017-07-05 02:15:00,23.7,""," ",2017,7,5
"6577","GRBBR",2017-07-05 02:30:00,23.2,""," ",2017,7,5
"6578","GRBBR",2017-07-05 02:45:00,22.9,""," ",2017,7,5
"6579","GRBBR",2017-07-05 03:00:00,22.6,""," ",2017,7,5
"6580","GRBBR",2017-07-05 03:15:00,22.2,""," ",2017,7,5
"6581","GRBBR",2017-07-05 03:30:00,21.9,""," ",2017,7,5
"6582","GRBBR",2017-07-05 03:45:00,21.5,""," ",2017,7,5
"6583","GRBBR",2017-07-05 04:00:00,21.2,""," ",2017,7,5
"6584","GRBBR",2017-07-05 04:15:00,20.9,""," ",2017,7,5
"6585","GRBBR",2017-07-05 04:30:00,20.7,""," ",2017,7,5
"6586","GRBBR",2017-07-05 04:45:00,20.5,""," ",2017,7,5
"6587","GRBBR",2017-07-05 05:00:00,20.3,""," ",2017,7,5
"6588","GRBBR",2017-07-05 05:15:00,19.5,""," ",2017,7,5
"6589","GRBBR",2017-07-05 05:30:00,19.4,""," ",2017,7,5
"6590","GRBBR",2017-07-05 05:45:00,19.8,""," ",2017,7,5
"6591","GRBBR",2017-07-05 06:00:00,19.4,""," ",2017,7,5
"6592","GRBBR",2017-07-05 06:15:00,19.6,""," ",2017,7,5
"6593","GRBBR",2017-07-05 06:30:00,19.4,""," ",2017,7,5
"6594","GRBBR",2017-07-05 06:45:00,19.3,""," ",2017,7,5
"6595","GRBBR",2017-07-05 07:00:00,19.4,""," ",2017,7,5
"6596","GRBBR",2017-07-05 07:15:00,19.3,""," ",2017,7,5
"6597","GRBBR",2017-07-05 07:30:00,18.9,""," ",2017,7,5
"6598","GRBBR",2017-07-05 07:45:00,19.7,""," ",2017,7,5
"6599","GRBBR",2017-07-05 08:00:00,20.3,""," ",2017,7,5
"6600","GRBBR",2017-07-05 08:15:00,20.9,""," ",2017,7,5
"6601","GRBBR",2017-07-05 08:30:00,21.5,""," ",2017,7,5
"6602","GRBBR",2017-07-05 08:45:00,22.4,""," ",2017,7,5
"6603","GRBBR",2017-07-05 09:00:00,22.8,""," ",2017,7,5
"6604","GRBBR",2017-07-05 09:15:00,23.2,""," ",2017,7,5
"6605","GRBBR",2017-07-05 09:30:00,23.4,""," ",2017,7,5
"6606","GRBBR",2017-07-05 09:45:00,23.7,""," ",2017,7,5
"6607","GRBBR",2017-07-05 10:00:00,23.9,""," ",2017,7,5
"6608","GRBBR",2017-07-05 10:15:00,24,""," ",2017,7,5
"6609","GRBBR",2017-07-05 10:30:00,24.1,""," ",2017,7,5
"6610","GRBBR",2017-07-05 10:45:00,24.2,""," ",2017,7,5
"6611","GRBBR",2017-07-05 11:00:00,24.3,""," ",2017,7,5
"6612","GRBBR",2017-07-05 11:15:00,24.3,""," ",2017,7,5
"6613","GRBBR",2017-07-05 11:30:00,24.3,""," ",2017,7,5
"6614","GRBBR",2017-07-05 11:45:00,24.3,""," ",2017,7,5
"6615","GRBBR",2017-07-05 12:00:00,24.3,""," ",2017,7,5
"6616","GRBBR",2017-07-05 12:15:00,24.2,""," ",2017,7,5
"6617","GRBBR",2017-07-05 12:30:00,24.2,""," ",2017,7,5
"6618","GRBBR",2017-07-05 12:45:00,24.2,""," ",2017,7,5
"6619","GRBBR",2017-07-05 13:00:00,24.1,""," ",2017,7,5
"6620","GRBBR",2017-07-05 13:15:00,NA,"N","<-2> MISSING DATA",2017,7,5
"6621","GRBBR",2017-07-05 13:30:00,24,"","<0> (CND) NEW DEPLOYMENT",2017,7,5
"6622","GRBBR",2017-07-05 13:45:00,23.6,""," ",2017,7,5
"6623","GRBBR",2017-07-05 14:00:00,23.7,""," ",2017,7,5
"6624","GRBBR",2017-07-05 14:15:00,23.3,""," ",2017,7,5
"6625","GRBBR",2017-07-05 14:30:00,23,""," ",2017,7,5
"6626","GRBBR",2017-07-05 14:45:00,22.9,""," ",2017,7,5
"6627","GRBBR",2017-07-05 15:00:00,22.4,""," ",2017,7,5
"6628","GRBBR",2017-07-05 15:15:00,21.9,""," ",2017,7,5
"6629","GRBBR",2017-07-05 15:30:00,21.1,""," ",2017,7,5
"6630","GRBBR",2017-07-05 15:45:00,20.6,""," ",2017,7,5
"6631","GRBBR",2017-07-05 16:00:00,19.6,""," ",2017,7,5
"6632","GRBBR",2017-07-05 16:15:00,19.4,""," ",2017,7,5
"6633","GRBBR",2017-07-05 16:30:00,19.3,""," ",2017,7,5
"6634","GRBBR",2017-07-05 16:45:00,18.9,""," ",2017,7,5
"6635","GRBBR",2017-07-05 17:00:00,18.7,""," ",2017,7,5
"6636","GRBBR",2017-07-05 17:15:00,18.4,""," ",2017,7,5
"6637","GRBBR",2017-07-05 17:30:00,17.6,""," ",2017,7,5
"6638","GRBBR",2017-07-05 17:45:00,17.9,""," ",2017,7,5
"6639","GRBBR",2017-07-05 18:00:00,15.9,""," ",2017,7,5
"6640","GRBBR",2017-07-05 18:15:00,15.4,""," ",2017,7,5
"6641","GRBBR",2017-07-05 18:30:00,17.3,""," ",2017,7,5
