"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"110",2,10,2018,19.2,0.3,2.1,21.8
"111",2,10,2019,29.1,0.1,25.2,30.4
"112",2,10,2020,30.2,0.1,29.3,31.1
"113",2,10,2021,23.6,0.1,21.7,25
"114",2,10,2022,28.5,0.1,26.4,30
"115",2,10,2023,19.1,0.2,15,21
"116",2,11,2015,25.4,0.2,22,27.2
"117",2,11,2016,24.1,0.2,20.8,26
"118",2,11,2017,18,0.2,11.6,21.1
"119",2,11,2018,13.8,0.6,0.7,19.9
"120",2,11,2019,19.6,0.4,1.6,22.6
"121",2,11,2020,26.9,0.2,21.2,28.9
"122",2,11,2021,11.4,0.6,0.2,18.3
"123",2,11,2022,24.2,0.1,21.9,25.8
"124",2,11,2023,21.3,0.1,17.9,22.9
"125",3,5,2015,14,0.2,9.5,16.3
"126",3,5,2016,17.3,0.6,0,22.4
"127",3,5,2017,12.5,0.5,1.5,16.7
"128",3,5,2018,14.3,0.2,6.9,16.4
"129",3,5,2019,7,0.3,1.2,11
"130",3,5,2021,20.4,0.3,11.2,23
"131",3,5,2022,16.4,0.3,7.4,20.2
"132",3,5,2023,5.9,0.4,0.2,12.1
"133",3,6,2015,17.1,0.3,10.2,20.7
"134",3,6,2016,26.4,0.2,21.7,28.4
"135",3,6,2017,16.6,0.2,11.9,18.6
"136",3,6,2018,23.9,0.1,20.7,25.5
"137",3,6,2019,19.4,0.2,15.2,21.2
"138",3,6,2020,24.5,0.1,21.3,26.1
"139",3,6,2021,22.9,0.2,14.7,24.9
"140",3,6,2022,22.5,0.2,19.3,25
"141",3,6,2023,19.5,0.2,14.6,21.9
"142",3,7,2015,21.1,0.3,12.6,23.6
"143",3,7,2016,28.8,0.1,27,30
"144",3,7,2017,24,0.1,20.9,25.6
"145",3,7,2018,25.3,0.1,22.2,26.9
"146",3,7,2019,21.7,0.1,18.3,23.1
"147",3,7,2020,24.1,0.2,19.9,27.1
"148",3,7,2021,27.4,0.1,24.9,29.2
"149",3,7,2022,27.5,0.1,25.5,28.5
"150",3,7,2023,10.3,0.8,0.1,19.1
"151",3,8,2015,28.5,0.1,26.9,29.6
"152",3,8,2016,29.2,0.1,26.1,30.9
"153",3,8,2017,27.1,0.1,25.7,28.2
"154",3,8,2018,21.7,0.6,0.2,24.8
"155",3,8,2019,25.8,0.1,21.3,27.3
"156",3,8,2020,28.8,0.1,26.1,29.8
"157",3,8,2021,14.8,0.1,12.4,16.7
"158",3,8,2022,29.8,0.1,28.6,30.4
"159",3,8,2023,21.5,0.2,17.3,23.1
"160",3,9,2015,29.2,0.1,27.1,30.4
"161",3,9,2016,30.8,0.1,29.5,31.4
"162",3,9,2017,28,0.1,26.3,29.1
"163",3,9,2018,24.2,0.2,13.7,25.9
"164",3,9,2019,25,0.3,18.8,27.3
"165",3,9,2020,29.3,0.1,27.2,30.6
"166",3,9,2021,17,0.7,0.3,23.2
"167",3,9,2022,29.1,0.1,27.3,30.2
"168",3,9,2023,20.8,0.2,15.4,22.9
"169",3,10,2015,26.4,0.2,21,28.3
"170",3,10,2016,29.9,0.1,28,31.1
"171",3,10,2017,25.5,0.7,3.9,29.2
"172",3,10,2018,19.4,0.2,15.7,21.5
"173",3,10,2019,29,0.1,24.6,30.3
"174",3,10,2020,30.2,0.1,28.8,31.2
"175",3,10,2021,23.7,0.1,21.6,25.5
"176",3,10,2022,28.6,0.1,26.7,29.7
"177",3,10,2023,19.9,0.2,16.4,21.6
"178",3,11,2015,25.4,0.1,21.9,26.8
"179",3,11,2016,24.5,0.1,22,25.8
"180",3,11,2017,17.9,0.2,12.9,19.8
"181",3,11,2018,9.3,0.9,0,20.1
"182",3,11,2019,20.8,0.2,16.6,22.9
"183",3,11,2020,27,0.2,22.7,28.8
"184",3,11,2021,11.1,0.4,2.5,15.1
"185",3,11,2022,24.4,0.1,21.9,25.9
"186",3,11,2023,20.7,0.1,17.8,22.3
"187",4,5,2015,15,0.2,9.3,17.1
"188",4,5,2016,19.6,0.3,10.9,23
"189",4,5,2017,12.3,0.4,3.2,15.9
"190",4,5,2018,14,0.2,8.3,16.3
"191",4,5,2019,7.8,0.4,0.6,11.8
"192",4,5,2021,20,0.2,11.5,22.3
"193",4,5,2022,16.6,0.3,8.1,20
"194",4,5,2023,5.5,0.3,0.2,9.4
"195",4,6,2015,17.1,0.2,13.5,19.2
"196",4,6,2016,26.8,0.2,22.5,28.5
"197",4,6,2017,16.8,0.1,13.9,18.4
"198",4,6,2018,23.6,0.1,20.6,25.1
"199",4,6,2019,19.9,0.2,15,21.6
"200",4,6,2020,24.9,0.1,21.7,26.4
"201",4,6,2021,23.3,0.1,21,25
"202",4,6,2022,21.8,0.2,18.1,24.6
"203",4,6,2023,20.8,0.2,16.3,22.3
"204",4,7,2015,21.7,0.2,15.3,23.7
"205",4,7,2016,29.1,0.1,27.5,30.1
"206",4,7,2017,24.2,0.1,22.1,25.6
"207",4,7,2018,25.3,0.1,22.1,26.7
"208",4,7,2019,21.8,0.2,18.5,23.4
"209",4,7,2020,24.9,0.2,19.8,27.2
"210",4,7,2021,26.2,0.2,22.5,29.1
"211",4,7,2022,27.7,0.1,25.3,28.7
"212",4,7,2023,9.8,0.6,0.2,16.9
"213",4,8,2015,28.4,0.1,24.8,29.5
"214",4,8,2016,29.2,0.1,26.2,31.2
"215",4,8,2017,27.2,0.1,25.7,28.4
"216",4,8,2018,15.8,1,0.2,23.9
"217",4,8,2019,26.2,0.1,23.2,27.5
"218",4,8,2020,28.7,0.1,26.3,29.9
"219",4,8,2021,14.4,0.1,11.6,16.3
"220",4,8,2022,29.8,0.1,28.3,30.5
"221",4,8,2023,21.3,0.3,10.6,23.6
"222",4,9,2015,29.5,0.1,27.9,30.5
"223",4,9,2016,30.7,0,29.5,31.4
"224",4,9,2017,27.2,0.1,25,28.8
"225",4,9,2018,24.3,0.2,19.4,26.3
"226",4,9,2019,25.5,0.2,20.1,27.5
"227",4,9,2020,29.6,0.1,27.7,30.6
"228",4,9,2021,17.3,0.2,10.4,20.7
"229",4,9,2022,29.2,0.1,27.6,30.3
"230",4,9,2023,21.3,0.2,17.3,23.2
"231",4,10,2015,26.6,0.1,23.1,28.1
"232",4,10,2016,30.1,0.1,28,31.1
"233",4,10,2017,26.8,0.5,6.2,29.5
"234",4,10,2018,18.4,0.2,12.5,20.9
"235",4,10,2019,28.9,0.1,25.8,30.3
"236",4,10,2020,30.2,0.1,28.7,31.1
"237",4,10,2021,23.7,0.2,20.5,25.7
"238",4,10,2022,28.5,0.1,26.8,29.8
"239",4,10,2023,20.3,0.1,16.6,21.8
"240",4,11,2015,25.2,0.1,22.6,26.5
"241",4,11,2016,24.3,0.1,21.9,26
"242",4,11,2017,17.9,0.2,11.9,20.1
"243",4,11,2018,5.8,0.7,0.1,15.7
"244",4,11,2019,20.5,0.1,18,22.2
"245",4,11,2020,27.3,0.1,24.9,28.6
"246",4,11,2021,11.1,0.4,1.5,14.7
"247",4,11,2022,24.5,0.1,21.5,26.2
"248",4,11,2023,20.3,0.1,18.1,21.8
"249",5,5,2015,15.7,0.2,10.7,18
"250",5,5,2016,20.3,0.3,14.5,23.2
"251",5,5,2017,11.5,0.3,5,15
"252",5,5,2018,15.5,0.3,7.6,17.7
"253",5,5,2019,8.8,0.3,1.6,12.4
"254",5,5,2021,18.1,0.5,3.8,21.9
"255",5,5,2022,18.3,0.2,11.2,20.6
"256",5,5,2023,5.1,0.3,0.3,8.6
"257",5,6,2015,17,0.1,14.7,18.3
"258",5,6,2016,26.6,0.2,20.7,28.6
"259",5,6,2017,15.9,0.2,11.2,18.1
"260",5,6,2018,23.9,0.1,21.2,25.3
"261",5,6,2019,20.1,0.2,16.1,21.8
"262",5,6,2020,25.2,0.1,21.2,26.5
"263",5,6,2021,23.7,0.1,21,25.2
"264",5,6,2022,23.4,0.2,19.9,25.1
"265",5,6,2023,21.4,0.1,18.2,22.9
"266",5,7,2015,22,0.2,15.9,23.9
"267",5,7,2016,29.2,0.1,27,30.1
"268",5,7,2017,24.1,0.1,21.4,25.5
"269",5,7,2018,25.6,0.1,22.9,26.9
"270",5,7,2019,22.1,0.2,14.3,23.7
"271",5,7,2020,25.3,0.2,21,27.3
"272",5,7,2021,25.3,0.2,22.2,27.8
"273",5,7,2022,27.8,0.1,26,28.8
"274",5,7,2023,10.3,0.5,0.4,14.9
"275",5,8,2015,28,0.1,22.8,29.6
"276",5,8,2016,29,0.1,27,30.4
"277",5,8,2017,27.3,0.1,25.5,28.5
"278",5,8,2018,19.3,0.3,9.2,22.9
"279",5,8,2019,26.5,0.1,22,27.8
"280",5,8,2020,29,0.1,27.1,30
"281",5,8,2021,14.4,0.2,10.4,16.7
"282",5,8,2022,29.8,0.1,28.7,30.5
"283",5,8,2023,19.9,0.4,8.4,23.6
"284",5,9,2015,29.6,0.1,28,30.4
"285",5,9,2016,30.7,0,30,31.2
"286",5,9,2017,27.4,0.1,24.9,28.7
"287",5,9,2018,25,0.1,22.3,26.6
"288",5,9,2019,25.7,0.2,21.2,27.7
"289",5,9,2020,29.7,0.1,28.7,30.6
"290",5,9,2021,16.7,0.2,12.1,19
"291",5,9,2022,26.3,0.2,20.8,29.2
"292",5,9,2023,21.8,0.2,17.6,23.6
"293",5,10,2015,26.7,0.1,24.1,27.9
"294",5,10,2016,30,0.1,27.7,31.2
"295",5,10,2017,28.2,0.3,8.2,29.7
"296",5,10,2018,18.3,0.3,11.7,21.3
"297",5,10,2019,28.7,0.1,25.8,30
"298",5,10,2020,30.3,0.1,28.8,31.2
"299",5,10,2021,23.2,0.2,18,25.7
"300",5,10,2022,28.6,0.1,26.3,29.8
"301",5,10,2023,20.4,0.1,17.1,22
"302",5,11,2015,25.1,0.1,22.4,26.5
"303",5,11,2016,24.2,0.1,21.3,25.8
"304",5,11,2017,18.4,0.2,13.8,20.4
"305",5,11,2018,6.6,0.5,0.2,13.9
"306",5,11,2019,20.5,0.1,17.8,22
"307",5,11,2020,27,0.1,24.8,28.7
"308",5,11,2021,12.4,0.3,3.4,15.7
"309",5,11,2022,24.8,0.1,22.1,26.4
"310",5,11,2023,20.7,0.1,18.8,21.8
"311",6,5,2015,16.2,0.2,10.8,18.3
"312",6,5,2016,19.3,0.4,8.7,23.2
"313",6,5,2017,10.7,0.5,1.3,16.1
"314",6,5,2018,15.5,0.1,12.3,17.1
"315",6,5,2019,9.5,0.3,2.6,12.9
"316",6,5,2021,19.4,0.3,9.9,22.5
"317",6,5,2022,18.4,0.2,13,20.5
"318",6,5,2023,5.5,0.3,0.2,8.2
"319",6,6,2015,17.4,0.1,15,18.5
"320",6,6,2016,24.3,0.4,11.3,27.9
"321",6,6,2017,15.6,0.2,11.6,18.8
"322",6,6,2018,23.7,0.1,21.3,24.9
"323",6,6,2019,13,0.9,0.1,22
"324",6,6,2020,25.3,0.2,18.5,26.9
"325",6,6,2021,23.8,0.1,20.2,25.4
"326",6,6,2022,23.1,0.1,20,24.6
"327",6,6,2023,21.8,0.2,17.5,23.2
"328",6,7,2015,22,0.2,15.4,23.9
"329",6,7,2016,29.3,0.1,27.1,30.6
"330",6,7,2017,24,0.1,21.4,25.6
"331",6,7,2018,25.8,0.1,23.7,27.1
"332",6,7,2019,22.8,0.1,17.2,24.2
"333",6,7,2020,25.5,0.2,21.7,27.4
"334",6,7,2021,25.7,0.1,22,27.5
"335",6,7,2022,27.3,0.1,24.5,28.7
"336",6,7,2023,10.7,0.3,2.4,13.8
"337",6,8,2015,28.4,0.1,26.3,29.9
"338",6,8,2016,29.6,0.1,27.6,30.9
"339",6,8,2017,27.3,0.1,25.6,28.6
"340",6,8,2018,19.5,0.2,14.5,21.9
"341",6,8,2019,26.7,0.1,23.8,28
"342",6,8,2020,29.1,0.1,27.7,30.1
"343",6,8,2021,13.6,0.3,5.3,16.8
"344",6,8,2022,29.8,0.1,28.3,30.6
"345",6,8,2023,21.7,0.3,15,24.1
"346",6,9,2015,29.7,0.1,28.6,30.7
"347",6,9,2016,30.6,0.1,29.4,31.3
"348",6,9,2017,27.2,0.1,24.3,28.7
