"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"125",9,5,2017,11.2,0.4,3.4,15.5
"126",9,5,2018,14.8,0.3,7.6,18.7
"127",9,6,2017,13.4,0.5,3.1,17.3
"128",9,6,2018,23.5,0.2,20.1,26
"129",9,7,2017,22.3,0.3,15.2,25.2
"130",9,7,2018,25.6,0.2,22.6,27.8
"131",9,8,2017,26.6,0.2,23.4,28.9
"132",9,8,2018,18.5,0.4,11.3,22.7
"133",9,8,2023,21,0.6,1.2,24.5
"134",9,9,2017,25.2,0.3,19.1,28.4
"135",9,9,2018,25.8,0.2,22.2,28.2
"136",9,9,2023,21.7,0.2,16.7,24.3
"137",9,10,2017,27.3,0.3,19.6,30
"138",9,10,2023,21.3,0.2,18.6,23.3
"139",9,11,2017,19.6,0.3,13.8,22.8
"140",10,5,2017,11.5,0.4,4.2,15.8
"141",10,5,2018,16.3,0.3,10.6,19.1
"142",10,6,2017,12.2,0.4,3.6,17.5
"143",10,6,2018,23.8,0.2,20.6,26.2
"144",10,7,2017,22.1,0.3,15.9,25.4
"145",10,7,2018,26.2,0.2,23.7,28.1
"146",10,8,2017,26.8,0.2,23.4,28.9
"147",10,8,2018,19.2,0.3,12.9,22.9
"148",10,8,2023,20.3,0.4,5.4,22.9
"149",10,9,2017,25.3,0.3,20.6,28.2
"150",10,9,2018,26.2,0.2,22.1,28.6
"151",10,9,2023,22.3,0.2,17.2,24.5
"152",10,10,2017,26.6,0.3,20.8,29.8
"153",10,10,2023,21.4,0.2,17.8,23.5
"154",10,11,2017,19.4,0.4,13.1,23.1
"155",11,5,2017,12.6,0.4,5.7,16.4
"156",11,5,2018,16.8,0.3,11.7,19.8
"157",11,6,2017,13.1,0.3,6.6,16.8
"158",11,6,2018,24.1,0.2,21,26.5
"159",11,7,2017,22,0.3,15.5,25.4
"160",11,7,2018,26.7,0.1,24.5,28.4
"161",11,8,2017,27.2,0.2,24.5,29
"162",11,8,2018,19.5,0.4,13.3,23.3
"163",11,8,2023,19.9,0.3,9.5,21.9
"164",11,9,2017,25.6,0.2,20.5,28.2
"165",11,9,2018,24.7,0.4,17,28.7
"166",11,9,2023,22,0.2,18.3,24.4
"167",11,10,2017,26.8,0.2,21.7,29.7
"168",11,10,2023,21.5,0.2,18.3,23.6
"169",11,11,2017,19.3,0.4,12,22.9
"170",12,5,2017,13.5,0.3,7.4,16.8
"171",12,5,2018,16.4,0.3,10.2,19.8
"172",12,6,2017,13.8,0.3,7.4,17.2
"173",12,6,2018,24.3,0.2,21,26.8
"174",12,7,2017,22.1,0.3,15.1,25.5
"175",12,7,2018,27,0.1,24.9,28.6
"176",12,8,2017,27.5,0.2,24.3,29.2
"177",12,8,2018,19.6,0.4,13,23.7
"178",12,8,2023,18.1,0.3,11.4,21.5
"179",12,9,2017,26.1,0.2,21.6,28.4
"180",12,9,2018,23.9,0.4,16.2,28.1
"181",12,9,2023,21.9,0.3,14.2,24.4
"182",12,10,2017,27.3,0.2,23.1,29.8
"183",12,10,2023,21.4,0.2,18.2,23.8
"184",12,11,2017,19.4,0.3,12,22.9
"185",13,5,2017,13.6,0.3,7.9,17.3
"186",13,5,2018,15.9,0.4,8.4,19.9
"187",13,6,2017,15.7,0.3,10,18.3
"188",13,6,2018,24.4,0.2,20.7,26.9
"189",13,7,2017,22.5,0.3,13.8,25.7
"190",13,7,2018,27.3,0.1,25.1,28.8
"191",13,8,2017,27.8,0.2,24.7,29.5
"192",13,8,2018,20,0.4,13.1,24
"193",13,8,2023,18.1,0.3,8.5,21.3
"194",13,9,2017,26.4,0.2,23.2,28.4
"195",13,9,2018,23.9,0.4,17.1,27.8
"196",13,9,2023,20.9,0.3,15.7,24.2
"197",13,10,2017,27.6,0.2,24.3,30
"198",13,10,2023,21.9,0.2,18.4,24.2
"199",13,11,2017,19,0.4,10.5,23.3
"200",14,5,2017,15.6,0.3,6.5,18.7
"201",14,5,2018,16,0.4,8.5,20.2
"202",14,6,2017,16.1,0.2,11.7,18.9
"203",14,6,2018,25.5,0.2,22.2,27.4
"204",14,7,2017,22.2,0.3,16.1,25.4
"205",14,7,2018,27.6,0.1,25.4,29.1
"206",14,7,2023,16.5,0.2,12,18.4
"207",14,8,2017,27.9,0.1,25.7,29.5
"208",14,8,2018,20.2,0.4,12.4,24.3
"209",14,8,2023,18.4,0.4,7.3,21.5
"210",14,9,2017,26.6,0.2,23.3,28.5
"211",14,9,2018,24,0.3,17.5,27.6
"212",14,9,2023,20.1,0.3,10.9,23
"213",14,10,2017,27.6,0.2,24,29.9
"214",14,10,2023,22.1,0.2,19.3,24.3
"215",14,11,2017,19.3,0.4,10.8,23.8
"216",15,5,2017,15.9,0.4,4.7,18.6
"217",15,5,2018,17.4,0.4,11.6,21.2
"218",15,6,2017,16,0.3,10.5,18.9
"219",15,6,2018,25.7,0.2,22.2,27.8
"220",15,7,2017,22.2,0.3,14.7,25.6
"221",15,7,2018,27,0.2,21,29.3
"222",15,7,2023,15.3,0.3,9.2,18.8
"223",15,8,2017,28.1,0.1,25.6,29.6
"224",15,8,2018,18.7,0.5,8.9,23.9
"225",15,8,2023,18.9,0.3,13.1,21.5
"226",15,9,2017,26.3,0.2,22.6,28.3
"227",15,9,2018,24,0.3,18.2,27.1
"228",15,9,2023,20.1,0.3,14.3,22.6
"229",15,10,2017,27.8,0.2,24.6,29.9
"230",15,10,2023,22.7,0.2,19.8,24.8
"231",15,11,2017,19.4,0.5,8.9,24
"232",16,5,2017,14.2,0.4,2.9,17.3
"233",16,5,2018,17.8,0.4,10.6,21.8
"234",16,6,2017,15.6,0.3,9.7,18.9
"235",16,6,2018,26.2,0.2,22.9,28
"236",16,7,2017,22.6,0.3,15.7,25.9
"237",16,7,2018,26.9,0.2,23.1,29.3
"238",16,7,2023,14.4,0.4,6.6,18.8
"239",16,8,2017,28.1,0.1,25.7,29.8
"240",16,8,2018,17.9,0.5,7.8,23
"241",16,8,2023,17.9,0.3,12.9,21
"242",16,9,2017,25.5,0.2,20.7,28.2
"243",16,9,2018,24.3,0.3,18.5,27.4
"244",16,9,2023,20.6,0.2,14.5,22.9
"245",16,10,2017,27.8,0.2,24.1,30.1
"246",16,10,2023,23.2,0.2,20.3,25.2
"247",16,11,2017,19.1,0.5,9.5,24.1
"248",17,5,2017,12.4,0.4,3.1,16
"249",17,5,2018,18.6,0.4,12.2,22.4
"250",17,6,2017,16.3,0.3,11.3,19.6
"251",17,6,2018,26.5,0.2,23.5,28.3
"252",17,7,2017,22.4,0.3,14.5,25.9
"253",17,7,2018,26.7,0.2,21.4,29.3
"254",17,7,2023,15,0.4,3.8,18.7
"255",17,8,2017,28.3,0.1,26.4,29.8
"256",17,8,2018,17.6,0.5,8.3,22.6
"257",17,8,2023,17.8,0.3,12,20.7
"258",17,9,2017,24.7,0.3,17.5,28.3
"259",17,9,2018,24.7,0.2,20.7,27.4
"260",17,9,2023,19,0.3,13.9,22.2
"261",17,10,2017,28.1,0.2,25.6,30.1
"262",17,10,2023,22.9,0.2,19.2,25.2
"263",17,11,2017,19.7,0.5,11,24
"264",18,5,2017,12.4,0.3,5.8,15.7
"265",18,5,2018,19.2,0.4,11.9,23.1
"266",18,6,2017,16.6,0.3,12,19.9
"267",18,6,2018,26.9,0.2,23.3,28.5
"268",18,7,2017,22.1,0.4,13.1,26.1
"269",18,7,2018,24.9,0.3,18.4,28.3
"270",18,7,2023,14.9,0.4,3.9,18.9
"271",18,8,2017,28.1,0.1,25.2,29.8
"272",18,8,2018,17.7,0.5,7.5,22.6
"273",18,8,2023,18.6,0.3,12.1,21.1
"274",18,9,2017,24.4,0.3,16.5,28.3
"275",18,9,2018,24.6,0.2,20.4,26.8
"276",18,9,2023,17.7,0.5,2.9,21.7
"277",18,10,2017,27.9,0.2,25.4,30.1
"278",18,10,2023,22.6,0.2,18.3,25.1
"279",18,11,2017,18.1,0.5,8,23.8
"280",19,5,2017,12.5,0.3,5.1,15.9
"281",19,5,2018,20,0.3,13.7,23.5
"282",19,6,2017,16.1,0.3,9.6,20.1
"283",19,6,2018,26.7,0.2,22.7,28.7
"284",19,7,2017,22.6,0.3,14.8,26.7
"285",19,7,2018,24.9,0.3,19.5,28
"286",19,7,2023,15.2,0.4,3.2,18.3
"287",19,8,2017,26.7,0.2,22.1,29.4
"288",19,8,2018,18.3,0.5,8.6,22.8
"289",19,8,2023,17.2,0.4,9.5,21
"290",19,9,2017,24.9,0.3,17.8,28.3
"291",19,9,2018,24.8,0.2,19.2,26.4
"292",19,9,2023,12.8,0.9,0.1,21.3
"293",19,10,2017,27.8,0.2,23.7,30
