"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"114",2,11,2015,27.5,0,27,27.8
"115",2,11,2016,26.1,0.1,25,26.7
"116",2,11,2017,21.1,0.1,19.7,22.1
"117",2,11,2018,21.2,0.1,19.7,22.3
"118",2,11,2019,23.5,0,22.7,24.1
"119",2,11,2020,29.2,0,28.2,29.7
"120",2,11,2021,17,0.1,15.3,18.8
"121",2,11,2022,26.1,0,25.4,26.6
"122",2,11,2023,23.3,0.1,21.7,24.2
"123",3,5,2015,17.4,0.1,16,18.5
"124",3,5,2016,23.8,0.1,22.5,24.6
"125",3,5,2017,17.2,0.1,16,18.5
"126",3,5,2018,17.5,0.1,16.1,19
"127",3,5,2019,13.2,0.1,11.9,14.5
"128",3,5,2021,23.7,0,22.8,24.4
"129",3,5,2022,21.2,0.1,19.9,22.5
"130",3,5,2023,12.2,0.1,11.1,13.4
"131",3,6,2015,26.4,0.1,24.5,28.1
"132",3,6,2016,28.1,0,27.4,28.8
"133",3,6,2017,18.8,0.1,17.5,20
"134",3,6,2018,25.9,0,25.3,26.4
"135",3,6,2019,21.9,0.1,20.7,23.1
"136",3,6,2020,26.4,0.1,25.2,27.9
"137",3,6,2021,26,0,25,26.6
"138",3,6,2022,26.2,0,25.5,26.9
"139",3,6,2023,22.5,0.1,21.3,23.8
"140",3,7,2015,24.4,0.1,23.3,25.3
"141",3,7,2016,30.2,0,29.9,30.5
"142",3,7,2017,25.6,0,25,26
"143",3,7,2018,27.2,0,26.6,27.8
"144",3,7,2019,23.9,0,23.1,24.7
"145",3,7,2020,27.7,0,27.2,28.1
"146",3,7,2021,30.2,0,29.6,30.5
"147",3,7,2022,28.7,0,28.4,29
"148",3,7,2023,19.2,0.1,17.7,21.3
"149",3,8,2015,29.6,0,29.1,30
"150",3,8,2016,29.6,0,29.2,30.3
"151",3,8,2017,28.7,0,27,29
"152",3,8,2018,25.6,0.1,23.6,26.2
"153",3,8,2019,27.4,0,26.6,28.2
"154",3,8,2020,29.9,0,29.7,30.2
"155",3,8,2021,17.3,0.1,16.5,18.4
