"","DateTimeStamp","StationCode","Temp","Sal","DO_mgl","Turb","ChlFluor","Year","Month","Day"
"48",2015-05-02 22:58:00,"CML",9.290739,25.042166,334.3672,4.525859,0.377857,2015,5,2
"49",2015-05-03 00:00:00,"CML",9.304132,24.946165,333.89056,3.605991,0.441496,2015,5,3
"50",2015-05-03 01:01:00,"CML",8.609309,27.08216,335.00818,2.280325,0.383132,2015,5,3
"51",2015-05-03 01:58:00,"CML",7.945409,28.56973,352.4097,5.147717,0.343962,2015,5,3
"52",2015-05-03 03:00:00,"CML",7.265335,29.336267,354.67862,4.826995,0.27306,2015,5,3
"53",2015-05-03 04:01:00,"CML",7.119843,29.465282,357.28488,3.174929,0.299432,2015,5,3
"54",2015-05-03 04:58:00,"CML",7.792567,28.513191,351.00104,3.509317,0.343357,2015,5,3
"55",2015-05-03 06:00:00,"CML",7.686927,28.627073,349.35822,4.486689,0.337477,2015,5,3
"56",2015-05-03 07:01:00,"CML",7.700229,28.596193,349.87613,2.83034,0.287327,2015,5,3
"57",2015-05-03 07:58:00,"CML",8.192531,27.67299,341.97327,8.849949,0.387023,2015,5,3
"58",2015-05-03 09:00:00,"CML",8.747278,26.196396,334.98477,6.955645,0.481271,2015,5,3
"59",2015-05-03 10:01:00,"CML",9.032672,25.25735,330.54385,5.607555,0.430602,2015,5,3
"60",2015-05-03 10:58:00,"CML",9.231513,24.515272,328.5701,3.959723,0.451008,2015,5,3
"61",2015-05-03 12:00:00,"CML",9.404367,24.23115,327.1491,4.535579,0.453429,2015,5,3
"62",2015-05-03 13:01:00,"CML",9.232197,24.71722,328.0394,4.95846,0.490868,2015,5,3
"63",2015-05-03 13:58:00,"CML",7.404488,28.597544,341.9402,4.370767,0.323383,2015,5,3
"64",2015-05-03 15:00:00,"CML",6.815355,29.523647,354.23483,3.456866,0.249195,2015,5,3
"65",2015-05-03 16:01:00,"CML",6.660887,29.678642,357.42398,3.971657,0.256891,2015,5,3
"66",2015-05-03 16:58:00,"CML",6.923022,29.508547,359.09656,6.815759,0.295714,2015,5,3
"67",2015-05-03 18:00:00,"CML",7.099261,29.539528,360.39395,2.485943,0.250147,2015,5,3
"68",2015-05-03 19:01:00,"CML",7.47875,29.179264,357.67776,3.962755,0.295023,2015,5,3
"69",2015-05-03 19:58:00,"CML",8.032539,28.406956,353.20093,4.248205,0.344049,2015,5,3
"70",2015-05-03 21:00:00,"CML",8.645287,27.300402,346.7263,4.287086,0.302632,2015,5,3
"71",2015-05-03 22:01:00,"CML",9.169673,26.109894,341.93478,3.084559,0.401376,2015,5,3
"72",2015-05-03 22:58:00,"CML",9.385962,25.513874,340.18326,5.163789,0.347594,2015,5,3
"73",2015-05-04 00:00:00,"CML",9.6182,25.105469,337.89096,3.787934,0.372237,2015,5,4
"74",2015-05-04 01:01:00,"CML",9.485888,25.383661,339.59906,6.114743,0.466658,2015,5,4
"75",2015-05-04 01:58:00,"CML",7.634574,28.820711,351.70532,2.314586,0.294763,2015,5,4
"76",2015-05-04 03:00:00,"CML",7.251925,29.31525,358.88635,8.756307,0.228789,2015,5,4
"77",2015-05-04 04:01:00,"CML",6.837558,29.799849,360.22708,3.478905,0.245132,2015,5,4
"78",2015-05-04 04:58:00,"CML",6.980711,29.672285,359.16385,2.287398,0.267008,2015,5,4
"79",2015-05-04 06:00:00,"CML",7.086884,29.487696,357.2819,3.08148,0.30609,2015,5,4
"80",2015-05-04 07:01:00,"CML",7.255839,29.255259,356.6813,1.94382,0.287241,2015,5,4
"81",2015-05-04 07:58:00,"CML",7.739316,28.679846,352.89746,5.338611,0.266056,2015,5,4
"82",2015-05-04 09:00:00,"CML",8.39009,27.374186,345.09378,2.352938,0.363158,2015,5,4
"83",2015-05-04 10:01:00,"CML",8.954685,26.133125,338.17123,2.910123,0.38512,2015,5,4
"84",2015-05-04 10:58:00,"CML",9.436211,24.990221,334.02747,4.610935,0.451008,2015,5,4
"85",2015-05-04 12:00:00,"CML",9.58978,24.612547,333.02118,4.22809,0.46709,2015,5,4
"86",2015-05-04 13:01:00,"CML",9.921241,24.373907,326.83133,5.527483,0.490523,2015,5,4
"87",2015-05-04 13:58:00,"CML",9.346424,25.274712,331.88916,5.233612,0.372842,2015,5,4
"88",2015-05-04 15:00:00,"CML",7.154508,29.085737,342.40027,4.502857,0.267872,2015,5,4
"89",2015-05-04 16:01:00,"CML",6.845698,29.573387,343.5278,4.789414,0.335748,2015,5,4
"90",2015-05-04 16:58:00,"CML",6.729948,29.746075,346.16895,6.150015,0.340936,2015,5,4
"91",2015-05-04 18:00:00,"CML",7.536618,29.240746,347.6658,4.24012,0.336267,2015,5,4
"92",2015-05-04 19:01:00,"CML",7.806771,29.021894,348.72568,5.799362,0.343444,2015,5,4
"93",2015-05-04 19:58:00,"CML",7.748973,29.08739,345.5855,9.076211,0.357278,2015,5,4
"94",2015-05-04 21:00:00,"CML",8.330317,28.222225,341.4221,11.31135,0.409763,2015,5,4
"95",2015-05-04 22:01:00,"CML",8.982128,27.137732,337.18588,10.918833,0.529346,2015,5,4
"96",2015-05-04 22:58:00,"CML",9.479214,26.14951,334.1037,11.577119,0.593417,2015,5,4
"97",2015-05-05 00:00:00,"CML",9.747479,25.528238,331.4327,15.749678,0.655673,2015,5,5
"98",2015-05-05 01:01:00,"CML",9.942288,25.125376,328.4165,17.791615,0.631549,2015,5,5
"99",2015-05-05 01:58:00,"CML",9.487187,26.04064,330.33875,25.836704,0.618233,2015,5,5
"100",2015-05-05 03:00:00,"CML",7.472528,29.117311,343.58456,19.456675,0.580707,2015,5,5
"101",2015-05-05 04:01:00,"CML",7.157106,29.55642,344.33096,20.37303,0.546985,2015,5,5
"102",2015-05-05 04:58:00,"CML",6.685998,29.989141,344.65857,9.673432,0.499602,2015,5,5
"103",2015-05-05 06:00:00,"CML",7.538666,29.25882,342.4498,3.850875,0.505049,2015,5,5
"104",2015-05-05 07:01:00,"CML",7.383011,29.341328,341.9268,1.267922,0.504444,2015,5,5
"105",2015-05-05 07:58:00,"CML",7.461413,29.28042,341.17044,1.458478,0.487064,2015,5,5
"106",2015-05-05 09:00:00,"CML",8.073389,28.457865,336.39685,2.806376,0.537301,2015,5,5
"107",2015-05-05 10:01:00,"CML",8.931695,26.947563,329.4846,3.875609,0.67262,2015,5,5
"108",2015-05-05 10:58:00,"CML",9.440256,26.092857,325.81384,3.742653,0.676944,2015,5,5
"109",2015-05-05 12:00:00,"CML",9.962918,25.203863,323.12134,4.054665,0.681267,2015,5,5
"110",2015-05-05 13:01:00,"CML",10.062132,24.779137,322.06656,5.8688,0.680229,2015,5,5
"111",2015-05-05 13:58:00,"CML",10.089366,24.836245,322.07077,5.324992,0.745425,2015,5,5
"112",2015-05-05 15:00:00,"CML",8.782612,27.044508,326.56235,7.128974,0.695102,2015,5,5
"113",2015-05-05 16:01:00,"CML",6.868704,29.754793,339.08667,8.04788,0.552086,2015,5,5
"114",2015-05-05 16:58:00,"CML",6.582149,30.17297,344.66537,8.338238,0.525455,2015,5,5
"115",2015-05-05 18:00:00,"CML",6.619642,30.167957,347.44498,8.725558,0.555718,2015,5,5
"116",2015-05-05 19:01:00,"CML",6.97984,30.050152,349.72638,8.019826,0.51335,2015,5,5
"117",2015-05-05 19:58:00,"CML",7.093971,29.913536,349.2491,1.321287,0.52459,2015,5,5
"118",2015-05-05 21:00:00,"CML",7.666208,29.346895,346.1017,2.657732,0.582609,2015,5,5
"119",2015-05-05 22:01:00,"CML",8.43525,28.296629,340.2073,2.637329,0.630165,2015,5,5
"120",2015-05-05 22:58:00,"CML",8.927391,27.447947,336.20328,2.876295,0.654808,2015,5,5
"121",2015-05-06 00:00:00,"CML",9.577827,26.351618,331.3113,3.047555,0.721733,2015,5,6
"122",2015-05-06 01:01:00,"CML",9.785589,25.931026,329.45523,3.814111,0.791511,2015,5,6
"123",2015-05-06 01:58:00,"CML",9.643695,26.1656,331.08664,4.809865,0.763237,2015,5,6
"124",2015-05-06 03:00:00,"CML",8.485974,28.416092,336.55487,5.086123,0.621173,2015,5,6
"125",2015-05-06 04:01:00,"CML",7.75552,29.5503,345.02527,7.24671,0.444638,2015,5,6
"126",2015-05-06 04:58:00,"CML",7.547037,29.930641,346.5035,4.307296,0.412011,2015,5,6
"127",2015-05-06 06:00:00,"CML",7.334609,30.09921,346.94675,4.653618,0.3795,2015,5,6
"128",2015-05-06 07:01:00,"CML",7.821446,29.471844,345.2245,3.434298,0.523293,2015,5,6
"129",2015-05-06 07:58:00,"CML",7.317547,29.92273,346.5636,2.025432,0.32788,2015,5,6
"130",2015-05-06 09:00:00,"CML",7.797381,29.417631,342.74323,5.122598,0.380365,2015,5,6
"131",2015-05-06 10:01:00,"CML",8.392979,28.519295,336.97092,3.572403,0.391519,2015,5,6
"132",2015-05-06 10:58:00,"CML",9.072601,27.222515,330.7349,7.986815,0.46588,2015,5,6
"133",2015-05-06 12:00:00,"CML",9.45501,26.507084,327.2956,2.825191,0.504098,2015,5,6
"134",2015-05-06 13:01:00,"CML",10.05659,25.5308,324.30807,3.483717,0.538425,2015,5,6
"135",2015-05-06 13:58:00,"CML",10.162954,25.229465,323.83713,4.108896,0.647891,2015,5,6
"136",2015-05-06 15:00:00,"CML",9.915644,25.622011,322.16177,4.370911,0.604571,2015,5,6
"137",2015-05-06 16:01:00,"CML",7.638854,29.255533,342.20087,4.595777,0.381143,2015,5,6
"138",2015-05-06 16:58:00,"CML",7.32338,29.80277,348.74405,4.141089,0.295801,2015,5,6
"139",2015-05-06 18:00:00,"CML",6.993717,30.193771,355.29227,5.068608,0.286117,2015,5,6
"140",2015-05-06 19:01:00,"CML",7.445164,29.826662,357.39178,6.094532,0.349237,2015,5,6
"141",2015-05-06 19:58:00,"CML",8.30383,29.547176,359.01315,5.289047,0.327015,2015,5,6
"142",2015-05-06 21:00:00,"CML",7.834254,29.785074,357.85413,5.086749,0.333673,2015,5,6
"143",2015-05-06 22:01:00,"CML",8.396837,29.159286,352.7593,5.998484,0.384688,2015,5,6
"144",2015-05-06 22:58:00,"CML",9.00895,28.113377,345.08923,8.717618,0.491906,2015,5,6
"145",2015-05-07 00:00:00,"CML",9.552126,27.296926,339.67508,8.273323,0.547071,2015,5,7
"146",2015-05-07 01:01:00,"CML",9.930945,26.62384,335.6733,8.626286,0.636737,2015,5,7
"147",2015-05-07 01:58:00,"CML",10.128274,26.232515,333.79742,9.113359,0.697523,2015,5,7
"148",2015-05-07 03:00:00,"CML",9.729044,26.859001,336.24414,10.32089,0.632414,2015,5,7
"149",2015-05-07 04:01:00,"CML",7.96064,29.317415,349.92395,14.758689,0.524158,2015,5,7
"150",2015-05-07 04:58:00,"CML",7.13494,30.031282,355.2328,18.016,0.43847,2015,5,7
"151",2015-05-07 06:00:00,"CML",6.650718,30.4044,359.93924,19.551615,0.458703,2015,5,7
"152",2015-05-07 07:01:00,"CML",6.517737,30.499138,361.68423,13.010382,0.473316,2015,5,7
"153",2015-05-07 07:58:00,"CML",6.341045,30.600195,364.27905,12.093402,0.543008,2015,5,7
"154",2015-05-07 09:00:00,"CML",7.084735,30.043875,357.57898,6.182881,0.508162,2015,5,7
"155",2015-05-07 10:01:00,"CML",7.650027,29.484125,350.04623,6.224602,0.49865,2015,5,7
"156",2015-05-07 10:58:00,"CML",8.534013,28.36794,341.789,7.644439,0.525455,2015,5,7
"157",2015-05-07 12:00:00,"CML",9.234524,27.325026,335.85245,6.87692,0.566526,2015,5,7
"158",2015-05-07 13:01:00,"CML",9.722751,26.756907,332.24362,3.459657,0.474526,2015,5,7
"159",2015-05-07 13:58:00,"CML",10.264144,26.249987,329.38892,5.762262,0.683947,2015,5,7
"160",2015-05-07 15:00:00,"CML",10.493835,25.653446,337.6851,7.888553,0.493981,2015,5,7
"161",2015-05-07 16:01:00,"CML",9.461859,27.062796,339.40002,15.742845,0.452305,2015,5,7
"162",2015-05-07 16:58:00,"CML",7.346722,29.53873,354.15848,14.683765,0.40397,2015,5,7
"163",2015-05-07 18:00:00,"CML",6.813965,30.09339,363.65643,17.067839,0.454898,2015,5,7
"164",2015-05-07 19:01:00,"CML",6.591787,30.357012,369.879,12.304313,0.54465,2015,5,7
"165",2015-05-07 19:58:00,"CML",7.63672,29.754713,370.6149,10.03751,0.449624,2015,5,7
"166",2015-05-07 21:00:00,"CML",7.853366,29.695562,371.05304,4.26086,0.469598,2015,5,7
"167",2015-05-07 22:01:00,"CML",7.687254,29.772396,370.5374,5.633251,0.483692,2015,5,7
"168",2015-05-07 22:58:00,"CML",8.326741,29.08072,362.80856,7.705744,0.572233,2015,5,7
"169",2015-05-08 00:00:00,"CML",8.997537,28.152039,353.75348,15.237438,0.663109,2015,5,8
"170",2015-05-08 01:01:00,"CML",9.473834,27.47604,348.0657,10.822737,0.663109,2015,5,8
"171",2015-05-08 01:58:00,"CML",9.880185,26.889116,344.05838,19.792793,0.737297,2015,5,8
"172",2015-05-08 03:00:00,"CML",10.071436,26.573761,340.52057,25.712217,0.714816,2015,5,8
"173",2015-05-08 04:01:00,"CML",9.237799,27.706932,346.2,9.909991,0.706515,2015,5,8
"174",2015-05-08 04:58:00,"CML",7.535022,29.625975,364.2695,16.058466,0.637169,2015,5,8
"175",2015-05-08 06:00:00,"CML",6.807321,30.190973,370.41257,19.878159,0.723808,2015,5,8
"176",2015-05-08 07:01:00,"CML",6.594808,30.359465,376.5225,24.02945,0.745079,2015,5,8
"177",2015-05-08 07:58:00,"CML",6.527927,30.437782,382.247,25.689407,0.819526,2015,5,8
"178",2015-05-08 09:00:00,"CML",7.231539,29.907614,374.61176,19.110352,0.764274,2015,5,8
"179",2015-05-08 10:01:00,"CML",7.190161,29.92683,372.42346,13.050322,0.664665,2015,5,8
"180",2015-05-08 10:58:00,"CML",7.744852,29.388811,363.75912,12.508535,0.613477,2015,5,8
"181",2015-05-08 12:00:00,"CML",8.725927,28.261978,352.7627,10.296926,0.681699,2015,5,8
"182",2015-05-08 13:01:00,"CML",9.319355,27.50477,346.32886,13.587681,0.742139,2015,5,8
"183",2015-05-08 13:58:00,"CML",9.857722,26.849577,340.40988,11.907032,0.789004,2015,5,8
"184",2015-05-08 15:00:00,"CML",10.316596,26.18854,337.60583,7.024505,0.840278,2015,5,8
"185",2015-05-08 16:01:00,"CML",10.21249,26.236378,338.08197,11.55994,0.817883,2015,5,8
"186",2015-05-08 16:58:00,"CML",8.36499,28.577057,351.14658,8.006111,0.763669,2015,5,8
"187",2015-05-08 18:00:00,"CML",7.397313,29.717047,363.39078,7.921708,0.701932,2015,5,8
"188",2015-05-08 19:01:00,"CML",7.056654,30.01018,368.3724,7.734183,0.692248,2015,5,8
"189",2015-05-08 19:58:00,"CML",6.768842,30.296278,369.48785,8.559928,0.702192,2015,5,8
"190",2015-05-08 21:00:00,"CML",7.05729,30.243387,371.89844,8.864626,0.609932,2015,5,8
"191",2015-05-08 22:01:00,"CML",7.334521,30.021042,370.5808,4.890562,0.550962,2015,5,8
"192",2015-05-08 22:58:00,"CML",7.819894,29.576416,368.6672,7.127194,0.580793,2015,5,8
"193",2015-05-09 00:00:00,"CML",8.508724,28.876368,362.47504,6.844102,0.670286,2015,5,9
"194",2015-05-09 01:01:00,"CML",9.021443,28.087002,355.24728,8.606941,0.727353,2015,5,9
"195",2015-05-09 01:58:00,"CML",9.469967,27.561096,350.0102,-999,-999,2015,5,9
"196",2015-05-09 03:00:00,"CML",9.927415,26.950857,347.3591,19.827393,0.820045,2015,5,9
"197",2015-05-09 04:01:00,"CML",10.075883,26.68729,343.35687,22.405918,0.80647,2015,5,9
"198",2015-05-09 04:58:00,"CML",8.824132,28.360157,350.93875,4.751687,0.703143,2015,5,9
"199",2015-05-09 06:00:00,"CML",8.333132,29.073063,352.51807,3.748716,0.589267,2015,5,9
"200",2015-05-09 07:01:00,"CML",8.311356,29.19709,348.15912,3.525005,0.505481,2015,5,9
"201",2015-05-09 07:58:00,"CML",8.262779,29.37963,344.7784,4.759964,0.429737,2015,5,9
"202",2015-05-09 09:00:00,"CML",8.190794,29.538372,343.61703,5.120674,0.418842,2015,5,9
"203",2015-05-09 10:01:00,"CML",8.27148,29.396032,343.5382,5.715681,0.418842,2015,5,9
"204",2015-05-09 10:58:00,"CML",8.453505,29.121876,342.7825,2.460776,0.440718,2015,5,9
"205",2015-05-09 12:00:00,"CML",8.793146,28.6598,341.4108,3.479403,0.516299,2015,5,9
"206",2015-05-09 13:01:00,"CML",9.507722,27.597815,337.94876,4.149414,0.640109,2015,5,9
"207",2015-05-09 13:58:00,"CML",9.924117,26.992617,336.66693,6.690983,0.677376,2015,5,9
"208",2015-05-09 15:00:00,"CML",10.276673,26.558943,334.6408,6.721107,0.699684,2015,5,9
"209",2015-05-09 16:01:00,"CML",10.583571,26.060379,334.64606,7.715272,0.730466,2015,5,9
"210",2015-05-09 16:58:00,"CML",10.39043,26.415737,335.54224,10.482286,0.707034,2015,5,9
"211",2015-05-09 18:00:00,"CML",9.419946,28.003052,338.48874,11.681444,0.573703,2015,5,9
"212",2015-05-09 19:01:00,"CML",8.965481,28.741842,340.836,8.865203,0.472365,2015,5,9
"213",2015-05-09 19:58:00,"CML",8.458763,29.244204,341.54272,10.669714,0.42991,2015,5,9
"214",2015-05-09 21:00:00,"CML",8.552082,29.27934,343.6131,9.314743,0.448846,2015,5,9
"215",2015-05-09 22:01:00,"CML",8.894161,29.130323,346.21448,13.719531,0.439767,2015,5,9
"216",2015-05-09 22:58:00,"CML",8.880688,29.157923,344.62555,6.239856,0.584944,2015,5,9
"217",2015-05-10 00:00:00,"CML",9.188846,28.762873,343.71594,4.935362,0.655673,2015,5,10
"218",2015-05-10 01:01:00,"CML",9.61245,28.211718,340.0499,5.970623,0.658959,2015,5,10
"219",2015-05-10 01:58:00,"CML",9.963633,27.6487,336.4851,5.525365,0.592639,2015,5,10
"220",2015-05-10 03:00:00,"CML",10.316187,27.074589,331.891,5.323982,0.599383,2015,5,10
"221",2015-05-10 04:01:00,"CML",10.617936,26.620005,329.76587,6.447254,0.649534,2015,5,10
"222",2015-05-10 04:58:00,"CML",10.646808,26.495619,328.2692,9.080156,0.632327,2015,5,10
"223",2015-05-10 06:00:00,"CML",9.431353,28.26125,331.49197,8.66151,0.547158,2015,5,10
"224",2015-05-10 07:01:00,"CML",9.011466,28.868671,334.50192,10.665383,0.463545,2015,5,10
"225",2015-05-10 07:58:00,"CML",8.751245,29.17421,336.98904,11.274731,0.430169,2015,5,10
"226",2015-05-10 09:00:00,"CML",8.649774,29.323082,338.48853,8.977756,0.404056,2015,5,10
"227",2015-05-10 10:01:00,"CML",8.922038,29.106049,336.75638,8.172463,0.413654,2015,5,10
"228",2015-05-10 10:58:00,"CML",8.914631,29.111347,336.73602,10.269017,0.37803,2015,5,10
"229",2015-05-10 12:00:00,"CML",9.145947,28.922297,334.9987,11.150917,0.379241,2015,5,10
"230",2015-05-10 13:01:00,"CML",9.573935,28.424866,332.03494,12.055483,0.39982,2015,5,10
"231",2015-05-10 13:58:00,"CML",10.413126,27.329397,327.61383,9.642635,0.491041,2015,5,10
"232",2015-05-10 15:00:00,"CML",10.824058,26.81719,326.27988,10.986057,0.511534,2015,5,10
"233",2015-05-10 16:01:00,"CML",11.12654,26.456736,326.49707,9.035886,0.608376,2015,5,10
"234",2015-05-10 16:58:00,"CML",11.50521,25.96699,325.68005,12.168084,0.642357,2015,5,10
"235",2015-05-10 18:00:00,"CML",11.215846,26.31689,327.85822,6.62068,0.618233,2015,5,10
"236",2015-05-10 19:01:00,"CML",9.350364,28.579597,335.8475,10.62015,0.486113,2015,5,10
"237",2015-05-10 19:58:00,"CML",8.880117,29.016949,340.50558,3.898514,0.423684,2015,5,10
"238",2015-05-10 21:00:00,"CML",8.531309,29.30598,343.31952,4.883296,0.395842,2015,5,10
"239",2015-05-10 22:01:00,"CML",8.56716,29.289337,342.79156,5.907296,0.444004,2015,5,10
"240",2015-05-10 22:58:00,"CML",9.544,28.810677,345.24973,7.182436,0.470549,2015,5,10
"241",2015-05-11 00:00:00,"CML",9.074735,29.138422,344.57394,8.983964,0.412617,2015,5,11
"242",2015-05-11 01:01:00,"CML",9.574335,28.690536,341.23703,7.242442,0.464496,2015,5,11
"243",2015-05-11 01:58:00,"CML",10.243978,28.049265,334.98322,8.074635,0.538425,2015,5,11
"244",2015-05-11 03:00:00,"CML",10.653039,27.384706,329.99203,8.970827,0.554075,2015,5,11
"245",2015-05-11 04:01:00,"CML",11.011662,27.001741,325.2889,5.326629,0.609327,2015,5,11
"246",2015-05-11 04:58:00,"CML",11.291283,26.57869,322.47565,6.515777,0.649707,2015,5,11
"247",2015-05-11 06:00:00,"CML",11.401749,26.350723,321.60522,3.191579,0.649102,2015,5,11
"248",2015-05-11 07:01:00,"CML",9.64293,28.336735,330.49768,6.292403,0.406218,2015,5,11
"249",2015-05-11 07:58:00,"CML",9.172657,28.802067,337.93924,7.207747,0.33497,2015,5,11
"250",2015-05-11 09:00:00,"CML",8.809776,29.059683,339.16132,8.263603,0.30903,2015,5,11
"251",2015-05-11 10:01:00,"CML",8.682548,29.189829,340.49185,11.216265,0.287759,2015,5,11
"252",2015-05-11 10:58:00,"CML",9.117027,28.985626,339.23,17.12871,0.320011,2015,5,11
"253",2015-05-11 12:00:00,"CML",8.917888,29.067081,340.4689,14.00782,0.308684,2015,5,11
"254",2015-05-11 13:01:00,"CML",9.264505,28.829391,337.14618,15.573365,0.326842,2015,5,11
"255",2015-05-11 13:58:00,"CML",9.806005,28.32696,330.9507,8.906057,0.366876,2015,5,11
"256",2015-05-11 15:00:00,"CML",10.67671,27.337868,322.88235,5.754611,0.477726,2015,5,11
"257",2015-05-11 16:01:00,"CML",10.978288,26.93295,320.89108,12.053798,0.492598,2015,5,11
"258",2015-05-11 16:58:00,"CML",11.335288,26.938934,317.3367,7.536072,0.503752,2015,5,11
"259",2015-05-11 18:00:00,"CML",11.775298,26.465908,314.5567,7.435982,0.56056,2015,5,11
"260",2015-05-11 19:01:00,"CML",11.183717,27.16253,321.29434,8.252728,0.509026,2015,5,11
"261",2015-05-11 19:58:00,"CML",9.813126,28.853144,333.11456,12.486448,0.332289,2015,5,11
"262",2015-05-11 21:00:00,"CML",9.566956,29.217697,338.30414,12.140078,0.27453,2015,5,11
"263",2015-05-11 22:01:00,"CML",9.373794,29.4327,342.5476,13.071591,0.252308,2015,5,11
"264",2015-05-11 22:58:00,"CML",9.372846,29.507656,343.23175,6.799158,0.269342,2015,5,11
"265",2015-05-12 00:00:00,"CML",9.656735,29.357018,340.95212,8.701931,0.34206,2015,5,12
"266",2015-05-12 01:01:00,"CML",9.56492,29.388988,340.34482,9.283417,0.302372,2015,5,12
"267",2015-05-12 01:58:00,"CML",9.815798,29.062435,336.01935,7.669702,0.354338,2015,5,12
