"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"216",7,6,2017,27.4,0.3,24.8,29.3
"217",7,6,2019,28.9,0.3,26.8,30.4
"218",7,6,2020,29,0.1,28.4,29.4
"219",7,6,2021,31.2,0.1,29.9,32
"220",7,7,2015,28.9,0.2,27.5,30
"221",7,7,2017,29.8,0.1,28.7,30.6
"222",7,7,2019,29.8,0.1,28.6,30.9
"223",7,7,2020,30.7,0.1,29.9,31.3
"224",7,7,2021,31.7,0.1,31,32.1
"225",7,8,2015,30.9,0,30.7,31.1
"226",7,8,2016,30.9,0,30.6,31
"227",7,8,2017,18.2,2.2,3.9,30.9
"228",7,8,2019,31,0.1,30.5,31.4
"229",7,8,2020,31.7,0,31.4,31.9
"230",7,8,2021,29.6,0.4,26.2,31.5
"231",7,9,2016,31.7,0,31.6,31.7
"232",7,9,2017,30.2,0.2,28.5,30.7
"233",7,9,2019,30.6,0.4,20.8,31.5
"234",7,9,2020,31.7,0,31.6,31.9
"235",7,10,2015,30.3,0.1,29.4,31.1
"236",7,10,2016,31.8,0,31.7,31.8
"237",7,10,2017,30.2,0,29.8,30.4
"238",7,11,2015,30.9,0.2,29.6,31.7
"239",7,11,2016,30.6,0.2,29.1,31.6
"240",7,11,2017,29.5,0.3,26.4,31.2
"241",7,11,2020,31.8,0.1,31.1,32.3
"242",8,5,2015,28.8,0.3,26.2,30.4
"243",8,5,2016,28.4,0.2,26.9,29.2
"244",8,5,2017,26.4,0.5,22.1,29.8
"245",8,5,2019,26.7,0.8,13.3,30.3
"246",8,5,2020,28.2,0.4,25.1,30.2
"247",8,5,2021,30.2,0.3,27.8,31.7
"248",8,6,2015,29.3,0.2,27.8,30.4
"249",8,6,2016,29.6,0.1,28.8,30.2
"250",8,6,2017,26.8,0.4,23.4,29
"251",8,6,2019,28.8,0.3,26.2,30.5
"252",8,6,2020,29.4,0.3,24.3,30.8
"253",8,6,2021,31.2,0.1,29.9,32
"254",8,7,2015,29,0.2,27.6,30
"255",8,7,2017,29.9,0.1,28.8,30.6
"256",8,7,2019,29.8,0.1,28.8,30.8
"257",8,7,2020,30.9,0.1,30.2,31.5
"258",8,7,2021,31.3,0.2,26.5,32.1
"259",8,8,2015,30.9,0,30.7,31
"260",8,8,2016,30.9,0,30.6,31
"261",8,8,2017,30.5,0.1,29.8,30.9
"262",8,8,2019,30.9,0.1,30.3,31.4
"263",8,8,2020,31.7,0,31.5,31.9
"264",8,8,2021,29.8,0.4,26.5,31.7
"265",8,9,2016,31.6,0,31.6,31.7
"266",8,9,2017,30.7,0.1,30.1,31.1
"267",8,9,2019,31.1,0.1,30.5,31.6
"268",8,9,2020,31.8,0,31.6,31.9
"269",8,10,2015,30.6,0.1,29.9,31.1
"270",8,10,2016,31.8,0,31.7,31.8
"271",8,10,2017,30.2,0,29.9,30.4
"272",8,11,2015,31,0.1,29.6,31.7
"273",8,11,2016,30.8,0.2,29.4,31.9
"274",8,11,2017,29.8,0.3,27.2,31.1
"275",8,11,2020,31.8,0.1,31.3,32.3
"276",9,5,2015,28.3,0.2,26.1,29.5
"277",9,5,2016,28.4,0.2,26.7,29.3
"278",9,5,2017,27.1,0.9,22.9,30.6
"279",9,5,2019,27,0.6,23.5,30.3
"280",9,5,2020,28.4,0.4,25.1,30.3
"281",9,5,2021,29.8,0.3,27.1,31.8
"282",9,6,2015,29.2,0.2,27.8,30.2
"283",9,6,2016,29.8,0.1,28.8,30.6
"284",9,6,2017,26.4,0.6,23.5,28.9
"285",9,6,2019,28.7,0.3,26.2,30.3
"286",9,6,2020,30,0.1,29.4,30.5
"287",9,6,2021,31.3,0.1,30.2,32
"288",9,7,2015,29,0.2,27.8,30.1
"289",9,7,2017,29.8,0.1,28.5,30.6
"290",9,7,2019,29.9,0.1,28.9,30.7
"291",9,7,2020,30.9,0.1,30.3,31.5
"292",9,7,2021,31.5,0.1,30.7,32
"293",9,8,2015,30.9,0,30.7,31
"294",9,8,2016,30.9,0,30.7,31
"295",9,8,2017,30.6,0,30.2,30.9
"296",9,8,2019,31,0.1,30.3,31.4
"297",9,8,2020,31.7,0,31.5,31.9
"298",9,8,2021,29.8,0.3,27,31.7
"299",9,9,2016,31.6,0,31.6,31.7
"300",9,9,2017,30.7,0.1,30.1,31.1
