"","StationCode","DateTimeStamp","Sal","RESULTS.VALID","RESULT.COMMENT","Year","Month","Day"
"104","GRBBR",2017-05-02 01:45:00,7.7,""," ",2017,5,2
"105","GRBBR",2017-05-02 02:00:00,9.9,""," ",2017,5,2
"106","GRBBR",2017-05-02 02:15:00,10.8,""," ",2017,5,2
"107","GRBBR",2017-05-02 02:30:00,12.4,""," ",2017,5,2
"108","GRBBR",2017-05-02 02:45:00,13.9,""," ",2017,5,2
"109","GRBBR",2017-05-02 03:00:00,13.9,""," ",2017,5,2
"110","GRBBR",2017-05-02 03:15:00,15,""," ",2017,5,2
"111","GRBBR",2017-05-02 03:30:00,15.6,""," ",2017,5,2
"112","GRBBR",2017-05-02 03:45:00,15.7,""," ",2017,5,2
"113","GRBBR",2017-05-02 04:00:00,16.2,""," ",2017,5,2
"114","GRBBR",2017-05-02 04:15:00,16.4,""," ",2017,5,2
"115","GRBBR",2017-05-02 04:30:00,16.7,""," ",2017,5,2
"116","GRBBR",2017-05-02 04:45:00,16.8,""," ",2017,5,2
"117","GRBBR",2017-05-02 05:00:00,17,""," ",2017,5,2
"118","GRBBR",2017-05-02 05:15:00,17.1,""," ",2017,5,2
"119","GRBBR",2017-05-02 05:30:00,17.2,""," ",2017,5,2
"120","GRBBR",2017-05-02 05:45:00,17.3,""," ",2017,5,2
"121","GRBBR",2017-05-02 06:00:00,17.3,""," ",2017,5,2
"122","GRBBR",2017-05-02 06:15:00,17.4,""," ",2017,5,2
"123","GRBBR",2017-05-02 06:30:00,17.4,""," ",2017,5,2
"124","GRBBR",2017-05-02 06:45:00,17.4,""," ",2017,5,2
"125","GRBBR",2017-05-02 07:00:00,17.4,""," ",2017,5,2
"126","GRBBR",2017-05-02 07:15:00,17.3,""," ",2017,5,2
"127","GRBBR",2017-05-02 07:30:00,17.3,""," ",2017,5,2
"128","GRBBR",2017-05-02 07:45:00,17.2,""," ",2017,5,2
"129","GRBBR",2017-05-02 08:00:00,17.2,""," ",2017,5,2
"130","GRBBR",2017-05-02 08:15:00,17.1,""," ",2017,5,2
"131","GRBBR",2017-05-02 08:30:00,17.3,""," ",2017,5,2
"132","GRBBR",2017-05-02 08:45:00,17.2,""," ",2017,5,2
"133","GRBBR",2017-05-02 09:00:00,17.1,""," ",2017,5,2
"134","GRBBR",2017-05-02 09:15:00,16.8,""," ",2017,5,2
"135","GRBBR",2017-05-02 09:30:00,16.7,""," ",2017,5,2
"136","GRBBR",2017-05-02 09:45:00,16.5,""," ",2017,5,2
"137","GRBBR",2017-05-02 10:00:00,16.2,""," ",2017,5,2
"138","GRBBR",2017-05-02 10:15:00,15.4,""," ",2017,5,2
"139","GRBBR",2017-05-02 10:30:00,14.5,""," ",2017,5,2
"140","GRBBR",2017-05-02 10:45:00,13.8,""," ",2017,5,2
"141","GRBBR",2017-05-02 11:00:00,12.5,""," ",2017,5,2
"142","GRBBR",2017-05-02 11:15:00,11.9,""," ",2017,5,2
"143","GRBBR",2017-05-02 11:30:00,10.9,""," ",2017,5,2
"144","GRBBR",2017-05-02 11:45:00,9.2,""," ",2017,5,2
"145","GRBBR",2017-05-02 12:00:00,8.7,""," ",2017,5,2
"146","GRBBR",2017-05-02 12:15:00,7.8,""," ",2017,5,2
"147","GRBBR",2017-05-02 12:30:00,6.7,""," ",2017,5,2
"148","GRBBR",2017-05-02 12:45:00,5.4,""," ",2017,5,2
"149","GRBBR",2017-05-02 13:00:00,4.7,""," ",2017,5,2
"150","GRBBR",2017-05-02 13:15:00,4.2,""," ",2017,5,2
"151","GRBBR",2017-05-02 13:30:00,3.7,""," ",2017,5,2
"152","GRBBR",2017-05-02 13:45:00,4,""," ",2017,5,2
"153","GRBBR",2017-05-02 14:00:00,4.8,""," ",2017,5,2
"154","GRBBR",2017-05-02 14:15:00,5.4,""," ",2017,5,2
"155","GRBBR",2017-05-02 14:30:00,5.8,""," ",2017,5,2
"156","GRBBR",2017-05-02 14:45:00,6.3,""," ",2017,5,2
"157","GRBBR",2017-05-02 15:00:00,7.1,""," ",2017,5,2
"158","GRBBR",2017-05-02 15:15:00,8,""," ",2017,5,2
"159","GRBBR",2017-05-02 15:30:00,9.4,""," ",2017,5,2
"160","GRBBR",2017-05-02 15:45:00,11,""," ",2017,5,2
"161","GRBBR",2017-05-02 16:00:00,12.4,""," ",2017,5,2
"162","GRBBR",2017-05-02 16:15:00,13.4,""," ",2017,5,2
"163","GRBBR",2017-05-02 16:30:00,14.2,""," ",2017,5,2
"164","GRBBR",2017-05-02 16:45:00,14.3,""," ",2017,5,2
"165","GRBBR",2017-05-02 17:00:00,14.9,""," ",2017,5,2
"166","GRBBR",2017-05-02 17:15:00,15.3,""," ",2017,5,2
"167","GRBBR",2017-05-02 17:30:00,15.6,""," ",2017,5,2
"168","GRBBR",2017-05-02 17:45:00,15.8,""," ",2017,5,2
"169","GRBBR",2017-05-02 18:00:00,16.4,""," ",2017,5,2
"170","GRBBR",2017-05-02 18:15:00,16.6,""," ",2017,5,2
"171","GRBBR",2017-05-02 18:30:00,17.1,""," ",2017,5,2
"172","GRBBR",2017-05-02 18:45:00,17.1,""," ",2017,5,2
"173","GRBBR",2017-05-02 19:00:00,17.3,""," ",2017,5,2
"174","GRBBR",2017-05-02 19:15:00,17.3,""," ",2017,5,2
"175","GRBBR",2017-05-02 19:30:00,17.4,""," ",2017,5,2
"176","GRBBR",2017-05-02 19:45:00,17.4,""," ",2017,5,2
"177","GRBBR",2017-05-02 20:00:00,17.4,""," ",2017,5,2
"178","GRBBR",2017-05-02 20:15:00,17.4,""," ",2017,5,2
"179","GRBBR",2017-05-02 20:30:00,17.3,""," ",2017,5,2
"180","GRBBR",2017-05-02 20:45:00,17.4,""," ",2017,5,2
"181","GRBBR",2017-05-02 21:00:00,17.2,""," ",2017,5,2
"182","GRBBR",2017-05-02 21:15:00,17,""," ",2017,5,2
"183","GRBBR",2017-05-02 21:30:00,17.2,""," ",2017,5,2
"184","GRBBR",2017-05-02 21:45:00,16.9,""," ",2017,5,2
"185","GRBBR",2017-05-02 22:00:00,16.7,""," ",2017,5,2
"186","GRBBR",2017-05-02 22:15:00,16.4,""," ",2017,5,2
"187","GRBBR",2017-05-02 22:30:00,16.2,""," ",2017,5,2
"188","GRBBR",2017-05-02 22:45:00,15.5,""," ",2017,5,2
"189","GRBBR",2017-05-02 23:00:00,14.2,""," ",2017,5,2
"190","GRBBR",2017-05-02 23:15:00,13,""," ",2017,5,2
"191","GRBBR",2017-05-02 23:30:00,11.9,""," ",2017,5,2
"192","GRBBR",2017-05-02 23:45:00,9.9,""," ",2017,5,2
"193","GRBBR",2017-05-03 00:00:00,9.7,""," ",2017,5,3
"194","GRBBR",2017-05-03 00:15:00,8.2,""," ",2017,5,3
"195","GRBBR",2017-05-03 00:30:00,6.7,""," ",2017,5,3
"196","GRBBR",2017-05-03 00:45:00,6.3,""," ",2017,5,3
"197","GRBBR",2017-05-03 01:00:00,5.6,""," ",2017,5,3
"198","GRBBR",2017-05-03 01:15:00,5.2,""," ",2017,5,3
"199","GRBBR",2017-05-03 01:30:00,4.9,""," ",2017,5,3
"200","GRBBR",2017-05-03 01:45:00,4.6,""," ",2017,5,3
"201","GRBBR",2017-05-03 02:00:00,4.7,""," ",2017,5,3
"202","GRBBR",2017-05-03 02:15:00,5.4,""," ",2017,5,3
"203","GRBBR",2017-05-03 02:30:00,5.8,""," ",2017,5,3
"204","GRBBR",2017-05-03 02:45:00,6.1,""," ",2017,5,3
"205","GRBBR",2017-05-03 03:00:00,7.3,""," ",2017,5,3
"206","GRBBR",2017-05-03 03:15:00,8.7,""," ",2017,5,3
"207","GRBBR",2017-05-03 03:30:00,10,""," ",2017,5,3
"208","GRBBR",2017-05-03 03:45:00,11.7,""," ",2017,5,3
"209","GRBBR",2017-05-03 04:00:00,12.9,""," ",2017,5,3
"210","GRBBR",2017-05-03 04:15:00,13.8,""," ",2017,5,3
"211","GRBBR",2017-05-03 04:30:00,14.5,""," ",2017,5,3
"212","GRBBR",2017-05-03 04:45:00,14.7,""," ",2017,5,3
"213","GRBBR",2017-05-03 05:00:00,15.3,""," ",2017,5,3
"214","GRBBR",2017-05-03 05:15:00,15.4,""," ",2017,5,3
"215","GRBBR",2017-05-03 05:30:00,15.9,""," ",2017,5,3
"216","GRBBR",2017-05-03 05:45:00,16.3,""," ",2017,5,3
"217","GRBBR",2017-05-03 06:00:00,16.8,""," ",2017,5,3
"218","GRBBR",2017-05-03 06:15:00,17,""," ",2017,5,3
"219","GRBBR",2017-05-03 06:30:00,17.1,""," ",2017,5,3
"220","GRBBR",2017-05-03 06:45:00,17.3,""," ",2017,5,3
"221","GRBBR",2017-05-03 07:00:00,17.4,""," ",2017,5,3
"222","GRBBR",2017-05-03 07:15:00,17.5,""," ",2017,5,3
"223","GRBBR",2017-05-03 07:30:00,17.4,""," ",2017,5,3
"224","GRBBR",2017-05-03 07:45:00,17.5,""," ",2017,5,3
"225","GRBBR",2017-05-03 08:00:00,17.5,""," ",2017,5,3
"226","GRBBR",2017-05-03 08:15:00,17.5,""," ",2017,5,3
"227","GRBBR",2017-05-03 08:30:00,17.5,""," ",2017,5,3
"228","GRBBR",2017-05-03 08:45:00,17.4,""," ",2017,5,3
"229","GRBBR",2017-05-03 09:00:00,17.4,""," ",2017,5,3
"230","GRBBR",2017-05-03 09:15:00,17.3,""," ",2017,5,3
"231","GRBBR",2017-05-03 09:30:00,17.2,""," ",2017,5,3
"232","GRBBR",2017-05-03 09:45:00,17.3,""," ",2017,5,3
"233","GRBBR",2017-05-03 10:00:00,17.1,""," ",2017,5,3
"234","GRBBR",2017-05-03 10:15:00,17,""," ",2017,5,3
"235","GRBBR",2017-05-03 10:30:00,16.8,""," ",2017,5,3
"236","GRBBR",2017-05-03 10:45:00,16.5,""," ",2017,5,3
"237","GRBBR",2017-05-03 11:00:00,16.3,""," ",2017,5,3
"238","GRBBR",2017-05-03 11:15:00,15.7,""," ",2017,5,3
"239","GRBBR",2017-05-03 11:30:00,14.6,""," ",2017,5,3
"240","GRBBR",2017-05-03 11:45:00,13.1,""," ",2017,5,3
"241","GRBBR",2017-05-03 12:00:00,11.7,""," ",2017,5,3
"242","GRBBR",2017-05-03 12:15:00,11,""," ",2017,5,3
"243","GRBBR",2017-05-03 12:30:00,9.4,""," ",2017,5,3
"244","GRBBR",2017-05-03 12:45:00,7.2,""," ",2017,5,3
"245","GRBBR",2017-05-03 13:00:00,6.9,""," ",2017,5,3
"246","GRBBR",2017-05-03 13:15:00,6.1,""," ",2017,5,3
"247","GRBBR",2017-05-03 13:30:00,5,""," ",2017,5,3
"248","GRBBR",2017-05-03 13:45:00,4.3,""," ",2017,5,3
"249","GRBBR",2017-05-03 14:00:00,3.5,""," ",2017,5,3
"250","GRBBR",2017-05-03 14:15:00,2.9,""," ",2017,5,3
"251","GRBBR",2017-05-03 14:30:00,2.7,""," ",2017,5,3
"252","GRBBR",2017-05-03 14:45:00,2.9,""," ",2017,5,3
"253","GRBBR",2017-05-03 15:00:00,3.1,""," ",2017,5,3
"254","GRBBR",2017-05-03 15:15:00,3.9,""," ",2017,5,3
"255","GRBBR",2017-05-03 15:30:00,4.6,""," ",2017,5,3
"256","GRBBR",2017-05-03 15:45:00,5.3,""," ",2017,5,3
"257","GRBBR",2017-05-03 16:00:00,6.3,""," ",2017,5,3
"258","GRBBR",2017-05-03 16:15:00,7.9,""," ",2017,5,3
"259","GRBBR",2017-05-03 16:30:00,10,""," ",2017,5,3
"260","GRBBR",2017-05-03 16:45:00,11.8,""," ",2017,5,3
"261","GRBBR",2017-05-03 17:00:00,12.5,""," ",2017,5,3
"262","GRBBR",2017-05-03 17:15:00,12.8,""," ",2017,5,3
"263","GRBBR",2017-05-03 17:30:00,13.1,""," ",2017,5,3
"264","GRBBR",2017-05-03 17:45:00,13.5,""," ",2017,5,3
"265","GRBBR",2017-05-03 18:00:00,13.9,""," ",2017,5,3
"266","GRBBR",2017-05-03 18:15:00,14.6,""," ",2017,5,3
"267","GRBBR",2017-05-03 18:30:00,15.1,""," ",2017,5,3
"268","GRBBR",2017-05-03 18:45:00,15.8,""," ",2017,5,3
"269","GRBBR",2017-05-03 19:00:00,16.4,""," ",2017,5,3
"270","GRBBR",2017-05-03 19:15:00,16.7,""," ",2017,5,3
"271","GRBBR",2017-05-03 19:30:00,16.9,""," ",2017,5,3
"272","GRBBR",2017-05-03 19:45:00,17,""," ",2017,5,3
"273","GRBBR",2017-05-03 20:00:00,17.1,""," ",2017,5,3
"274","GRBBR",2017-05-03 20:15:00,17.2,""," ",2017,5,3
"275","GRBBR",2017-05-03 20:30:00,17.2,""," ",2017,5,3
"276","GRBBR",2017-05-03 20:45:00,17.2,""," ",2017,5,3
"277","GRBBR",2017-05-03 21:00:00,17.2,""," ",2017,5,3
"278","GRBBR",2017-05-03 21:15:00,17.2,""," ",2017,5,3
"279","GRBBR",2017-05-03 21:30:00,17.2,""," ",2017,5,3
"280","GRBBR",2017-05-03 21:45:00,17.2,""," ",2017,5,3
"281","GRBBR",2017-05-03 22:00:00,17.2,""," ",2017,5,3
"282","GRBBR",2017-05-03 22:15:00,17.1,""," ",2017,5,3
"283","GRBBR",2017-05-03 22:30:00,17,""," ",2017,5,3
"284","GRBBR",2017-05-03 22:45:00,16.9,""," ",2017,5,3
"285","GRBBR",2017-05-03 23:00:00,16.7,""," ",2017,5,3
"286","GRBBR",2017-05-03 23:15:00,16.5,""," ",2017,5,3
"287","GRBBR",2017-05-03 23:30:00,16.1,""," ",2017,5,3
"288","GRBBR",2017-05-03 23:45:00,15.4,""," ",2017,5,3
"289","GRBBR",2017-05-04 00:00:00,14.3,""," ",2017,5,4
"290","GRBBR",2017-05-04 00:15:00,13.4,""," ",2017,5,4
"291","GRBBR",2017-05-04 00:30:00,12.2,""," ",2017,5,4
"292","GRBBR",2017-05-04 00:45:00,10.9,""," ",2017,5,4
"293","GRBBR",2017-05-04 01:00:00,9.5,""," ",2017,5,4
"294","GRBBR",2017-05-04 01:15:00,7.9,""," ",2017,5,4
"295","GRBBR",2017-05-04 01:30:00,7,""," ",2017,5,4
"296","GRBBR",2017-05-04 01:45:00,6.1,""," ",2017,5,4
"297","GRBBR",2017-05-04 02:00:00,5.5,""," ",2017,5,4
"298","GRBBR",2017-05-04 02:15:00,4.5,""," ",2017,5,4
"299","GRBBR",2017-05-04 02:30:00,4.2,""," ",2017,5,4
"300","GRBBR",2017-05-04 02:45:00,3.5,""," ",2017,5,4
"301","GRBBR",2017-05-04 03:00:00,3.6,""," ",2017,5,4
"302","GRBBR",2017-05-04 03:15:00,4.2,""," ",2017,5,4
