"","Day","Month","Year","Sal_mean","Sal_se","Sal_min","Sal_max"
"510",9,12,2022,22.4,0.3,11.8,26.7
"511",9,12,2023,20.5,0.3,13.7,24.8
"512",10,1,2023,19.2,0.4,9.7,25.6
"513",10,1,2024,15.3,0.7,0.3,22.2
"514",10,2,2023,20.8,0.4,10.6,26.3
"515",10,3,2023,20.7,0.4,12.3,25.3
"516",10,4,2023,17,0.5,5.6,23.2
"517",10,5,2018,20.6,0.3,12.9,24.8
"518",10,5,2020,17.2,0.6,6.3,22.7
"519",10,5,2021,20.4,0.4,10.8,24.3
"520",10,5,2022,22.6,0.2,17.3,25.7
"521",10,5,2023,14.5,0.4,3.3,22.9
"522",10,6,2017,14.2,0.5,4.3,19.2
"523",10,6,2018,24.6,0.3,19.2,27.5
"524",10,6,2020,26.5,0.3,20.3,29
"525",10,6,2021,25.2,0.3,19.6,27.7
"526",10,6,2022,24.3,0.3,15.1,27.1
"527",10,6,2023,23.6,0.3,15.7,26.5
"528",10,7,2017,24.4,0.3,17.7,27
"529",10,7,2018,26.7,0.3,21.5,29.4
"530",10,7,2019,24.6,0.3,18,27.3
"531",10,7,2020,26.6,0.3,21.1,28.9
"532",10,7,2021,22.1,0.7,7.2,27.8
"533",10,7,2022,27.7,0.2,23.2,30.1
"534",10,7,2023,18.1,0.4,8.2,23.1
"535",10,8,2017,27.4,0.2,23,29.6
"536",10,8,2018,21.8,0.4,14,25.7
"537",10,8,2019,26.5,0.3,20.5,28.9
"538",10,8,2020,29.2,0.1,26.2,30.6
"539",10,8,2021,20.2,0.4,12.2,23.5
"540",10,8,2022,29.2,0.2,25.8,31.1
"541",10,8,2023,22.6,0.3,12.4,26.4
"542",10,9,2017,25.2,0.4,16.7,29
"543",10,9,2018,26.4,0.3,21.2,29.6
"544",10,9,2019,26.9,0.3,21.9,29.6
"545",10,9,2020,30.1,0.1,27.7,31.3
