system:index,B,G,N,R,training_poly,.geo
205,132.0,158.0,212.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83504823646268,43.185676342408165]}"
206,140.0,175.0,222.0,155.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86120717753624,43.16904852649911]}"
207,142.0,144.0,150.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84071660590547,43.068077888564076]}"
208,135.0,165.0,207.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75140610035831,43.048791059414036]}"
209,128.0,151.0,195.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75122643730148,43.0488269920254]}"
210,130.0,151.0,202.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75145101612252,43.049132419222]}"
211,132.0,148.0,215.0,131.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90303273716485,43.0566333518444]}"
212,129.5,147.0,173.0,141.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7338709860123,43.0622388392173]}"
213,130.5,153.0,209.0,127.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83527281528372,43.18545176358713]}"
214,136.0,162.0,193.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93407851338402,43.024554513048486]}"
215,135.5,161.5,207.0,146.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83489552286439,43.18546074673998]}"
216,134.0,157.0,197.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93407851338402,43.02470722664679]}"
217,140.0,165.0,209.0,151.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8617012509425,43.1689586949707]}"
218,128.0,127.0,157.0,125.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76624626885197,43.08449010880494]}"
219,137.5,159.0,195.0,146.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83468891034903,43.1854876961985]}"
220,128.0,138.0,181.0,126.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84068067329412,43.06798805703567]}"
221,133.0,144.0,177.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73983579949885,43.04854851428732]}"
222,130.0,151.5,174.0,137.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7337631881782,43.061987310937745]}"
223,134.0,153.5,163.5,138.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7338260702481,43.06197832778491]}"
224,121.0,137.0,189.0,121.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90290697302507,43.05689386327679]}"
225,126.0,145.0,206.0,121.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83502128700415,43.1855954940326]}"
226,127.5,142.0,204.0,120.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83503925330984,43.185604477185436]}"
227,135.0,147.0,175.0,139.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73986274895738,43.0486742784271]}"
228,135.0,154.0,183.0,141.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73987173211022,43.0486742784271]}"
229,130.0,143.0,187.0,126.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84068965644695,43.067970090729986]}"
230,121.5,120.5,189.0,102.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8349853543928,43.18532599944736]}"
231,128.5,146.0,206.0,128.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83516501744961,43.185604477185436]}"
232,132.0,154.0,210.0,133.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83486857340586,43.18534396575304]}"
233,132.5,156.5,180.5,143.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73366437349695,43.06211307507753]}"
234,125.0,125.0,174.0,121.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7400424120142,43.048764109955506]}"
235,128.0,130.0,152.0,122.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76639898245027,43.08449010880494]}"
236,135.5,161.5,205.0,141.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8347248429604,43.18555057826839]}"
237,141.0,165.0,213.0,156.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86159345310841,43.16892276235934]}"
238,138.0,165.0,215.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86118022807771,43.168931745512175]}"
239,147.0,170.0,182.0,168.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75110965631455,43.048862924636765]}"
240,140.0,137.0,161.0,147.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90314951815178,43.056714200219965]}"
241,134.0,151.0,183.5,137.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73381708709525,43.06209510877184]}"
242,136.5,170.0,208.0,151.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8350751859212,43.185361932058726]}"
243,128.0,154.0,204.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75140610035831,43.04881800887256]}"
244,142.0,156.0,194.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74858539036617,43.06909298483513]}"
245,115.0,108.0,172.0,100.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93412342914823,43.02471620979963]}"
246,128.0,138.0,156.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75103779109182,43.04906953715211]}"
247,132.0,132.0,125.0,127.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76627321831049,43.08455299087483]}"
248,138.0,163.0,209.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90309561923473,43.05666030130292]}"
249,145.0,139.0,149.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84086033635093,43.068077888564076]}"
250,134.0,147.0,169.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73396980069356,43.06209510877184]}"
251,135.5,156.0,199.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83508416907405,43.185433797281455]}"
252,126.0,147.0,190.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90279917519098,43.05685793066542]}"
253,127.5,119.5,89.0,129.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73370928926116,43.062193923453094]}"
254,137.0,168.0,209.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75145999927535,43.04899767192938]}"
255,134.0,151.0,186.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74015919300113,43.048665295274255]}"
256,135.0,167.0,207.0,150.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75137016774694,43.048800042566874]}"
257,138.0,154.0,185.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73985376580454,43.048728177344145]}"
258,133.0,143.0,167.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74836081154514,43.06914688375218]}"
259,120.0,124.0,164.0,113.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90312256869326,43.05679504859554]}"
260,141.0,167.0,204.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74857640721333,43.06911993429366]}"
261,135.5,158.5,203.0,135.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83481467448881,43.18555057826839]}"
262,134.0,144.0,182.0,133.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84086033635093,43.068041955952715]}"
263,156.0,173.0,166.0,188.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93421326067663,43.02458146250701]}"
264,133.0,155.0,181.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86182701508228,43.16898564442923]}"
265,131.5,156.5,204.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83477874187744,43.18544278043429]}"
266,131.5,142.0,171.0,127.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83496738808711,43.18556854457407]}"
267,130.0,150.0,181.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75110965631455,43.04906953715211]}"
268,143.0,162.0,179.0,158.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93420427752379,43.02485095709225]}"
269,131.0,141.0,165.0,128.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76647983082584,43.08455299087483]}"
270,127.0,137.0,153.0,128.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76633610038039,43.08449909195778]}"
271,138.0,148.0,173.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73981783319317,43.04874614364983]}"
272,140.0,151.0,207.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84102203310208,43.06806890541124]}"
273,125.0,130.0,144.5,124.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73365539034411,43.06222985606446]}"
274,122.0,125.0,149.0,120.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9341413954539,43.02467129403542]}"
275,136.5,154.0,197.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83493145547574,43.18558651087975]}"
276,124.0,135.0,155.0,123.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90273629312108,43.05692979588815]}"
277,130.0,139.0,175.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73996156363863,43.0488269920254]}"
278,131.0,142.0,180.0,132.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73997054679147,43.04888987409529]}"
279,133.0,137.0,158.0,132.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73979088373464,43.04878207626119]}"
280,131.0,156.0,202.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74007834462556,43.04871021103846]}"
281,131.0,142.0,198.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75146898242821,43.049105469763475]}"
282,141.0,171.0,184.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74860335667186,43.06899417015388]}"
283,134.0,156.0,197.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93413241230107,43.02456349620133]}"
284,133.0,162.0,204.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75153186449809,43.04894377301233]}"
285,135.0,160.0,185.5,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73390691862366,43.06210409192468]}"
286,133.0,129.0,161.0,128.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73999749625,43.048557497440164]}"
287,134.5,153.0,195.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83476077557177,43.18557752772691]}"
288,139.0,165.0,210.0,153.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84058185861285,43.06803297279987]}"
289,128.5,142.0,188.0,129.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83514705114393,43.18562244349112]}"
290,137.0,138.0,152.0,145.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9026734110512,43.05686691381827]}"
291,123.0,142.0,185.0,117.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83515603429677,43.18540684782293]}"
292,140.0,168.0,212.0,156.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86149463842716,43.16902157704059]}"
293,141.0,169.0,215.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86121616068908,43.1689137792065]}"
294,135.0,156.0,191.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86162938571978,43.16901259388775]}"
295,139.0,166.0,212.0,154.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86162938571978,43.16894072866502]}"
296,140.0,166.0,205.0,154.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75146898242821,43.0490246213879]}"
297,138.5,166.5,218.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83478772503028,43.1854876961985]}"
298,137.0,141.0,170.0,132.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74870217135312,43.069003153306724]}"
299,138.0,164.0,207.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90307765292906,43.05668725076144]}"
300,132.0,150.0,208.0,134.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83499433754564,43.18547871304566]}"
301,135.0,159.0,189.0,145.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9340964796897,43.0246443445769]}"
302,156.0,166.0,204.0,164.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84106694886628,43.0680599222584]}"
303,138.0,164.0,209.0,151.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7513791508998,43.049033604540746]}"
304,127.0,131.0,184.0,119.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90279917519098,43.05680403174838]}"
305,138.5,168.5,217.0,144.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8347697587246,43.18551464565702]}"
306,128.0,147.0,177.0,132.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90270036050973,43.056911829582475]}"
307,137.0,154.0,207.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86125209330045,43.16888682974797]}"
308,121.0,132.0,194.0,117.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90285307410802,43.05689386327679]}"
309,130.0,152.0,203.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75151389819241,43.04908750345779]}"
310,133.0,143.0,183.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74006936147272,43.04863834581573]}"
311,135.0,148.0,184.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74002444570851,43.04862037951005]}"
312,135.0,154.0,182.0,147.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74870217135312,43.06905705222377]}"
313,121.0,135.0,155.0,125.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75106474055035,43.04909648661064]}"
314,131.5,142.5,131.5,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.733718272414,43.06217595714741]}"
315,128.0,135.0,185.0,131.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86151260473284,43.16898564442923]}"
316,142.0,177.0,206.0,150.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74850454199061,43.06914688375218]}"
317,135.0,152.0,194.0,147.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8615485373442,43.16902157704059]}"
318,137.0,148.0,168.0,141.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73982681634601,43.048728177344145]}"
319,138.0,147.0,181.0,139.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74848657568492,43.0691289174465]}"
320,140.0,173.0,208.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74864827243607,43.069110951140814]}"
321,136.0,153.0,212.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90301477085916,43.056705217067126]}"
322,140.0,161.0,178.0,146.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76641694875595,43.08453502456915]}"
323,140.0,160.0,206.0,145.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86122514384192,43.16888682974797]}"
324,134.0,140.0,190.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84117474670037,43.052123809118115]}"
325,127.0,132.0,148.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86150362158,43.169075475957634]}"
326,137.0,162.0,200.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83486857340586,43.18555956142123]}"
327,131.0,150.0,206.0,127.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84083338689241,43.068041955952715]}"
328,126.0,129.0,156.0,114.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93430309220504,43.02454552989565]}"
329,138.0,157.0,201.0,140.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74869318820028,43.06908400168229]}"
330,139.0,171.0,219.0,153.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86125209330045,43.169066492804795]}"
331,140.0,157.0,179.0,156.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86178209931808,43.16901259388775]}"
332,123.0,132.0,177.0,124.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90324833283303,43.056705217067126]}"
333,134.5,146.5,153.0,138.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73400573330491,43.06202324354911]}"
334,133.0,151.0,182.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93421326067663,43.0247970581752]}"
335,134.0,147.0,218.0,132.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90303273716485,43.0566782676086]}"
336,138.0,165.0,221.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86129700906466,43.16898564442923]}"
337,130.0,150.0,168.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90255663006427,43.05685793066542]}"
338,124.0,131.0,175.0,120.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90264646159268,43.05680403174838]}"
339,131.5,144.5,179.0,135.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73375420502536,43.06206815931332]}"
340,126.0,137.0,202.0,117.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83499433754564,43.185604477185436]}"
341,121.0,129.0,127.0,119.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75098389217477,43.0489797056237]}"
342,147.0,145.0,139.0,147.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8407884711282,43.068077888564076]}"
343,131.0,142.0,180.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73991664787442,43.0488269920254]}"
344,141.0,171.0,195.0,162.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93406054707833,43.02466231088258]}"
345,140.0,158.0,204.0,139.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74871115450595,43.06908400168229]}"
346,132.0,160.0,211.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90286205726086,43.05675911598417]}"
347,138.0,159.0,203.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86167430148399,43.1689137792065]}"
348,125.0,131.0,129.0,123.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75123542045434,43.04922225075041]}"
349,139.0,158.0,187.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93408749653686,43.02457247935417]}"
350,135.0,153.0,201.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8411567803947,43.05210584281243]}"
351,139.0,161.0,202.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86159345310841,43.16898564442923]}"
352,137.0,145.5,176.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83511111853257,43.18555956142123]}"
353,134.0,135.0,168.0,125.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84098610049071,43.06803297279987]}"
354,142.0,173.0,216.0,156.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86152158788569,43.1689137792065]}"
355,131.0,144.0,191.0,133.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8410489825606,43.06802398964703]}"
356,140.0,168.0,222.0,145.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86144073951012,43.16898564442923]}"
357,137.0,165.5,206.0,152.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.835030270157,43.18544278043429]}"
358,133.0,162.0,197.0,144.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93401563131413,43.024590445659854]}"
359,131.0,156.0,219.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7515767802623,43.049042587693584]}"
360,137.0,148.0,164.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75105575739751,43.048934789859494]}"
361,130.0,136.0,175.0,131.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73996156363863,43.048871907789604]}"
362,125.0,139.0,193.0,126.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84086931950378,43.05215075857664]}"
363,134.5,154.5,203.0,134.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83511111853257,43.185469729892816]}"
364,139.0,158.0,195.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75112762262023,43.04888987409529]}"
365,131.0,147.5,170.5,141.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73370030610832,43.0620412098548]}"
366,130.5,141.0,173.0,132.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73379912078957,43.06214002453605]}"
367,128.0,128.0,146.0,116.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76624626885197,43.08453502456915]}"
368,140.0,158.0,186.0,152.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86158446995557,43.16887784659513]}"
369,137.0,151.0,148.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75106474055035,43.04899767192938]}"
370,132.0,163.0,206.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75138813405263,43.048898857248126]}"
371,129.5,146.0,171.0,137.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73383505340094,43.06216697399457]}"
372,133.5,154.0,215.0,134.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8348775565587,43.18544278043429]}"
373,140.0,167.0,207.0,151.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93400664816129,43.02473417610531]}"
374,134.0,147.0,187.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84087830265662,43.068050939105554]}"
375,135.0,163.0,205.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93403359761982,43.02453654674281]}"
376,138.0,158.0,175.0,145.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86180006562375,43.16892276235934]}"
377,149.0,154.0,182.0,154.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84088728580946,43.068077888564076]}"
378,127.5,140.0,206.0,120.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83512908483826,43.185676342408165]}"
379,142.0,160.0,189.0,158.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8409591510322,43.0680599222584]}"
380,136.5,163.5,210.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83508416907405,43.18547871304566]}"
381,132.0,147.0,192.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86153955419137,43.169003610734904]}"
382,136.0,164.0,206.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75139711720547,43.048800042566874]}"
383,144.0,161.0,208.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8407884711282,43.068041955952715]}"
384,135.0,154.0,176.0,148.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86180006562375,43.16903056019343]}"
385,128.0,147.0,188.0,142.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90280815834382,43.056786065442694]}"
386,132.0,156.0,211.0,133.5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83484162394733,43.18531701629452]}"
387,137.5,167.0,205.0,151.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83505721961552,43.1853349826002]}"
388,143.0,159.0,210.0,143.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84107593201912,43.0680599222584]}"
389,136.5,158.0,201.0,147.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83501230385131,43.18546074673998]}"
390,141.0,173.0,207.0,158.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7485674240605,43.06914688375218]}"
391,133.0,146.0,160.0,140.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74837877785083,43.06909298483513]}"
392,138.0,172.0,210.0,149.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93397969870277,43.02470722664679]}"
393,136.0,146.0,157.0,140.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86171023409536,43.16886886344229]}"
394,135.0,143.0,149.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7397998668875,43.04864732896857]}"
395,142.0,170.0,209.0,159.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86149463842716,43.16903954334627]}"
396,147.0,164.0,171.0,160.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86174616670671,43.16892276235934]}"
397,134.5,157.0,209.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83493145547574,43.18552362880987]}"
398,132.0,147.0,182.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8347697587246,43.18539786467009]}"
399,133.5,157.0,208.0,136.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83473382611324,43.18555956142123]}"
400,110.0,112.0,1.0,122.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92444857353826,43.04243997035531]}"
401,104.0,104.0,2.0,82.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88281166011932,43.1297292665132]}"
402,119.0,103.0,7.0,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82531049878283,43.175507413391934]}"
403,130.0,118.0,6.0,103.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84857686464152,43.12329732907891]}"
404,109.0,98.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8686991270058,43.0786151268468]}"
405,112.0,98.0,1.0,88.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86977710534674,43.078965469807606]}"
406,138.0,132.0,9.0,130.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84854093203016,43.12333326169027]}"
407,111.0,99.0,1.0,84.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86859132917171,43.07997158292582]}"
408,128.0,114.0,5.0,98.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84895415706085,43.123836318249374]}"
409,107.0,79.0,7.0,67.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7895665336277,43.10411829776295]}"
