system:index,B,G,N,R,training_poly,.geo
30,128.0,137.0,155.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82452896448564,43.11589521113776]}"
31,136.0,137.0,213.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78748244216855,43.09959078873099]}"
32,134.0,133.0,202.0,105.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8625726167681,43.07196759374432]}"
33,141.0,138.0,208.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86245583578116,43.07177894753465]}"
34,135.0,139.0,194.0,120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82452896448564,43.11610182365311]}"
35,145.0,150.0,224.0,141.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90310460238757,43.07319828568356]}"
36,132.0,136.0,214.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74669892826952,43.08286415814069]}"
37,153.0,150.0,197.0,136.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90306866977622,43.07301862262673]}"
38,137.0,135.0,208.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78737464433446,43.09950994035542]}"
39,149.0,144.0,205.0,135.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90306866977622,43.07309947100231]}"
40,144.0,152.0,212.0,135.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86374042663746,43.08251381517988]}"
41,138.0,137.0,208.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8625277010039,43.07192267798011]}"
42,118.0,97.0,33.0,69.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7250405467694,43.0517285503931]}"
43,108.0,88.0,38.0,63.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7248429174069,43.051809398768675]}"
44,141.0,150.0,220.0,137.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86244685262832,43.071877762215905]}"
45,138.0,142.0,193.0,123.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.863596696192,43.08273839400091]}"
46,145.0,148.0,220.0,133.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86244685262832,43.0718328464517]}"
47,138.0,136.0,203.0,112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78741057694582,43.099689603412244]}"
48,148.0,144.0,215.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86172820040103,43.05875337591492]}"
49,136.0,138.0,207.0,126.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78747345901571,43.0995279066611]}"
50,148.0,156.0,214.0,139.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86374042663746,43.08250483202704]}"
51,145.0,140.0,174.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78740159379298,43.09967163710656]}"
52,132.0,134.0,165.0,115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82461879601405,43.1160119921247]}"
53,136.0,139.0,180.0,124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82458286340268,43.1160119921247]}"
54,137.0,137.0,118.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82462777916689,43.11596707636049]}"
55,142.0,149.0,219.0,136.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86244685262832,43.07192267798011]}"
56,140.0,140.0,212.0,124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86251871785106,43.07199454320284]}"
57,136.0,139.0,181.0,123.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82455591394417,43.115850295373555]}"
58,146.0,140.0,115.0,129.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86178209931808,43.05870846015071]}"
59,152.0,162.0,224.0,149.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86243786947549,43.07196759374432]}"
60,131.0,127.0,187.0,99.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86253668415674,43.07149148664373]}"
61,143.0,143.0,227.0,127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90302375401201,43.07309947100231]}"
62,136.0,136.0,121.0,122.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82461879601405,43.11596707636049]}"
63,122.0,106.0,43.0,77.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7356586334277,43.069614007699926]}"
64,113.0,90.0,52.0,68.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72485190055974,43.0518363482272]}"
65,138.0,136.0,186.0,112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7873387117231,43.09969858656508]}"
66,171.0,164.0,143.0,155.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90298782140064,43.07311743730799]}"
67,137.0,128.0,39.0,94.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73370030610832,43.07034164308006]}"
68,149.0,149.0,215.0,133.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86248278523969,43.07166216654772]}"
69,144.0,144.0,201.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86241990316981,43.07175199807613]}"
70,149.0,140.0,85.0,130.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86358771303915,43.08288212444637]}"
71,146.0,143.0,196.0,129.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86240193686412,43.071743014923285]}"
72,151.0,143.0,220.0,126.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86249176839253,43.07147352033805]}"
73,128.0,132.0,204.0,107.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82461879601405,43.116164705722994]}"
74,139.0,137.0,219.0,119.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74623180432178,43.07625255764957]}"
75,132.0,129.0,165.0,98.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72047710512608,43.05812455521603]}"
76,142.0,140.0,217.0,122.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86247380208685,43.07184182960454]}"
77,137.0,151.0,213.0,133.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86169226778966,43.058627611775144]}"
78,134.0,130.0,208.0,112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74629468639168,43.0763244228723]}"
79,124.0,117.0,142.0,90.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72051303773745,43.05809760575751]}"
80,141.0,146.0,220.0,131.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86243786947549,43.07185081275738]}"
81,138.0,138.0,165.0,120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82449303187428,43.115850295373555]}"
82,149.0,150.0,218.0,134.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86238397055844,43.0717250486176]}"
83,116.0,93.0,55.0,71.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72487885001826,43.05182736507436]}"
84,131.0,131.0,172.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82443014980439,43.11583232906787]}"
85,132.0,133.0,216.0,107.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74661807989395,43.08288212444637]}"
86,132.0,130.0,213.0,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7871680318191,43.0996357044952]}"
87,141.0,141.0,182.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82460981286121,43.11594911005481]}"
88,140.0,140.0,207.0,124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78745549271002,43.09958180557815]}"
89,138.0,141.0,181.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82454693079133,43.11588622798492]}"
90,138.0,138.0,183.0,120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82465472862542,43.11610182365311]}"
91,145.0,145.0,198.0,127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78725786334752,43.09957282242531]}"
92,137.0,135.0,169.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8635517804278,43.082909073904894]}"
93,138.0,151.0,206.0,135.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86367754456757,43.0825407646384]}"
94,142.0,131.0,38.0,99.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73369132295548,43.07033265992722]}"
95,130.0,136.0,208.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74317753235577,43.06709872490439]}"
96,139.0,149.0,215.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86376737609598,43.08258568040261]}"
97,137.0,140.0,173.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82438523404018,43.11581436276219]}"
98,135.0,135.0,219.0,111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8616563351783,43.05875337591492]}"
99,151.0,147.0,121.0,136.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86351584781643,43.08298093912762]}"
100,140.0,140.0,216.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74663604619964,43.082936023363416]}"
101,149.0,146.0,210.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86242888632265,43.07176098122897]}"
102,131.0,138.0,214.0,123.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74663604619964,43.083007888586145]}"
103,123.0,131.0,209.0,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82451099817996,43.1162096214872]}"
104,141.0,144.0,212.0,129.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86243786947549,43.072084374731254]}"
105,146.0,137.0,193.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86250075154537,43.07154538556078]}"
106,139.0,139.0,218.0,123.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8625277010039,43.07207539157841]}"
107,132.0,127.0,217.0,112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74615095594622,43.076225608191045]}"
108,139.0,139.0,219.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74311465028589,43.06709872490439]}"
109,138.0,140.0,208.0,120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8625277010039,43.071608267630666]}"
110,135.0,135.0,219.0,121.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86177311616524,43.058789308526286]}"
111,137.0,138.0,191.0,118.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86242888632265,43.071805896993176]}"
112,138.0,137.0,137.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82454693079133,43.11599402581901]}"
113,132.0,135.0,215.0,113.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86179108247092,43.058834224290486]}"
114,133.0,136.0,216.0,111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78734769487593,43.09953688981395]}"
115,139.0,142.0,174.0,127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82441218349871,43.11579639645651]}"
116,133.0,126.0,38.0,93.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73370928926116,43.07032367677438]}"
117,141.0,137.0,207.0,118.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78723989704184,43.09957282242531]}"
118,136.0,132.0,219.0,107.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74657316412974,43.08291805705773]}"
119,128.0,130.0,187.0,108.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82446608241575,43.11612877311163]}"
120,137.0,139.0,212.0,119.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78746447586288,43.09957282242531]}"
121,141.0,141.0,227.0,127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90302375401201,43.07312642046083]}"
122,144.0,147.0,202.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86375839294314,43.08254974779124]}"
123,131.0,130.0,199.0,104.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86253668415674,43.07159030132499]}"
124,128.0,132.0,149.0,107.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86372246033177,43.08268449508386]}"
125,161.0,152.0,161.0,142.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90310460238757,43.07298269001537]}"
126,137.0,135.0,216.0,111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78748244216855,43.099617738189515]}"
127,140.0,140.0,127.0,122.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82461879601405,43.11600300897185]}"
128,145.0,147.0,182.0,135.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82434930142881,43.115787413303664]}"
129,127.0,116.0,133.0,89.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72047710512608,43.05806167314615]}"
130,107.0,100.0,78.0,75.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71732401847882,43.04906055399927]}"
131,141.0,149.0,215.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86377635924882,43.08257669724977]}"
132,139.0,146.0,213.0,133.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86238397055844,43.071814880146015]}"
133,123.0,128.0,179.0,101.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82443913295722,43.116164705722994]}"
134,118.0,111.0,130.0,84.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72045015566755,43.05809760575751]}"
135,142.0,146.0,221.0,134.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90310460238757,43.07301862262673]}"
136,108.0,99.0,102.0,72.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71724317010325,43.049033604540746]}"
137,145.0,139.0,168.0,120.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78734769487593,43.09970756971793]}"
138,134.0,141.0,189.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86369551087326,43.082558730944086]}"
139,141.0,151.0,211.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86365957826189,43.08262161301398]}"
140,139.0,133.0,183.0,110.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86253668415674,43.07193166113295]}"
141,142.0,143.0,211.0,127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86255465046241,43.072057425272725]}"
142,132.0,134.0,186.0,114.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82447506556859,43.11619165518152]}"
143,147.0,144.0,175.0,136.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90304172031769,43.0730545552381]}"
144,140.0,133.0,182.0,116.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86356974673348,43.082873141293526]}"
145,140.0,139.0,206.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78731176226457,43.09950994035542]}"
146,141.0,137.0,208.0,126.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90301477085916,43.073072521543786]}"
147,138.0,143.0,221.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74666299565816,43.08290009075205]}"
148,136.0,135.0,186.0,114.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82455591394417,43.11611978995879]}"
149,138.0,137.0,178.0,117.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86351584781643,43.082945006516255]}"
150,121.0,119.0,163.0,88.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71729706902029,43.0490246213879]}"
151,125.0,121.0,138.0,92.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72040523990334,43.058115572063194]}"
152,111.0,99.0,85.0,75.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71726113640894,43.048970722470855]}"
153,142.0,148.0,218.0,137.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88523711138645,43.060136781452464]}"
154,115.0,103.0,89.0,79.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71728808586745,43.048934789859494]}"
155,141.0,142.0,210.0,126.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86364161195621,43.08268449508386]}"
156,142.0,144.0,172.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82445709926291,43.115850295373555]}"
157,118.0,95.0,34.0,69.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72483393425405,43.05179143246299]}"
158,132.0,128.0,188.0,104.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8625277010039,43.07158131817214]}"
159,138.0,142.0,213.0,130.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86239295371128,43.071814880146015]}"
160,139.0,135.0,213.0,124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9031315518461,43.07327913405913]}"
161,150.0,154.0,130.0,148.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86364161195621,43.08258568040261]}"
162,111.0,90.0,51.0,68.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72486986686542,43.05177346615731]}"
163,134.0,138.0,215.0,113.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78739261064014,43.09959078873099]}"
164,148.0,158.0,194.0,146.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86367754456757,43.08252279833272]}"
165,114.0,91.0,33.0,65.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72495969839383,43.051737533545946]}"
166,136.0,135.0,216.0,115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74624078747462,43.076261540802406]}"
167,145.0,151.0,212.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86361466249768,43.08273839400091]}"
168,115.0,118.0,184.0,92.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74323143127282,43.067080758598706]}"
169,148.0,153.0,213.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86376737609598,43.08259466355545]}"
170,139.0,139.0,193.0,123.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86242888632265,43.07182386329886]}"
171,108.0,99.0,82.0,72.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7173869005487,43.04896173931802]}"
172,143.0,154.0,213.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86368652772042,43.082531781485564]}"
173,134.0,130.0,196.0,111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86192582976354,43.05876235906776]}"
174,140.0,137.0,194.0,116.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7873387117231,43.099689603412244]}"
175,134.0,137.0,176.0,121.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82446608241575,43.11588622798492]}"
176,150.0,153.0,115.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82459184655553,43.11603894158322]}"
177,117.0,117.0,148.0,87.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71729706902029,43.04907852030495]}"
178,143.0,149.0,217.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86232108848856,43.071805896993176]}"
179,117.0,113.0,139.0,85.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.71735096793734,43.0490246213879]}"
180,133.0,129.0,213.0,110.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74619587171041,43.07624357449672]}"
181,137.0,144.0,216.0,131.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86245583578116,43.071913694827266]}"
182,145.0,149.0,198.0,138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86238397055844,43.07195861059147]}"
183,140.0,144.0,189.0,125.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82447506556859,43.11579639645651]}"
184,143.0,151.0,209.0,134.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86373144348461,43.08252279833272]}"
185,146.0,146.0,227.0,132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8618090487766,43.0587713422206]}"
186,128.0,128.0,168.0,98.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72051303773745,43.05813353836888]}"
187,139.0,133.0,36.0,98.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7337631881782,43.07040452514995]}"
188,121.0,126.0,167.0,99.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.824564897097,43.116155722570156]}"
189,121.0,117.0,206.0,93.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78724888019468,43.09960875503668]}"
190,135.0,136.0,204.0,116.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78724888019468,43.099554856119624]}"
191,127.0,130.0,185.0,104.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86187193084649,43.05880727483196]}"
192,148.0,146.0,192.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86356076358064,43.08278330976511]}"
193,144.0,144.0,221.0,128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86178209931808,43.058798291679125]}"
194,125.0,135.0,219.0,118.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88529101030349,43.06012779829962]}"
195,154.0,162.0,168.0,152.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86366856141473,43.08251381517988]}"
196,127.0,131.0,184.0,112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86251871785106,43.07206640842557]}"
197,133.0,128.0,208.0,107.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7463216358502,43.07635137233082]}"
198,141.0,145.0,226.0,139.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90310460238757,43.07322523514208]}"
199,132.0,131.0,190.0,105.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78725786334752,43.099626721342354]}"
200,127.0,142.0,201.0,98.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83499433754564,43.18539786467009]}"
201,124.0,145.0,192.0,107.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84086033635093,43.052123809118115]}"
202,140.0,155.0,196.0,128.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75128033621854,43.04895275616517]}"
203,126.0,145.0,202.0,96.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8350751859212,43.185433797281455]}"
204,115.0,133.0,186.0,92.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90314951815178,43.05681301490122]}"
205,114.0,138.0,218.0,84.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83504823646268,43.185676342408165]}"
206,121.0,148.0,182.0,115.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86120717753624,43.16904852649911]}"
207,157.0,171.0,219.0,169.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84071660590547,43.068077888564076]}"
208,137.0,147.0,207.0,124.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75140610035831,43.048791059414036]}"
209,129.0,139.0,194.0,116.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75122643730148,43.0488269920254]}"
210,137.0,146.0,195.0,125.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75145101612252,43.049132419222]}"
211,123.0,135.0,188.0,107.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90303273716485,43.0566333518444]}"
212,153.0,157.0,147.0,138.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7338709860123,43.0622388392173]}"
213,128.0,157.0,211.0,108.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83527281528372,43.18545176358713]}"
214,142.0,157.0,166.0,130.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93407851338402,43.024554513048486]}"
215,118.0,132.0,167.0,84.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83489552286439,43.18546074673998]}"
216,132.0,144.0,179.0,114.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.93407851338402,43.02470722664679]}"
217,152.0,181.0,206.0,156.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8617012509425,43.1689586949707]}"
218,123.0,130.0,178.0,95.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76624626885197,43.08449010880494]}"
219,146.0,181.0,228.0,137.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83468891034903,43.1854876961985]}"
220,137.0,148.0,145.0,108.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84068067329412,43.06798805703567]}"
221,153.0,155.0,151.0,135.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73983579949885,43.04854851428732]}"
222,148.0,143.0,135.0,122.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7337631881782,43.061987310937745]}"
223,137.0,137.0,96.0,113.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7338260702481,43.06197832778491]}"
224,131.0,147.0,177.0,113.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.90290697302507,43.05689386327679]}"
225,124.0,143.0,204.0,94.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83502128700415,43.1855954940326]}"
226,119.0,141.0,202.0,89.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83503925330984,43.185604477185436]}"
227,144.0,144.0,152.0,126.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73986274895738,43.0486742784271]}"
228,142.0,143.0,148.0,127.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73987173211022,43.0486742784271]}"
229,113.0,130.0,169.0,87.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84068965644695,43.067970090729986]}"
230,119.0,139.0,163.0,94.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.8349853543928,43.18532599944736]}"
231,118.0,134.0,208.0,86.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83516501744961,43.185604477185436]}"
232,119.0,140.0,173.0,91.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83486857340586,43.18534396575304]}"
233,150.0,152.0,152.0,133.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73366437349695,43.06211307507753]}"
234,151.0,153.0,163.0,141.0,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7400424120142,43.048764109955506]}"
